183067930	yumin zhao	121332964	physics	0	0	0	0	0	0	0	0	0	0	0
183519381	songling wang	71924100	medicine	0	0	0	0	0	0	0	0	0	0	0
184983240	liu yichun	185592680	chemistry	2	2	4	4	7	10	13	14	17	20	28
189210763	hongbin zhang	185592680	chemistry	3	4	4	4	5	7	8	10	13	15	18
191208505	bangqin huang	127313418	geology	3	4	4	4	6	6	8	9	11	12	15
191208505	chaoyong yang	185592680	chemistry	2	2	2	2	4	4	4	4	4	6	7
191208505	chen min	127313418	geology	4	4	6	7	8	9	9	10	12	13	15
191208505	dazhi wang	86803240	biology	3	5	7	9	11	13	15	17	19	19	19
191208505	dongliang peng	185592680	chemistry	2	2	2	2	3	4	6	8	9	11	13
191208505	haiping xia	185592680	chemistry	4	4	5	5	6	8	10	12	15	18	21
191208505	hong zhao	41008148	computer science	2	3	3	4	4	4	5	5	6	6	6
191208505	jiang yunbao	185592680	chemistry	4	4	5	5	5	6	7	10	10	12	12
191208505	jianwei shuai	185592680	chemistry	2	2	2	3	4	4	6	7	8	9	11
191208505	jun tao	185592680	chemistry	11	11	13	14	16	20	21	25	28	30	30
191208505	lasheng long	185592680	chemistry	2	3	5	6	8	9	12	14	19	22	25
191208505	liu xingjun	185592680	chemistry	0	0	0	0	1	1	1	1	2	3	3
191208505	lu xin	185592680	chemistry	2	2	3	4	5	6	8	9	13	13	16
191208505	ningshao xia	71924100	medicine	4	5	7	8	8	10	11	13	14	17	23
191208505	qiao wu	185592680	chemistry	0	0	1	3	5	5	5	5	6	6	7
191208505	wang ye	185592680	chemistry	1	2	3	4	6	9	12	14	17	19	21
191208505	xiaomei yan	185592680	chemistry	4	5	5	7	7	10	12	13	14	17	20
191208505	yunwu zhang	185592680	chemistry	2	2	3	3	4	5	6	7	7	8	8
194450716	chen hong	127413603	engineering	2	3	3	3	4	5	6	6	7	10	10
194450716	chen qijun	71924100	medicine	5	6	6	7	7	8	10	13	15	15	16
194450716	geyu lu	185592680	chemistry	2	2	2	2	2	2	2	3	3	3	7
194450716	hongwei song	185592680	chemistry	0	0	0	1	2	2	3	5	8	10	14
194450716	hu ping	121332964	physics	1	2	2	2	2	2	2	2	3	3	3
194450716	liu mingyuan	185592680	chemistry	2	2	3	3	3	4	5	6	7	7	8
194450716	lu zhongyuan	185592680	chemistry	2	3	4	5	7	8	10	11	14	17	18
194450716	wensheng yang	185592680	chemistry	5	5	7	8	9	13	15	17	20	22	27
196699116	hua lin	127413603	engineering	0	0	0	0	0	1	2	3	5	6	8
196699116	jiaguo yu	185592680	chemistry	2	5	6	7	11	14	19	23	31	36	43
