fxID	assumeAwardYear	minYear	bf_jif	bf_aveCitation	bf_hindex	bf_paperCnt	af_jif	af_aveCitation	af_hindex	af_paperCnt
29342	2009	2003	1.3945060912906233	2.2666666666666666	2.8	3.0	1.1979699621798907	2.4819047619047616	6.6	0.6
29344	2002	1986	0.8301451187314232	1.3038095238095238	2.4	17.6	1.500555446668026	2.9840700256426933	10.0	64.8
29368	2012	2007	1.9095358990567965	1.3	1.2	2.4	5.197223033866396	3.5379185520361993	5.6	6.4
29414	2008	1999	1.8317978085809234	2.692222222222222	4.4	5.4	2.3214130463575806	5.194526327569806	16.6	6.2
29428	2008	2000	0.9730607949870247	3.7	1.0	1.2	0.3660192477272358	2.9	2.2	3.4
29429	2010	2001	2.830017581152228	1.4116666666666666	3.6	3.0	3.87128768885419	4.604509521002436	14.4	22.2
29436	2008	2003	0.148	0.4	0.2	1.2	1.4103579844283876	2.1733333333333333	3.6	5.0
29439	2009	2002	1.2032192132712738	1.6666666666666665	2.2	1.4	1.3559367258914885	2.1797619047619046	4.4	1.8
29443	2009	2004	0.6343698819914438	1.3	1.4	1.6	0.4809799879144981	3.3095238095238093	5.4	0.6
29448	2006	1998	0.524882359092335	2.6666666666666665	2.8	0.4	1.0184183815393943	3.548095238095238	5.2	1.4
29449	2012	2001	0.3912536443148688	2.853333333333333	4.2	0.2	0.0	1.5633333333333335	5.8	0.2
29451	2009	2000	0.0	0.0	0.0	0.0	2.6777420178400613	3.5636522391957177	6.4	20.0
29459	2003	1981	0.5813521464697502	1.876190476190476	4.8	1.6	0.8619667436219645	2.4228571428571426	7.2	0.6
29460	2012	2005	0.7693021056357673	1.7	3.0	2.0	1.4423853564182718	1.8611937082525318	6.0	7.2
29464	2010	2005	0.0	0.0	0.0	0.2	1.6421010478648905	2.3	2.6	1.4
29470	2010	1989	2.520410375281652	5.215325439552576	28.2	23.4	6.823767458341308	13.864467561625116	60.6	35.2
29474	2009	2003	3.4357416104784937	4.924912280701755	6.6	6.0	3.2063798749192194	5.269063456868335	17.6	6.6
29478	2012	2005	1.477395813258465	1.9493589743589745	3.4	4.6	2.367425152232564	2.934162087912088	10.8	6.4
29479	2008	2001	0.5530905087188606	2.4492063492063494	2.8	5.6	2.1219145854387387	3.224495430195227	10.6	5.8
29483	2012	2002	0.0	1.8	1.0	0.0	0.4323002754820936	3.7	2.0	0.2
29491	2010	2004	0.5600419736353104	2.6	1.4	0.6	2.0854007787089266	3.6820512820512823	5.0	2.8
29503	2011	2006	1.6707539857251046	0.8	1.2	1.6	3.8450763192212385	4.442929032683044	10.6	12.6
29513	2009	2003	0.0	3.4	1.0	0.0	0.0	6.0	1.0	0.0
29516	2008	2002	0.12759571209800918	0.0	0.0	0.6	3.985448907623695	3.603247863247863	2.6	3.0
29531	2010	2005	0.34988142292490115	4.4	0.8	0.2	0.0	17.6	1.0	0.0
29546	2012	2006	1.1714035287852425	2.1	2.4	1.4	1.1170211429119186	3.2801587301587305	5.4	1.6
2955	2002	1997	0.0	1.0	0.4	0.2	0.0	0.2	1.0	0.0
29552	2001	1993	0.030700447093889714	0.0	1.0	0.6	0.4350053825787709	0.6	1.0	2.2
29557	2012	2006	2.6708127645695767	6.723333333333334	5.0	2.8	4.731511641147826	7.361185259753034	14.8	8.4
29558	2011	1995	0.3642482176254426	2.4373015873015875	5.4	2.2	0.7801468189132112	3.503501400560224	8.6	2.0
29559	2011	2001	2.2328069093039415	2.924444444444444	4.8	2.8	3.436102309807981	5.024313725490196	13.2	3.4
29561	2012	2004	2.2582357563846376	4.623331162301751	6.6	3.6	3.7016212428637636	5.077426689252777	14.6	5.0
29565	2010	2005	1.6572080548226436	0.6	0.8	1.0	5.2247170212563265	6.482142857142857	6.4	4.0
29569	2010	2002	1.258526303949035	0.6	0.2	2.6	2.6312848547925984	2.6469254658385095	4.8	7.2
29579	2009	1996	1.7963220421826225	2.2	1.8	0.8	1.3485201545569154	3.073333333333333	4.6	1.4
29581	2012	2007	1.8984541591234454	3.15	2.4	1.8	1.1453169347209082	18.301190476190477	6.6	0.2
2959	2005	1997	0.6825925743962997	0.8800000000000001	1.6	3.0	0.8518531441368863	1.404281291463954	5.6	2.8
29590	2010	1992	0.9844425325601895	1.8454206535728275	7.4	51.2	1.7900932663597877	3.157280427039258	18.2	70.4
29591	2010	1989	2.0817815504064074	4.137044621052082	13.2	9.4	5.704402287469792	7.246523084559499	27.6	13.4
296	2012	2001	2.1452054733769406	4.754545454545455	4.0	3.6	0.0	10.196099744245524	13.0	0.0
29606	2011	1997	1.4490649481111315	3.0085725677830935	4.0	32.8	2.7933452959569247	3.189346199809842	18.4	46.8
2961	2012	2007	3.2786847825605685	2.4833333333333334	1.2	0.8	4.230873143537057	4.279469696969697	7.0	6.2
29611	1994	1989	1.2739159713080197	1.497142857142857	2.0	2.4	0.45662740043247396	1.569047619047619	4.6	0.8
29615	2010	2005	1.4734704254172573	1.9533333333333331	1.4	1.4	1.784086239939792	6.12	5.8	1.0
29624	2012	2004	1.1279468510815134	1.3	1.2	4.2	2.342758502371673	2.8797160243407705	7.2	12.8
29626	2008	2002	1.7531676421503959	1.719047619047619	2.4	2.0	3.9216656499012843	3.7728571428571427	10.4	8.2
29627	2011	1997	2.174948143979794	6.3186793270031645	13.0	0.6	1.272957568081064	7.876050724637682	17.4	0.4
29636	2011	2006	5.852522092381081	7.130952380952381	4.0	2.2	7.077891837812848	9.599360165118679	15.0	2.0
29643	2011	2001	0.0	2.2	1.0	0.0	5.226357649007435	3.361538461538461	4.0	3.0
29644	2003	1995	0.0	1.1	1.2	0.2	0.7667749042499772	1.0	2.6	1.4
29651	2009	2000	0.30749506270999516	1.4	1.4	0.4	1.8679293284323844	5.720000000000001	4.2	0.6
29656	2007	1995	0.0	3.0	1.0	0.0	0.0	3.8	1.0	0.0
29664	2009	2000	1.6066200730901479	4.243872258345943	9.6	6.8	0.9734495692125057	3.6455517376959508	17.4	2.4
29679	2012	2000	0.0	1.0	1.0	0.0	0.5880811968370854	0.8	1.6	1.0
29682	2011	1997	0.6682641781267784	2.4703528050896475	8.4	4.2	1.3509491630321122	3.318048832726494	14.8	7.4
29698	2004	1990	1.0822314372897268	0.2	1.0	0.2	0.0	3.7	3.0	0.2
29701	2011	2005	0.0	0.0	0.0	0.4	1.5572357289756829	1.8	0.6	1.2
29706	2010	2004	2.1263788114196567	3.3739350021958723	9.4	19.6	2.746257901675392	2.9630566801619436	15.8	37.2
29711	2010	2000	0.10583333333333333	5.469047619047619	4.0	3.2	0.334243776254372	4.296895424836601	9.2	3.8
29724	2008	2002	1.2877927356710857	3.15	3.4	0.8	3.8210393231433977	5.898333333333333	7.4	1.6
29726	2012	2007	0.6056643545848092	1.1904761904761905	1.6	2.2	0.653130959613401	1.4844444444444445	5.0	2.6
2974	2011	2005	0.4940705031661491	1.7071428571428569	2.8	2.0	1.3243517927745563	1.965096618357488	7.2	14.2
29742	2006	1991	0.28977126826094374	0.6	1.4	1.8	0.2750871590536949	1.0	2.0	3.0
29745	2012	2003	1.0272650350012693	2.0734848484848483	4.0	3.6	0.9723964002822122	2.3883861236802413	8.0	0.8
29750	2012	2007	2.443606993519388	1.9666666666666663	1.2	1.2	1.8150245063900041	3.4016645962732923	7.8	7.4
29759	2011	2005	1.4706025457751368	1.6666666666666667	1.6	1.2	2.5805879901514275	2.577857142857143	6.2	2.0
29763	2010	2005	0.9336846574188067	0.9666666666666666	1.2	3.2	1.799031450428706	1.844761904761905	5.0	3.2
29765	2012	2006	1.8577804755575635	3.9381818181818184	5.2	12.4	4.726279303150666	4.748452557530399	17.4	13.6
29769	2012	2007	3.4638355623812096	5.688961038961039	5.2	5.6	4.146946034193229	7.963232579042175	16.2	12.8
29773	2009	1996	1.4594147214756668	1.2000000000000002	4.0	4.0	2.4374046441430552	2.9261538461538463	6.6	8.8
29778	2012	2007	1.7454299175853563	2.42	2.4	2.4	2.0438629523294596	3.47525974025974	4.8	2.8
29780	2010	2000	0.5588215279030153	2.0854366323331837	5.6	15.2	1.63266418026715	2.8652895076791003	14.4	16.4
29784	2010	2005	0.0	0.0	0.0	0.2	0.6826957161944757	0.5	0.6	2.0
29786	2010	2005	0.6951935408979961	0.9333333333333333	0.6	1.4	2.791400278971402	2.5183333333333335	5.0	1.8
29791	2012	2007	0.5548164956501307	1.1333333333333333	1.2	1.6	2.22487472393072	4.658297258297258	8.6	6.0
2980	2012	2004	0.3584905660377359	1.5	2.0	0.2	1.580048476144856	3.9542857142857146	5.6	0.4
29804	2000	1994	0.5378576730458468	0.6	0.8	3.4	0.836950599267948	1.500952380952381	2.6	3.8
29808	2011	2006	0.38828410995675106	1.8	0.6	0.8	1.409701067231555	2.4	3.6	2.6
29814	2012	2007	0.6150588521200714	1.3363636363636364	1.0	6.0	1.998559236513843	4.107569643079219	11.6	16.2
29822	2010	1995	0.0	0.6	1.4	0.0	0.0	0.2	3.0	0.0
29829	2012	2004	4.034626625541547	5.009092442645074	8.0	3.8	7.893007358473501	9.347598395181217	22.4	7.8
29840	2012	2006	1.50348078155722	1.8111111111111111	2.4	1.8	4.959779675724181	4.937462887989204	10.4	3.6
29841	2008	1991	1.3919467752868528	3.149579831932773	5.0	7.0	1.680934642735707	3.179100964395082	14.0	10.2
29856	2008	2001	0.9521500180244213	2.6266666666666665	2.0	4.8	1.7808109458912842	3.057791454442558	8.2	12.8
29879	2012	2007	0.5135885885885887	4.4	0.8	0.2	1.1415540344074149	2.55	2.2	3.4
2988	2011	2002	6.199637008339058	17.4	1.8	1.2	4.1225641788567575	11.991070853462158	8.6	5.2
29880	2008	1985	2.4735942403309723	2.17738341713497	16.6	4.6	4.187968344403412	4.316989033203366	26.0	9.2
29892	2012	2005	1.1939418846888314	3.9155555555555557	4.8	0.6	0.4148837209302326	2.642063492063492	9.0	0.2
299	2008	1996	0.014285714285714285	0.8	0.8	3.6	0.10359021035598706	2.879220779220779	3.0	5.0
29904	2002	1987	0.43208253671934516	1.09	2.0	2.2	1.1975113919864964	3.2723409923409923	7.2	3.6
2991	2011	2006	0.5733149931224208	3.066666666666667	1.2	0.6	3.4093019376992886	6.083333333333334	4.2	0.6
29911	2009	2000	1.1364328642336377	3.183333333333333	1.8	3.0	1.4953261678894616	3.2887301587301585	6.0	2.6
2992	2004	1992	4.60214786472997	19.425946275946274	9.0	2.0	3.484667155377399	10.697801857585139	12.4	1.6
29920	2011	2006	1.0185576311608895	1.3615384615384616	1.4	5.8	2.5384324223522663	4.934676691729323	8.2	5.0
29921	2011	2006	1.3685486779826497	2.0863636363636364	2.8	2.4	3.4515060516324354	4.49128078817734	12.4	3.6
29929	2005	1994	0.9961029936406666	1.807922077922078	3.8	3.2	2.045518273573948	3.980913824802524	11.6	16.4
29934	2008	2003	1.0298209718670077	0.6	0.6	0.4	2.2364813524332523	6.178333333333333	4.2	1.2
29938	2003	1992	0.0	0.4	1.0	0.0	0.0	0.2	1.0	0.0
29942	2001	1988	0.0	0.4	2.0	0.0	1.1205425040546833	2.335	3.0	6.2
29952	2008	2000	0.6656733772995488	3.6333333333333337	1.2	0.6	1.6874856415715531	3.074896331738437	6.4	5.0
29958	2001	1987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29959	2010	2001	1.4936214690509348	2.671697191697192	5.0	5.4	2.358170598103274	5.300483583091821	18.2	4.2
29973	2011	1996	0.02372787642626458	1.3066666666666666	3.0	1.0	0.0	0.8	3.4	0.0
29977	2008	2002	1.475599500294995	3.845	4.2	2.4	2.1348178562403244	3.2142751039809867	8.8	3.4
29987	2007	2000	0.9490393992491045	2.131111111111111	3.4	6.0	1.3117229711528207	2.6154131274131274	12.4	6.0
29990	2011	2005	0.730152304428961	2.833333333333333	2.6	1.2	2.0413231100243876	3.34	6.0	0.6
29999	2011	2004	0.5075475772708867	1.3	1.8	0.6	2.1942473541052907	2.4821760592348827	6.4	5.8
30003	2001	1986	0.08621731063447502	0.9400000000000001	1.6	3.2	0.1717703579146123	1.2461538461538462	4.0	4.4
30006	2008	2000	0.0	1.2	1.8	0.0	2.3575526446160175	2.9	2.4	1.0
30014	2003	1988	0.0	0.0	0.0	0.0	3.143931692947013	3.9	1.6	1.8
30023	2005	1997	0.01951219512195122	0.2	1.0	0.2	0.15333333333333335	0.4	1.4	0.2
30027	2007	2000	0.0	0.8	1.0	0.0	2.0430019283896863	2.9850000000000003	3.4	2.0
3003	2011	2001	2.1793603601079994	3.4380010632642213	6.6	5.0	3.719070786698996	4.347622947717825	15.2	4.4
30033	2011	2000	1.0445797319043468	2.04	2.0	4.2	3.5058067613157613	3.824252698920432	13.0	10.6
30045	2010	2000	2.2189585511986882	3.2295049537785516	14.6	13.2	3.67205039707975	3.652678835643326	25.4	6.8
30049	2010	2005	0.5178721919483775	1.65	1.6	1.6	0.6106005313770766	2.310476190476191	4.8	0.6
30051	2011	2005	1.0525409731104312	5.683333333333333	2.8	0.4	0.0	10.959999999999999	4.6	0.0
30072	2012	2007	0.39218101899103786	1.0857142857142859	1.8	3.0	1.787031304417468	2.8525020885547208	7.2	7.2
30080	2010	2003	0.3409258947005557	1.7666666666666664	2.6	3.0	0.0	1.0	4.2	0.0
30084	2004	1997	0.0	0.7	1.6	0.0	0.17221494102228047	0.0	2.0	0.2
30096	2007	2001	0.6512921213306125	2.5666666666666664	2.0	0.4	0.725944575790918	3.6	3.2	2.2
30098	2011	2006	0.22567511425010384	3.2	0.6	0.2	2.1585058956084855	3.6095238095238096	2.2	1.6
301	2012	2007	1.346964344407357	1.8	2.0	1.2	1.9470841540191302	3.282539682539683	7.0	2.6
3010	2011	2006	0.5576009581407826	1.3833333333333333	1.4	0.8	3.1296674981288968	4.361866490996926	8.2	4.8
30101	2000	1986	0.8488517018184627	2.077272727272727	4.8	2.4	1.277816162751835	2.4190268336314844	10.0	9.6
30104	2012	2005	3.9274998144653126	7.1045454545454545	5.6	4.0	4.206063924186097	7.602697036483853	18.8	7.8
30113	2011	2004	0.15812274368231047	0.0	1.0	0.2	2.880215000549044	2.8133333333333335	2.2	1.2
30114	2002	1995	0.4242554158912202	6.42	3.4	1.2	1.9455375350540014	4.351163561076605	8.4	4.8
30132	2006	2001	1.1436935645195416	1.4	1.2	1.8	0.8187472234562418	2.287619047619047	4.6	0.4
30143	2011	2006	0.2347960886472457	1.0	0.6	1.0	0.0	3.5	1.6	0.4
30144	2011	1997	1.2202933659137443	4.674987930765259	17.4	50.4	2.5015765878756016	11.014649809385135	49.8	15.2
30152	2009	2004	1.7231110215595407	10.0	0.8	0.2	3.740287239774223	23.73333333333333	1.8	0.4
30153	2012	2003	0.0	2.3	1.8	0.0	4.17648147929804	3.431904761904762	5.4	7.6
30158	2011	1989	1.290792645427148	9.288834485407067	17.6	10.0	3.6601194693026122	13.490448079047274	46.6	139.2
30160	2006	2000	0.0	0.4	0.6	0.0	0.2742810350567238	0.2	1.0	1.0
30162	2012	2005	0.5086923825327128	1.85	2.6	2.0	1.3993738272353653	2.827878929349518	7.8	4.6
30166	2005	2000	1.6744085501036796	3.333333333333333	1.0	1.0	1.3415795795284422	4.617777777777777	6.6	2.8
30168	2012	2007	3.1772278340615947	2.1866666666666665	2.4	4.4	4.154872902363634	4.31549019607843	10.0	5.2
30172	2011	2006	1.636105983658814	0.4	0.6	1.0	6.787900744637469	12.315555555555555	9.2	4.0
30173	2011	2006	2.475869930523153	2.2888888888888888	2.0	4.0	5.331482144449581	11.373873144399461	14.2	7.8
30179	2011	2004	0.7562074515521539	2.1333333333333333	2.4	1.4	0.8493136696593695	3.4706060606060603	8.2	1.2
30180	2011	2004	1.5055443394977437	1.8209523809523809	2.6	2.4	3.460767570899338	1.4845238095238094	6.0	1.6
30183	2007	1993	1.1246311938836484	8.699824561403508	9.2	2.8	2.3256734667004366	12.486031324996844	17.2	2.2
30191	2012	1994	1.5653909153939036	6.032731248738905	14.0	21.4	1.798187423998599	3.9587245214908813	29.6	3.2
30196	2011	2004	1.0073147842658576	2.6666666666666665	2.0	1.6	0.8991357557809989	3.311746031746032	5.0	1.0
30197	2002	1996	0.5274914778423903	1.7	1.2	0.2	0.7587115038270005	1.2	2.0	0.4
3020	2012	2006	3.684832090410164	3.2	2.4	4.8	9.645685270997433	16.129715347545535	23.0	28.0
30200	2008	1994	1.575269512612987	2.8528070175438596	6.0	10.2	1.3995238709943465	3.0366697918013705	14.8	4.8
30201	2007	2002	0.760031336123218	0.8166666666666667	1.2	2.6	2.3949518782153953	2.7160344696103103	7.2	10.4
30203	2007	2001	0.9991608159563748	2.4	2.0	1.4	2.7136307345652497	4.985	5.0	4.0
3021	2008	1992	2.050945565521731	0.0	0.0	0.4	3.0579342176019244	4.673333333333334	4.6	2.8
30217	2012	2007	1.084821546284961	1.7	1.4	0.6	0.17419354838709677	1.0	3.0	0.2
30220	2005	1999	0.0	0.2	0.2	1.0	0.6892587446966059	1.3666666666666667	2.4	4.4
30224	2011	2006	1.721750277506659	4.811578947368421	2.6	13.2	3.845772714159593	6.11876992847594	19.4	38.8
30230	2011	2006	1.464760177216616	2.3714285714285714	2.0	2.8	6.303907084765266	7.500760676572284	13.4	8.6
30245	2010	2005	1.479490501565397	2.7333333333333334	1.6	2.0	2.772889231291346	5.673599033816425	8.0	4.0
30254	2005	1998	2.369898872298668	3.013333333333333	2.2	2.2	3.4905772757350655	1.9941724941724943	7.8	4.6
30263	2012	2006	1.1284661005454193	3.3200000000000003	2.4	1.4	1.883095842157747	2.6337229437229435	6.2	3.2
3027	2012	2001	0.4	0.2	1.0	0.2	0.8550433008304577	1.991111111111111	2.8	3.8
30273	2004	1988	1.1196009678269523	2.1	2.2	7.0	2.572400118323975	2.9683774576463255	11.4	28.6
30290	2012	1999	1.93853764000148	2.575	4.2	1.0	2.930482435527177	2.6861642941099646	9.4	8.2
30296	2012	2007	0.628401825598367	0.6666666666666666	0.6	0.8	1.6425473172192	2.2752380952380955	3.2	1.6
30297	2011	2005	0.6159687534487805	7.3	1.0	2.0	2.3669294355951243	2.1517094017094016	3.2	2.0
30304	2012	2003	1.1935916575203436	1.5316666666666667	4.0	5.6	1.821615572445456	2.1565386897194676	9.2	2.6
30306	2012	2005	1.2919715854171405	3.333267973856209	4.6	4.8	1.0863287747302361	4.034680134680134	13.2	2.2
30311	2006	1998	0.17947129266058487	1.2357142857142858	2.2	4.8	1.7821263563580707	3.335984056593813	8.2	8.4
30313	2011	2004	0.0	5.4	1.0	0.0	1.604750081578241	4.09	1.8	1.2
30323	2007	1998	0.453598333305177	1.3333333333333335	1.4	1.2	2.62976392265828	3.354099127689353	9.6	16.2
30326	2012	2001	2.200133192823389	3.9837066315327183	6.2	8.0	2.301177084810707	6.086545915324985	17.8	3.0
30329	2006	1998	0.0	0.6	0.8	0.2	0.0	0.2	1.0	0.4
30334	2003	1998	0.0	0.0	0.0	1.2	0.013533834586466165	0.6	0.6	2.0
30335	2001	1990	0.37805898248829806	2.4044688644688645	6.0	44.0	1.1387964230747796	4.0080248296626495	19.6	111.2
30337	2012	2006		0.6	0.6	1.4		1.5333333333333332	2.6	1.2
30354	2012	2007	1.7344042678961187	1.48	1.8	1.8	2.1604586294007975	2.3449999999999998	5.6	1.6
30355	2006	2001	0.059375	0.2	0.2	2.8	1.2001732685819817	4.53755753018911	6.0	4.0
30366	2012	2007	2.139403453689168	1.6	1.0	0.4	4.654493948470673	5.8797113997113994	5.2	3.0
30367	2008	2003	0.8610213861675902	1.75	1.8	1.2	3.2716910714174845	4.642467532467532	6.2	4.2
30369	2004	1998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4
30372	2010	2004	2.9587421343591416	0.6	0.8	1.6	5.397578479702615	3.9260526315789477	8.2	4.8
30380	2011	2003	0.6272723330169343	1.6738095238095236	3.4	3.0	1.8880319964110062	1.7395360195360197	6.2	4.8
30383	2012	2006	0.7405080622464254	1.3857142857142857	1.6	4.2	1.8060308387997055	3.051612956810631	11.6	19.2
30389	2006	1990	1.6032030631435052	2.100293763117515	10.0	14.8	3.381574112433673	4.721098069363689	25.2	15.8
30395	2012	2005	1.2190004127995397	1.85	1.0	2.4	2.8407625607367484	3.427344877344878	10.4	7.8
30399	2010	2002	0.9477207731038915	4.047619047619048	1.2	1.6	3.606399549717222	3.140321772172366	7.2	6.2
30415	2010	1998	0.9512812691341896	2.503333333333333	2.4	1.4	0.33557784028357274	1.9936507936507937	4.4	0.6
30424	2008	2003	0.4994311305818216	0.4	0.4	2.0	1.603858369379451	2.3860606060606058	5.6	4.8
30433	2005	2000	0.0	0.0	0.0	0.2	0.9622500666488936	0.0	0.0	0.2
30434	2011	2004	0.5479627505488782	1.1	1.2	2.6	1.6955324356739827	2.627894491129785	4.8	3.2
30436	2006	1998	1.3924156137947121	2.6666666666666665	2.2	2.8	1.8187023708301022	1.7946336996336996	5.8	6.8
30438	2007	2002	0.7918132121649816	1.1	1.2	1.2	0.8562016644921273	4.229523809523809	3.2	2.6
3044	2004	1996	1.4233733750000137	1.6333333333333335	2.2	3.4	1.4436156629201906	2.9126452159811294	9.8	10.8
30442	2009	1996	0.20830336365559549	1.7	1.8	0.8	0.091	2.8	2.8	0.4
30443	2011	2006	0.9045848261065992	3.7	1.8	1.0	1.4906618014514035	3.418632478632478	5.4	3.2
30453	2006	1995	1.702731027393296	11.172328852917087	18.4	27.0	3.2644601241269955	12.651278858165565	47.0	44.6
30454	2012	2007	4.829936488428258	8.975	1.8	2.2	6.815318601345683	7.518656790779552	10.4	5.0
30455	2012	2007	1.4404405652643681	1.6142857142857145	3.0	6.0	1.5677622113425151	1.8169117647058823	7.6	4.0
30460	2009	1997	0.4849589386485393	2.186103896103896	6.4	1.0	1.7454125119165778	2.7910101010101007	8.8	3.6
30466	2007	1992	0.1792727195865223	1.0222222222222221	3.8	1.2	0.3993882216906607	1.4186363636363635	5.6	2.0
30467	2008	2000	0.0	2.0	2.0	0.0	0.0011772584681541008	3.0	2.0	0.4
30478	2012	2005	1.4207933111197668	4.063080808080807	5.0	1.8	2.6319928207580037	4.552432012432012	10.2	2.6
3048	2011	2003	1.3310873594724935	3.318333333333333	3.8	6.2	3.083934763416241	2.8691428922666247	12.0	6.0
30480	2012	2003	3.4062886746053964	3.6028981544771015	4.8	5.4	4.998119338171265	13.544025823786878	19.6	8.8
30485	2010	2005	1.4508415291206949	2.8095238095238093	2.0	2.0	1.5211506569579087	2.2145687645687646	6.6	4.0
30487	2007	2002	1.7003736853030347	1.0	0.8	2.0	2.6002811750026065	3.9266666666666667	4.0	4.0
30501	2011	2006	0.06977443609022557	0.6	0.6	0.6	0.8947449096073864	1.9600000000000002	2.2	1.6
30504	2008	2001	0.1454781319495923	1.0	0.8	0.8	2.4596179506533433	3.692053317053317	7.4	5.8
30526	2011	2003	1.0220382861286903	3.258333333333333	4.6	1.6	0.9290223665223666	4.704302364302364	9.4	0.8
3053	2008	1998	0.5526483900644568	1.0666666666666667	2.2	3.0	0.8741734926205389	1.5047619047619047	4.0	3.6
30537	2005	1989	0.5690384304043685	3.018888888888889	8.6	33.8	0.9539962758701692	6.686116973099928	30.4	60.8
30539	2011	2004	3.4593079074455155	6.9234001292824825	9.0	7.6	5.224208339847623	9.6762140185396	25.4	8.0
30550	2012	2006	1.9515404920282968	3.35	2.2	1.0	0.43666666666666665	2.2166666666666663	4.8	0.2
30552	2009	1997	0.0	4.466666666666667	2.0	0.0	0.4317365269461078	4.333333333333333	3.6	0.2
30556	2012	2007	0.9657439446366783	1.0	0.8	0.2	3.3422489387042082	5.433333333333333	2.4	1.4
3056	2010	2004	0.0	0.4	1.0	0.0	0.9526742495759348	1.2377777777777779	2.0	3.4
30562	2011	2005	0.23365067700814537	0.0	0.0	1.0	0.12911999999999998	0.6	2.0	0.2
30574	2012	2007	1.1807701576227778	0.9571428571428571	1.2	3.6	2.359569890934084	3.930216450216451	12.4	7.6
30575	2012	1995	4.407011729000206	7.878082425237598	23.6	9.4	4.896719215739989	11.61658152998526	37.0	8.6
30592	2009	2003	0.4650354102142341	1.5396825396825395	1.6	5.4	0.8948635592291214	3.906159874608151	11.6	4.8
30622	2011	2001	1.9399167173658711	1.6142857142857143	3.6	1.6	3.261053040296507	4.438558922558923	12.0	3.6
30634	2012	2007	0.6642837642837642	0.2	0.6	0.4	1.0698998411439917	1.9666666666666663	2.2	1.8
30642	2009	2003	0.9107257554654931	2.7	1.8	0.8	2.0663096946290356	4.246428571428572	6.4	0.8
30650	2010	2005	0.8647860331653495	0.6	0.6	1.2	1.992903129852639	1.5566666666666666	3.2	4.8
30656	2004	1995	0.8267629934598254	3.8153968253968253	5.0	2.6	1.3459563246496689	3.901317283670225	9.6	9.0
30659	2001	1987	0.35470767810084647	0.4	0.2	2.0	2.268209379549658	4.261246895181322	9.0	13.4
3067	2010	1996	0.9882136681126589	1.59	3.0	5.2	1.850218159454656	1.6647619047619044	5.0	7.2
30672	2010	2002	1.377319056886345	1.4214285714285713	2.6	2.4	1.0645460263177529	3.3482905982905984	6.0	0.8
30674	2011	2004	0.0	1.0	1.0	0.2	2.160302533908939	2.5051621621621623	4.8	15.8
30675	1998	1991	0.14143820934587872	1.6800000000000002	2.0	3.2	0.061788617886178863	2.3126190476190476	5.4	2.0
30688	2012	2004	1.3442073717237915	4.333333333333334	2.6	4.2	2.025437334452279	3.1559147869674185	8.4	4.2
30709	2012	2007	2.430779675721076	2.1399999999999997	1.6	1.8	3.6969777254841043	3.361764705882353	9.6	3.4
30713	2012	2006		0.4	1.0	2.6		1.0	2.0	0.2
30718	2012	2006	0.0	0.2	0.6	0.2	9.747484799624653	24.665572332611973	16.0	27.0
30723	2009	2004	1.8221474185071234	1.28	0.8	1.6	2.4594429315820414	1.9499999999999997	4.8	1.6
30729	2011	1989	2.3220717150266315	19.062698412698417	6.0	2.6	3.600917802609235	23.772809185572157	15.0	7.0
30730	2004	1999	4.024556793887649	1.8	2.4	0.8	4.111725308932012	3.4227777777777773	5.8	2.2
30746	2012	2007	0.12657466751487748	0.0	0.0	0.6	0.2545768566493955	2.6	0.8	1.2
30749	2007	1982	1.0614228509384074	2.756194656065172	23.4	41.0	2.8354425135620547	3.962845627274251	38.6	49.0
30765	2012	2007	1.6262981685368971	1.4585714285714286	3.2	3.0	3.0602301819555877	1.915689817428948	8.6	4.6
30767	2012	2004	2.3605728292875283	3.7827039627039625	5.0	2.8	5.634151487797725	4.189713897539985	13.6	8.2
30777	2012	2002	0.0	2.2666666666666666	1.8	0.6	0.1192	4.433333333333334	3.0	0.2
30783	2008	1995	0.4521149150173204	2.2802937104005823	13.4	4.6	2.4673050399884686	11.70661772766424	24.2	67.8
30785	2003	1994	0.0	0.0	1.0	0.0	0.12398029108278733	0.4	1.0	0.6
30790	2012	2007	1.0809066574656532	5.35	2.4	2.2	1.7337681011206851	5.591718869365928	4.6	3.4
30807	2010	2005	0.0	0.2	0.6	1.8	2.37303438350737	3.8666666666666663	2.6	3.2
30814	2007	2001	0.0	0.8	1.0	0.0	0.0	0.6	1.0	0.0
30829	2008	2000	0.22079295154185022	0.4	1.2	0.2	0.0	1.4	2.0	0.0
3083	2012	2007	2.081467339845181	2.8033333333333332	2.8	1.2	1.6646361526207012	2.907142857142857	6.0	1.0
30835	2010	1995	0.6158978089312658	1.9561904761904763	6.6	5.4	1.3661280009118717	1.832629231942733	9.4	7.2
30837	2002	1994	0.6807591426533598	1.0	2.0	2.2	0.39572913294765033	0.9166666666666666	3.6	2.2
30841	2011	2006	1.9242593254018008	3.3133333333333335	2.2	1.6	2.5009589039298286	3.7380591630591633	6.0	0.8
30843	2012	2007	0.16584440227703984	0.2	0.2	0.4	0.4309526707768043	0.6	1.2	1.0
30848	2012	2007	1.7994823962473625	2.9280952380952376	4.6	9.4	4.548050429285434	6.111158178492347	19.6	7.0
