108688024	xia yanzhi	185592680	chemistry	2071449427	2168506111	2015	2000	20
108688024	xia yanzhi	185592680	chemistry	2160369238	2168506111	2015	2000	11
108688024	xia yanzhi	185592680	chemistry	2188366383	2168506111	2015	2000	4
108688024	xia yanzhi	185592680	chemistry	2080269798	2168506111	2010	2000	20
108688024	xia yanzhi	185592680	chemistry	2085635157	2168506111	2015	2000	10
108688024	xia yanzhi	185592680	chemistry	1888612896	2168506111	2016	2000	11
108688024	xia yanzhi	185592680	chemistry	1961703906	2168506111	2015	2000	5
108688024	xia yanzhi	185592680	chemistry	2038660161	2672321432	2004	2000	0
108688024	xia yanzhi	185592680	chemistry	2052137600	2672321432	2005	2000	13
108688024	xia yanzhi	185592680	chemistry	2077972655	2672321432	2004	2000	35
108688024	xia yanzhi	185592680	chemistry	2776515538	2672321432	2018	2000	0
108688024	xia yanzhi	185592680	chemistry	2337321433	2672321432	2016	2000	0
108688024	xia yanzhi	185592680	chemistry	1920844936	2749105631	2016	2000	5
108688024	xia yanzhi	185592680	chemistry	2348737625	2175096527	2010	2000	0
108688024	xia yanzhi	185592680	chemistry	2349518021	2175096527	2011	2000	0
108688024	xia yanzhi	185592680	chemistry	2742341794	2175096527	2017	2000	0
108688024	xia yanzhi	185592680	chemistry	2351862789	2175096527	2008	2000	0
108688024	xia yanzhi	185592680	chemistry	2745832186	2175096527	2016	2000	0
108688024	xia yanzhi	185592680	chemistry	2352298539	2175096527	2011	2000	0
108688024	xia yanzhi	185592680	chemistry	2353605097	2175096527	2009	2000	0
108688024	xia yanzhi	185592680	chemistry	2355337411	2175096527	2002	2000	0
108688024	xia yanzhi	185592680	chemistry	2356313796	2175096527	2010	2000	0
108688024	xia yanzhi	185592680	chemistry	2357871914	2175096527	2007	2000	0
108688024	xia yanzhi	185592680	chemistry	2742994035	2175096527	2017	2000	0
108688024	xia yanzhi	185592680	chemistry	2360152039	2175096527	2009	2000	0
108688024	xia yanzhi	185592680	chemistry	2360395756	2175096527	2010	2000	0
108688024	xia yanzhi	185592680	chemistry	2361717327	2175096527	2008	2000	0
108688024	xia yanzhi	185592680	chemistry	2364900966	2175096527	2008	2000	0
108688024	xia yanzhi	185592680	chemistry	2754892638	2175096527	2017	2000	0
108688024	xia yanzhi	185592680	chemistry	2367155844	2175096527	2010	2000	0
108688024	xia yanzhi	185592680	chemistry	2368216598	2175096527	2008	2000	0
108688024	xia yanzhi	185592680	chemistry	2371334890	2175096527	2010	2000	0
108688024	xia yanzhi	185592680	chemistry	2372755869	2175096527	2009	2000	0
108688024	xia yanzhi	185592680	chemistry	2748224919	2175096527	2017	2000	0
108688024	xia yanzhi	185592680	chemistry	2375406556	2175096527	2009	2000	0
108688024	xia yanzhi	185592680	chemistry	2375947720	2175096527	2010	2000	2
108688024	xia yanzhi	185592680	chemistry	2377514004	2175096527	2012	2000	0
108688024	xia yanzhi	185592680	chemistry	2377634604	2175096527	2012	2000	0
108688024	xia yanzhi	185592680	chemistry	2377814792	2175096527	2002	2000	0
108688024	xia yanzhi	185592680	chemistry	2377824949	2175096527	2004	2000	0
108688024	xia yanzhi	185592680	chemistry	2379139627	2175096527	2003	2000	0
108688024	xia yanzhi	185592680	chemistry	2379581652	2175096527	2009	2000	2
108688024	xia yanzhi	185592680	chemistry	2380452704	2175096527	2013	2000	0
108688024	xia yanzhi	185592680	chemistry	2380699837	2175096527	2011	2000	0
108688024	xia yanzhi	185592680	chemistry	2382135871	2175096527	2010	2000	0
108688024	xia yanzhi	185592680	chemistry	2744690487	2175096527	2017	2000	0
108688024	xia yanzhi	185592680	chemistry	2387807668	2175096527	2008	2000	0
108688024	xia yanzhi	185592680	chemistry	2756346799	2175096527	2017	2000	0
108688024	xia yanzhi	185592680	chemistry	2392458468	2175096527	2009	2000	0
108688024	xia yanzhi	185592680	chemistry	2090226382	2175096527	2013	2000	3
108688024	xia yanzhi	185592680	chemistry	2394090402	2175096527	2009	2000	0
108688024	xia yanzhi	185592680	chemistry	1969176440	2641118766	2011	2000	0
108688024	xia yanzhi	185592680	chemistry	2765984671	2641118766	2017	2000	0
108688024	xia yanzhi	185592680	chemistry	2020965748	2641118766	2012	2000	5
108688024	xia yanzhi	185592680	chemistry	2605445486	2641118766	2017	2000	0
108688024	xia yanzhi	185592680	chemistry	1983292748	2725019237	2015	2000	7
108688024	xia yanzhi	185592680	chemistry	2002111483	2725019237	2014	2000	45
108688024	xia yanzhi	185592680	chemistry	2114607955	2691637812	2013	2000	1
108688024	xia yanzhi	185592680	chemistry	1919777645	2691637812	2016	2000	4
108688024	xia yanzhi	185592680	chemistry	2048216726	2691637812	2013	2000	53
108688024	xia yanzhi	185592680	chemistry	2051033203	2779138196	2009	2000	1
108688024	xia yanzhi	185592680	chemistry	2529052845	2663394604	2016	2000	2
108688024	xia yanzhi	185592680	chemistry	2075267622	2640810481	2012	2000	16
108688024	xia yanzhi	185592680	chemistry	2766993484	2765310125	2018	2000	0
