JQ_affiliationID	JQ_sortedName	CO_authorID	Ki	Kj	Kij	flag	CII
19820366	li yunhai	2597695446	18	32	1	0	0.001736111111111111
19820366	li yunhai	2513940536	18	1	1	0	0.05555555555555555
19820366	li yunhai	2142732217	18	1	1	0	0.05555555555555555
19820366	li yunhai	2243713403	18	104	1	0	0.0005341880341880342
19820366	li yutong	2192162560	43	35	8	1	0.0053156146179402
19820366	li yutong	2263466243	43	1	1	1	0.023255813953488372
19820366	li yutong	2284363277	43	105	1	1	0.00022148394241417498
19820366	li yutong	2155306129	43	4	1	1	0.005813953488372093
19820366	li yutong	2118198296	43	4	3	1	0.01744186046511628
19820366	li yutong	2273410460	43	2	1	1	0.011627906976744186
19820366	li yutong	2160115615	43	19	1	1	0.0012239902080783353
19820366	li yutong	2581993250	43	8	1	1	0.0029069767441860465
19820366	li yutong	2242142626	43	11	1	1	0.0021141649048625794
19820366	li yutong	2293386150	43	6	1	1	0.003875968992248062
19820366	li yutong	1884259372	43	6	5	1	0.01937984496124031
19820366	li yutong	2139419188	43	96	4	1	0.0009689922480620155
19820366	li yutong	2161890741	43	8	4	1	0.011627906976744186
19820366	li yutong	2248048826	43	5	1	1	0.004651162790697674
19820366	li yutong	2675046586	43	1	1	1	0.023255813953488372
19820366	li yutong	2157425595	43	2	1	1	0.011627906976744186
19820366	li yutong	120890558	43	3	1	1	0.007751937984496124
19820366	li yutong	2310146496	43	8	1	1	0.0029069767441860465
19820366	li yutong	2627294018	43	2	2	1	0.023255813953488372
19820366	li yutong	2110755908	43	6	4	1	0.015503875968992248
19820366	li yutong	2120880964	43	136	4	1	0.0006839945280437756
19820366	li yutong	2244889541	43	13	8	1	0.014311270125223614
19820366	li yutong	2221604935	43	16	9	1	0.01308139534883721
19820366	li yutong	2097102536	43	60	5	1	0.001937984496124031
19820366	li yutong	2571483337	43	28	10	1	0.008305647840531562
19820366	li yutong	2648068809	43	20	6	1	0.0069767441860465115
19820366	li yutong	2701107529	43	2	2	1	0.023255813953488372
19820366	li yutong	2142309196	43	58	11	1	0.004410585404971933
19820366	li yutong	2164794701	43	9	2	1	0.00516795865633075
19820366	li yutong	2668560331	43	2	1	1	0.011627906976744186
19820366	li yutong	2124301011	43	14	6	1	0.009966777408637873
19820366	li yutong	2049206227	43	33	3	1	0.0021141649048625794
19820366	li yutong	2311901014	43	241	20	1	0.001929943066679533
19820366	li yutong	2127972569	43	25	5	1	0.004651162790697674
19820366	li yutong	2023501404	43	8	2	1	0.005813953488372093
19820366	li yutong	2138895710	43	15	1	1	0.0015503875968992248
19820366	li yutong	2557343328	43	7	1	1	0.0033222591362126247
19820366	li yutong	2544467939	43	19	1	1	0.0012239902080783353
19820366	li yutong	2128422884	43	5	1	1	0.004651162790697674
19820366	li yutong	2428216549	43	11	2	1	0.004228329809725159
19820366	li yutong	1877388391	43	19	8	1	0.009791921664626682
19820366	li yutong	2186260717	43	9	1	1	0.002583979328165375
19820366	li yutong	2529592301	43	85	2	1	0.0005471956224350205
19820366	li yutong	2159671791	43	15	7	1	0.010852713178294573
19820366	li yutong	1900429427	43	7	2	1	0.006644518272425249
19820366	li yutong	2235602420	43	125	1	1	0.00018604651162790697
19820366	li yutong	2099254133	43	53	1	1	0.00043878894251864854
19820366	li yutong	2134328439	43	2	1	1	0.011627906976744186
19820366	li yutong	2662710394	43	2	1	1	0.011627906976744186
19820366	li yutong	2192162560	58	15	3	0	0.0034482758620689655
19820366	li yutong	2263466243	58	3	1	0	0.005747126436781609
19820366	li yutong	2284363277	58	303	6	0	0.0003414134516899966
19820366	li yutong	2155306129	58	25	1	0	0.000689655172413793
19820366	li yutong	2118198296	58	2	1	0	0.008620689655172414
19820366	li yutong	2273410460	58	7	1	0	0.0024630541871921183
19820366	li yutong	2160115615	58	16	1	0	0.0010775862068965517
19820366	li yutong	2581993250	58	5	1	0	0.0034482758620689655
19820366	li yutong	2242142626	58	19	2	0	0.0018148820326678765
19820366	li yutong	2293386150	58	13	1	0	0.001326259946949602
19820366	li yutong	1884259372	58	2	2	0	0.017241379310344827
19820366	li yutong	2139419188	58	69	3	0	0.0007496251874062968
19820366	li yutong	2161890741	58	3	3	0	0.017241379310344827
19820366	li yutong	2248048826	58	4	1	0	0.004310344827586207
19820366	li yutong	2675046586	58	2	1	0	0.008620689655172414
19820366	li yutong	2157425595	58	1	1	0	0.017241379310344827
19820366	li yutong	120890558	58	4	4	0	0.017241379310344827
19820366	li yutong	2310146496	58	5	1	0	0.0034482758620689655
19820366	li yutong	2627294018	58	8	1	0	0.0021551724137931034
19820366	li yutong	2110755908	58	18	7	0	0.006704980842911878
19820366	li yutong	2120880964	58	80	3	0	0.000646551724137931
19820366	li yutong	2244889541	58	7	2	0	0.0049261083743842365
19820366	li yutong	2221604935	58	1	1	0	0.017241379310344827
19820366	li yutong	2097102536	58	106	13	0	0.002114508783344177
19820366	li yutong	2571483337	58	14	9	0	0.011083743842364532
19820366	li yutong	2648068809	58	20	16	0	0.013793103448275862
19820366	li yutong	2701107529	58	3	1	0	0.005747126436781609
19820366	li yutong	2142309196	58	108	29	0	0.004629629629629629
19820366	li yutong	2164794701	58	4	1	0	0.004310344827586207
19820366	li yutong	2668560331	58	4	3	0	0.01293103448275862
19820366	li yutong	2124301011	58	28	15	0	0.009236453201970444
19820366	li yutong	2049206227	58	41	2	0	0.0008410428931875525
19820366	li yutong	2311901014	58	422	38	0	0.0015525412649125673
19820366	li yutong	2127972569	58	49	11	0	0.0038705137227304713
19820366	li yutong	2023501404	58	1	1	0	0.017241379310344827
19820366	li yutong	2138895710	58	45	3	0	0.0011494252873563218
19820366	li yutong	2557343328	58	35	1	0	0.0004926108374384236
19820366	li yutong	2544467939	58	19	1	0	0.0009074410163339383
19820366	li yutong	2128422884	58	26	4	0	0.002652519893899204
19820366	li yutong	2428216549	58	1	1	0	0.017241379310344827
19820366	li yutong	1877388391	58	7	3	0	0.007389162561576354
19820366	li yutong	2186260717	58	23	1	0	0.0007496251874062968
19820366	li yutong	2529592301	58	176	1	0	9.796238244514106e-05
19820366	li yutong	2159671791	58	30	1	0	0.0005747126436781609
19820366	li yutong	1900429427	58	5	4	0	0.013793103448275862
19820366	li yutong	2235602420	58	41	1	0	0.00042052144659377626
19820366	li yutong	2099254133	58	36	1	0	0.0004789272030651341
19820366	li yutong	2134328439	58	10	3	0	0.005172413793103448
19820366	li yutong	2662710394	58	1	1	0	0.017241379310344827
19820366	li zhanting	2115357761	4	8	3	1	0.09375
19820366	li zhanting	2472048898	4	3	2	1	0.16666666666666666
19820366	li zhanting	2135251112	4	4	3	1	0.1875
19820366	li zhanting	2690151053	4	1	1	1	0.25
19820366	li zhanting	2300269852	4	44	1	1	0.005681818181818182
19820366	li zhanting	2129541596	4	4	1	1	0.0625
19820366	li zhanting	2115357761	35	37	21	0	0.016216216216216217
19820366	li zhanting	2472048898	35	1	1	0	0.02857142857142857
19820366	li zhanting	2135251112	35	8	6	0	0.02142857142857143
19820366	li zhanting	2690151053	35	4	2	0	0.014285714285714285
19820366	li zhanting	2300269852	35	80	2	0	0.0007142857142857143
19820366	li zhanting	2129541596	35	8	3	0	0.010714285714285714
19820366	li zhaoliang	2151748096	10	13	3	1	0.023076923076923078
19820366	li zhaoliang	2121484676	10	18	4	1	0.022222222222222223
19820366	li zhaoliang	2169842180	10	15	3	1	0.02
19820366	li zhaoliang	2129285711	10	20	4	1	0.02
19820366	li zhaoliang	2160530418	10	25	4	1	0.016
19820366	li zhaoliang	2151748096	38	4	2	0	0.013157894736842105
19820366	li zhaoliang	2121484676	38	14	3	0	0.005639097744360902
19820366	li zhaoliang	2169842180	38	13	8	0	0.016194331983805668
19820366	li zhaoliang	2129285711	38	21	12	0	0.015037593984962405
19820366	li zhaoliang	2160530418	38	56	9	0	0.0042293233082706765
19820366	li zhibo	2130615394	26	40	2	1	0.0019230769230769232
19820366	li zhibo	2245650617	26	16	2	1	0.004807692307692308
19820366	li zhibo	2609937122	26	147	1	1	0.00026164311878597594
19820366	li zhibo	2310421892	26	79	4	1	0.0019474196689386564
19820366	li zhibo	2474122711	26	23	2	1	0.0033444816053511705
19820366	li zhibo	2660228039	26	1	1	1	0.038461538461538464
19820366	li zhibo	2315020042	26	4	2	1	0.019230769230769232
19820366	li zhibo	2307461679	26	85	1	1	0.00045248868778280545
19820366	li zhibo	2585390513	26	8	2	1	0.009615384615384616
19820366	li zhibo	2125948242	26	12	1	1	0.003205128205128205
19820366	li zhibo	2434236786	26	25	1	1	0.0015384615384615385
19820366	li zhibo	2130811028	26	73	1	1	0.0005268703898840885
19820366	li zhibo	2692319028	26	3	1	1	0.01282051282051282
19820366	li zhibo	2585075511	26	24	1	1	0.0016025641025641025
19820366	li zhibo	2682896441	26	1	1	1	0.038461538461538464
19820366	li zhibo	2224721340	26	4	1	1	0.009615384615384616
19820366	li zhibo	2112924380	26	168	1	1	0.00022893772893772894
19820366	li zhibo	2138841567	26	10	2	1	0.007692307692307693
19820366	li zhibo	2130615394	61	32	1	0	0.0005122950819672131
19820366	li zhibo	2245650617	61	20	1	0	0.000819672131147541
19820366	li zhibo	2609937122	61	317	1	0	5.171433004085432e-05
19820366	li zhibo	2310421892	61	95	2	0	0.0003451251078515962
19820366	li zhibo	2474122711	61	18	1	0	0.0009107468123861566
19820366	li zhibo	2660228039	61	1	1	0	0.01639344262295082
19820366	li zhibo	2315020042	61	1	1	0	0.01639344262295082
19820366	li zhibo	2307461679	61	50	1	0	0.0003278688524590164
19820366	li zhibo	2585390513	61	4	1	0	0.004098360655737705
19820366	li zhibo	2125948242	61	29	4	0	0.0022611644997173543
19820366	li zhibo	2434236786	61	21	1	0	0.00078064012490242
19820366	li zhibo	2130811028	61	56	1	0	0.0002927400468384075
19820366	li zhibo	2692319028	61	10	1	0	0.001639344262295082
19820366	li zhibo	2585075511	61	41	3	0	0.0011995201919232307
19820366	li zhibo	2682896441	61	1	1	0	0.01639344262295082
19820366	li zhibo	2224721340	61	24	2	0	0.001366120218579235
19820366	li zhibo	2112924380	61	273	1	0	6.004924037710923e-05
19820366	li zhibo	2138841567	61	19	2	0	0.001725625539257981
19820366	libo liu	2691759808	49	9	8	1	0.018140589569160998
19820366	libo liu	2645293058	49	3	3	1	0.02040816326530612
19820366	libo liu	2563908899	49	33	3	1	0.0018552875695732839
19820366	libo liu	2003314627	49	1	1	1	0.02040816326530612
19820366	libo liu	2108689637	49	3	3	1	0.02040816326530612
19820366	libo liu	2113965865	49	1	1	1	0.02040816326530612
19820366	libo liu	2106228171	49	38	27	1	0.014500537056928034
19820366	libo liu	2108394571	49	9	2	1	0.0045351473922902496
19820366	libo liu	2119971854	49	6	1	1	0.003401360544217687
19820366	libo liu	2150662063	49	43	27	1	0.012814428096820124
19820366	libo liu	2588120302	49	7	5	1	0.014577259475218658
19820366	libo liu	2114399215	49	1	1	1	0.02040816326530612
19820366	libo liu	2151004662	49	9	7	1	0.015873015873015872
19820366	libo liu	2117646457	49	2	1	1	0.01020408163265306
19820366	libo liu	2126670394	49	6	5	1	0.017006802721088437
19820366	libo liu	2691759808	108	20	13	0	0.0060185185185185185
19820366	libo liu	2645293058	108	6	1	0	0.0015432098765432098
19820366	libo liu	2563908899	108	106	4	0	0.00034940600978336826
19820366	libo liu	2003314627	108	6	4	0	0.006172839506172839
19820366	libo liu	2108689637	108	41	21	0	0.0047425474254742545
19820366	libo liu	2113965865	108	23	21	0	0.008454106280193236
19820366	libo liu	2106228171	108	81	55	0	0.006287151348879744
19820366	libo liu	2108394571	108	17	2	0	0.0010893246187363835
19820366	libo liu	2119971854	108	27	5	0	0.0017146776406035665
19820366	libo liu	2150662063	108	58	37	0	0.00590676883780332
19820366	libo liu	2588120302	108	5	3	0	0.005555555555555556
19820366	libo liu	2114399215	108	18	18	0	0.009259259259259259
19820366	libo liu	2151004662	108	19	12	0	0.005847953216374269
19820366	libo liu	2117646457	108	1	1	0	0.009259259259259259
19820366	libo liu	2126670394	108	44	30	0	0.006313131313131313
19820366	lide tian	2686921089	31	1	1	1	0.03225806451612903
19820366	lide tian	2167003682	31	96	17	1	0.00571236559139785
19820366	lide tian	2143480769	31	2	2	1	0.03225806451612903
19820366	lide tian	37083657	31	27	9	1	0.010752688172043012
19820366	lide tian	2290866058	31	2	2	1	0.03225806451612903
19820366	lide tian	2137640907	31	7	1	1	0.004608294930875576
19820366	lide tian	2600111209	31	7	1	1	0.004608294930875576
19820366	lide tian	2721434702	31	6	3	1	0.016129032258064516
19820366	lide tian	2161503887	31	15	5	1	0.010752688172043012
19820366	lide tian	2444017009	31	15	1	1	0.002150537634408602
19820366	lide tian	2117262002	31	4	2	1	0.016129032258064516
19820366	lide tian	2558495380	31	33	1	1	0.0009775171065493646
19820366	lide tian	2099173813	31	1	1	1	0.03225806451612903
19820366	lide tian	2102694647	31	1	1	1	0.03225806451612903
19820366	lide tian	2165052537	31	4	1	1	0.008064516129032258
19820366	lide tian	2105104091	31	5	5	1	0.03225806451612903
19820366	lide tian	2583907295	31	11	6	1	0.017595307917888565
19820366	lide tian	2686921089	36	9	2	0	0.006172839506172839
19820366	lide tian	2167003682	36	115	15	0	0.0036231884057971015
19820366	lide tian	2143480769	36	1	1	0	0.027777777777777776
19820366	lide tian	37083657	36	10	3	0	0.008333333333333333
19820366	lide tian	2290866058	36	1	1	0	0.027777777777777776
19820366	lide tian	2137640907	36	6	1	0	0.004629629629629629
19820366	lide tian	2600111209	36	19	4	0	0.005847953216374269
19820366	lide tian	2721434702	36	7	1	0	0.003968253968253968
19820366	lide tian	2161503887	36	12	2	0	0.004629629629629629
19820366	lide tian	2444017009	36	32	1	0	0.0008680555555555555
19820366	lide tian	2117262002	36	7	1	0	0.003968253968253968
19820366	lide tian	2558495380	36	53	1	0	0.0005241090146750524
19820366	lide tian	2099173813	36	5	1	0	0.005555555555555556
19820366	lide tian	2102694647	36	6	4	0	0.018518518518518517
19820366	lide tian	2165052537	36	15	2	0	0.003703703703703704
19820366	lide tian	2105104091	36	10	1	0	0.002777777777777778
19820366	lide tian	2583907295	36	12	7	0	0.016203703703703703
19820366	lijun wan	2047401345	9	52	6	1	0.01282051282051282
19820366	lijun wan	2147451443	9	10	2	1	0.022222222222222223
19820366	lijun wan	2151908948	9	14	3	1	0.023809523809523808
19820366	lijun wan	2047401345	150	37	2	0	0.00036036036036036037
19820366	lijun wan	2147451443	150	16	2	0	0.0008333333333333334
19820366	lijun wan	2151908948	150	26	3	0	0.0007692307692307692
19820366	lijun wu	2776893377	12	2	2	1	0.08333333333333333
19820366	lijun wu	2105808265	12	1	1	1	0.08333333333333333
19820366	lijun wu	2224906384	12	3	2	1	0.05555555555555555
19820366	lijun wu	2152805010	12	31	3	1	0.008064516129032258
19820366	lijun wu	2492488949	12	13	3	1	0.019230769230769232
19820366	lijun wu	2776893377	34	12	9	0	0.022058823529411766
19820366	lijun wu	2105808265	34	6	6	0	0.029411764705882353
19820366	lijun wu	2224906384	34	9	8	0	0.026143790849673203
19820366	lijun wu	2152805010	34	59	6	0	0.0029910269192422734
19820366	lijun wu	2492488949	34	5	1	0	0.0058823529411764705
19820366	lin rongcheng	2171792940	7	1	1	1	0.14285714285714285
19820366	lin rongcheng	2134992108	7	3	1	1	0.047619047619047616
19820366	lin rongcheng	2550912271	7	1	1	1	0.14285714285714285
19820366	lin rongcheng	2095883029	7	1	1	1	0.14285714285714285
19820366	lin rongcheng	2608006331	7	22	7	1	0.045454545454545456
19820366	lin rongcheng	2137632286	7	75	1	1	0.0019047619047619048
19820366	lin rongcheng	2171792940	20	1	1	0	0.05
19820366	lin rongcheng	2134992108	20	8	8	0	0.05
19820366	lin rongcheng	2550912271	20	1	1	0	0.05
19820366	lin rongcheng	2095883029	20	4	4	0	0.05
19820366	lin rongcheng	2608006331	20	17	2	0	0.0058823529411764705
19820366	lin rongcheng	2137632286	20	61	1	0	0.000819672131147541
19820366	lin wei	2146048256	73	91	1	1	0.0001505343971097396
19820366	lin wei	2610206849	73	1	1	1	0.0136986301369863
19820366	lin wei	2638061827	73	3	1	1	0.0045662100456621
19820366	lin wei	1963820047	73	6	3	1	0.00684931506849315
19820366	lin wei	1879615254	73	31	6	1	0.0026513477684489617
19820366	lin wei	1848623516	73	3	1	1	0.0045662100456621
19820366	lin wei	190763677	73	8	1	1	0.0017123287671232876
19820366	lin wei	2171637661	73	10	5	1	0.00684931506849315
19820366	lin wei	2478097823	73	1	1	1	0.0136986301369863
19820366	lin wei	2490866721	73	1	1	1	0.0136986301369863
19820366	lin wei	2319057956	73	10	1	1	0.0013698630136986301
19820366	lin wei	1497660452	73	6	2	1	0.0045662100456621
19820366	lin wei	1751511723	73	4	1	1	0.003424657534246575
19820366	lin wei	2140287665	73	34	1	1	0.00040290088638195
19820366	lin wei	2177015601	73	1	1	1	0.0136986301369863
19820366	lin wei	2120080053	73	19	10	1	0.007209805335255948
19820366	lin wei	2134745657	73	1	1	1	0.0136986301369863
19820366	lin wei	2658399418	73	4	1	1	0.003424657534246575
19820366	lin wei	2652829497	73	4	1	1	0.003424657534246575
19820366	lin wei	2780507450	73	18	3	1	0.00228310502283105
19820366	lin wei	2151622076	73	6	6	1	0.0136986301369863
19820366	lin wei	2228907070	73	36	4	1	0.0015220700152207
19820366	lin wei	2647889855	73	1	1	1	0.0136986301369863
19820366	lin wei	2131857602	73	42	5	1	0.0016307893020221786
19820366	lin wei	2155313861	73	11	3	1	0.0037359900373599006
19820366	lin wei	2276423494	73	20	2	1	0.0013698630136986301
19820366	lin wei	2610411088	73	4	1	1	0.003424657534246575
19820366	lin wei	2038358745	73	52	18	1	0.004741833508956797
19820366	lin wei	1953666010	73	17	4	1	0.0032232070910556
19820366	lin wei	2060234850	73	20	1	1	0.0006849315068493151
19820366	lin wei	2145956578	73	4	1	1	0.003424657534246575
19820366	lin wei	2574744424	73	4	2	1	0.00684931506849315
19820366	lin wei	2105860713	73	4	2	1	0.00684931506849315
19820366	lin wei	2618913649	73	12	3	1	0.003424657534246575
19820366	lin wei	2156183155	73	101	1	1	0.0001356300013563
19820366	lin wei	2146048256	93	135	7	0	0.0005575467941059339
19820366	lin wei	2610206849	93	33	1	0	0.00032583903551645487
19820366	lin wei	2638061827	93	2	1	0	0.005376344086021506
19820366	lin wei	1963820047	93	15	2	0	0.0014336917562724014
19820366	lin wei	1879615254	93	36	2	0	0.0005973715651135006
19820366	lin wei	1848623516	93	1	1	0	0.010752688172043012
19820366	lin wei	190763677	93	4	1	0	0.002688172043010753
19820366	lin wei	2171637661	93	34	4	0	0.001265022137887413
19820366	lin wei	2478097823	93	3	1	0	0.0035842293906810036
19820366	lin wei	2490866721	93	3	1	0	0.0035842293906810036
19820366	lin wei	2319057956	93	8	6	0	0.008064516129032258
19820366	lin wei	1497660452	93	4	2	0	0.005376344086021506
19820366	lin wei	1751511723	93	6	1	0	0.0017921146953405018
19820366	lin wei	2140287665	93	47	2	0	0.0004575611988103409
19820366	lin wei	2177015601	93	8	1	0	0.0013440860215053765
19820366	lin wei	2120080053	93	23	17	0	0.007947639083683964
19820366	lin wei	2134745657	93	11	1	0	0.0009775171065493646
19820366	lin wei	2658399418	93	26	1	0	0.00041356492969396195
19820366	lin wei	2652829497	93	31	2	0	0.000693721817551162
19820366	lin wei	2780507450	93	31	1	0	0.000346860908775581
19820366	lin wei	2151622076	93	8	6	0	0.008064516129032258
19820366	lin wei	2228907070	93	36	9	0	0.002688172043010753
19820366	lin wei	2647889855	93	8	1	0	0.0013440860215053765
19820366	lin wei	2131857602	93	66	3	0	0.0004887585532746823
19820366	lin wei	2155313861	93	22	1	0	0.0004887585532746823
19820366	lin wei	2276423494	93	14	2	0	0.0015360983102918587
19820366	lin wei	2610411088	93	28	2	0	0.0007680491551459293
19820366	lin wei	2038358745	93	46	28	0	0.0065451145395044414
19820366	lin wei	1953666010	93	30	2	0	0.0007168458781362007
19820366	lin wei	2060234850	93	14	2	0	0.0015360983102918587
19820366	lin wei	2145956578	93	1	1	0	0.010752688172043012
19820366	lin wei	2574744424	93	3	3	0	0.010752688172043012
19820366	lin wei	2105860713	93	6	2	0	0.0035842293906810036
19820366	lin wei	2618913649	93	48	2	0	0.00044802867383512545
19820366	lin wei	2156183155	93	108	2	0	0.00019912385503783353
19820366	lin yangting	2162496968	4	3	1	1	0.08333333333333333
19820366	lin yangting	2204864067	4	5	1	1	0.05
19820366	lin yangting	2155090133	4	12	3	1	0.0625
19820366	lin yangting	425317422	4	13	1	1	0.019230769230769232
19820366	lin yangting	2162496968	22	9	3	0	0.015151515151515152
19820366	lin yangting	2204864067	22	8	8	0	0.045454545454545456
19820366	lin yangting	2155090133	22	24	3	0	0.005681818181818182
19820366	lin yangting	425317422	22	21	1	0	0.0021645021645021645
19820366	lin zhang	2161983490	84	8	8	1	0.011904761904761904
19820366	lin zhang	2135594117	84	2	2	1	0.011904761904761904
19820366	lin zhang	2132551180	84	11	3	1	0.003246753246753247
19820366	lin zhang	2148666381	84	34	1	1	0.00035014005602240897
19820366	lin zhang	2155560721	84	8	8	1	0.011904761904761904
19820366	lin zhang	2110197270	84	4	4	1	0.011904761904761904
19820366	lin zhang	2239062564	84	23	1	1	0.0005175983436853002
19820366	lin zhang	2102272805	84	2	1	1	0.005952380952380952
19820366	lin zhang	2156764717	84	5	2	1	0.004761904761904762
19820366	lin zhang	2120971950	84	32	24	1	0.008928571428571428
19820366	lin zhang	2161247679	84	3	3	1	0.011904761904761904
19820366	lin zhang	2132818496	84	10	5	1	0.005952380952380952
19820366	lin zhang	2652419649	84	3	2	1	0.007936507936507936
19820366	lin zhang	2130955456	84	11	1	1	0.0010822510822510823
19820366	lin zhang	2134009537	84	5	3	1	0.007142857142857143
19820366	lin zhang	2109828034	84	1	1	1	0.011904761904761904
19820366	lin zhang	2108054725	84	4	1	1	0.002976190476190476
19820366	lin zhang	2141100995	84	4	2	1	0.005952380952380952
19820366	lin zhang	2132056394	84	8	8	1	0.011904761904761904
19820366	lin zhang	2690466511	84	1	1	1	0.011904761904761904
19820366	lin zhang	2123529041	84	12	2	1	0.001984126984126984
19820366	lin zhang	2590286684	84	24	1	1	0.000496031746031746
19820366	lin zhang	2472815583	84	4	4	1	0.011904761904761904
19820366	lin zhang	2484959082	84	1	1	1	0.011904761904761904
19820366	lin zhang	2438068077	84	1	1	1	0.011904761904761904
19820366	lin zhang	2111578737	84	11	2	1	0.0021645021645021645
19820366	lin zhang	2138416113	84	1	1	1	0.011904761904761904
19820366	lin zhang	2108169843	84	18	1	1	0.0006613756613756613
19820366	lin zhang	2619563775	84	1	1	1	0.011904761904761904
19820366	lin zhang	2161983490	123	5	5	0	0.008130081300813009
19820366	lin zhang	2135594117	123	5	5	0	0.008130081300813009
19820366	lin zhang	2132551180	123	5	2	0	0.0032520325203252032
19820366	lin zhang	2148666381	123	28	1	0	0.00029036004645760743
19820366	lin zhang	2155560721	123	1	1	0	0.008130081300813009
19820366	lin zhang	2110197270	123	2	2	0	0.008130081300813009
19820366	lin zhang	2239062564	123	70	1	0	0.00011614401858304297
19820366	lin zhang	2102272805	123	3	3	0	0.008130081300813009
19820366	lin zhang	2156764717	123	1	1	0	0.008130081300813009
19820366	lin zhang	2120971950	123	5	2	0	0.0032520325203252032
19820366	lin zhang	2161247679	123	4	4	0	0.008130081300813009
19820366	lin zhang	2132818496	123	1	1	0	0.008130081300813009
19820366	lin zhang	2652419649	123	1	1	0	0.008130081300813009
19820366	lin zhang	2130955456	123	15	8	0	0.004336043360433604
19820366	lin zhang	2134009537	123	15	6	0	0.0032520325203252032
19820366	lin zhang	2109828034	123	6	6	0	0.008130081300813009
19820366	lin zhang	2108054725	123	10	7	0	0.005691056910569106
19820366	lin zhang	2141100995	123	3	3	0	0.008130081300813009
19820366	lin zhang	2132056394	123	9	8	0	0.007226738934056007
19820366	lin zhang	2690466511	123	1	1	0	0.008130081300813009
19820366	lin zhang	2123529041	123	45	1	0	0.0001806684733514002
19820366	lin zhang	2590286684	123	21	3	0	0.0011614401858304297
19820366	lin zhang	2472815583	123	4	2	0	0.0040650406504065045
19820366	lin zhang	2484959082	123	1	1	0	0.008130081300813009
19820366	lin zhang	2438068077	123	2	1	0	0.0040650406504065045
19820366	lin zhang	2111578737	123	65	1	0	0.00012507817385866166
19820366	lin zhang	2138416113	123	11	11	0	0.008130081300813009
19820366	lin zhang	2108169843	123	19	2	0	0.0008557980316645272
19820366	lin zhang	2619563775	123	9	9	0	0.008130081300813009
19820366	linsheng song	2128101120	47	5	4	1	0.01702127659574468
19820366	linsheng song	2436780293	47	1	1	1	0.02127659574468085
19820366	linsheng song	2169733770	47	17	13	1	0.016270337922403004
19820366	linsheng song	2098473741	47	4	4	1	0.02127659574468085
19820366	linsheng song	2134892824	47	16	15	1	0.0199468085106383
19820366	linsheng song	2101336747	47	20	17	1	0.018085106382978722
19820366	linsheng song	2585403181	47	7	7	1	0.02127659574468085
19820366	linsheng song	2767723567	47	3	2	1	0.014184397163120567
19820366	linsheng song	2749635510	47	14	12	1	0.0182370820668693
19820366	linsheng song	2704053560	47	5	5	1	0.02127659574468085
19820366	linsheng song	2677927737	47	3	2	1	0.014184397163120567
19820366	linsheng song	2749402042	47	18	6	1	0.0070921985815602835
19820366	linsheng song	2147680842	47	1	1	1	0.02127659574468085
19820366	linsheng song	2128851407	47	2	2	1	0.02127659574468085
19820366	linsheng song	2136979286	47	4	3	1	0.015957446808510637
19820366	linsheng song	2663837794	47	3	3	1	0.02127659574468085
19820366	linsheng song	2650196717	47	3	3	1	0.02127659574468085
19820366	linsheng song	2038725870	47	18	17	1	0.02009456264775414
19820366	linsheng song	2716801520	47	1	1	1	0.02127659574468085
19820366	linsheng song	2325683443	47	7	6	1	0.0182370820668693
19820366	linsheng song	2128101120	99	1	1	0	0.010101010101010102
19820366	linsheng song	2436780293	99	4	4	0	0.010101010101010102
19820366	linsheng song	2169733770	99	68	63	0	0.009358288770053475
19820366	linsheng song	2098473741	99	3	3	0	0.010101010101010102
19820366	linsheng song	2134892824	99	62	56	0	0.009123492994460736
19820366	linsheng song	2101336747	99	84	18	0	0.0021645021645021645
19820366	linsheng song	2585403181	99	98	94	0	0.00968872397443826
19820366	linsheng song	2767723567	99	9	9	0	0.010101010101010102
19820366	linsheng song	2749635510	99	15	1	0	0.0006734006734006734
19820366	linsheng song	2704053560	99	3	2	0	0.006734006734006734
19820366	linsheng song	2677927737	99	1	1	0	0.010101010101010102
19820366	linsheng song	2749402042	99	16	1	0	0.0006313131313131314
19820366	linsheng song	2147680842	99	10	1	0	0.00101010101010101
19820366	linsheng song	2128851407	99	1	1	0	0.010101010101010102
19820366	linsheng song	2136979286	99	14	13	0	0.00937950937950938
19820366	linsheng song	2663837794	99	13	9	0	0.006993006993006993
19820366	linsheng song	2650196717	99	7	6	0	0.008658008658008658
19820366	linsheng song	2038725870	99	2	2	0	0.010101010101010102
19820366	linsheng song	2716801520	99	1	1	0	0.010101010101010102
19820366	linsheng song	2325683443	99	1	1	0	0.010101010101010102
19820366	linxiu zhang	2139417346	7	12	2	1	0.023809523809523808
19820366	linxiu zhang	2119536323	7	10	2	1	0.02857142857142857
19820366	linxiu zhang	2167758628	7	29	6	1	0.029556650246305417
19820366	linxiu zhang	2251034904	7	65	5	1	0.01098901098901099
19820366	linxiu zhang	2107527037	7	7	2	1	0.04081632653061224
19820366	linxiu zhang	2139417346	14	42	2	0	0.003401360544217687
19820366	linxiu zhang	2119536323	14	17	2	0	0.008403361344537815
19820366	linxiu zhang	2167758628	14	98	5	0	0.0036443148688046646
19820366	linxiu zhang	2251034904	14	141	10	0	0.005065856129685917
19820366	linxiu zhang	2107527037	14	4	1	0	0.017857142857142856
19820366	liu ming	2041618433	68	3	3	1	0.014705882352941176
