fxID	minYear	assumeAwardYear
3269	1990	2009
97372	2001	2007
75903	2000	2011
101596	2003	2008
3379	2007	2012
1242	2003	2008
81746	2005	2011
80668	1995	2000
7454	2005	2011
74970	2002	2012
88826	2006	2011
70883	1995	2011
57700	2001	2008
41038	1999	2007
4832	2001	2011
37398	1999	2007
31595	1995	2008
59764	2007	2012
81405	2004	2010
49540	2004	2010
29338	1998	2007
61683	2006	2011
80808	2007	2012
100167	1996	2002
23871	2004	2010
51232	2001	2012
29513	2003	2009
78349	2000	2011
54130	2004	2012
31564	2007	2012
43781	2004	2012
95674	1996	2007
22951	2000	2008
35885	1987	2009
45098	2003	2012
101232	2003	2011
57547	2005	2012
65689	2004	2011
63045	2002	2012
75864	1999	2004
94806	1993	2003
31392	1996	2005
72129	2001	2010
71617	2006	2011
81683	1999	2004
83961	1986	2001
81757	2004	2009
47255	2000	2006
101932	1989	2007
50640	1999	2004
43087	2002	2007
72231	2006	2011
35891	2003	2011
51298	1982	2002
27266	2005	2011
77321	2000	2005
96608	2002	2010
33283	2002	2010
85503	1997	2002
78348	2004	2009
57751	2007	2012
34160	2006	2011
21373	1999	2009
27631	1999	2005
99886	1995	2002
48092	1987	2001
1225	1985	2008
45974	2000	2012
57139	2000	2010
51916	1997	2004
94736	2000	2011
18615	1992	2007
79252	2000	2005
97246	1993	2000
73429	2000	2011
2023	1998	2010
42945	2001	2010
5730	2003	2011
46677	2006	2012
100775	2004	2010
64708	2007	2012
10684	2003	2010
82552	1993	2012
46564	1996	2003
38735	1993	2010
47438	1988	2003
21076	2001	2010
19074	2001	2010
102019	2004	2010
30027	2000	2007
64487	2006	2011
71839	1994	2004
18693	2003	2010
34052	2000	2009
1583	2007	2012
10397	2003	2012
18944	1996	2007
84945	2003	2008
46395	1998	2004
80258	2005	2012
62665	1998	2011
15335	2004	2011
4982	1997	2010
5557	2004	2009
42142	1993	2006
2091	1998	2005
7711	2007	2012
37968	2003	2008
85147	2003	2010
61280	1997	2009
30179	2004	2011
34931	2004	2010
3463	2006	2011
42815	1999	2008
81482	2003	2011
2190	2006	2011
101501	1990	2008
404	2000	2007
22566	1999	2009
84136	2000	2008
54907	1992	2008
72726	2006	2012
76793	1998	2008
57741	1993	2010
15925	2007	2012
46654	2007	2012
52521	2007	2012
78195	2004	2012
10666	1997	2002
85172	2007	2012
90793	2004	2010
29808	2006	2011
95766	1997	2008
88542	2005	2011
67761	2003	2008
33317	1997	2012
51474	1988	2000
84442	2003	2011
47443	2003	2010
40442	2007	2012
45829	2001	2006
6855	1996	2010
7194	1991	2007
35479	2006	2011
91500	2003	2009
48452	1996	2004
60309	2000	2008
82860	1999	2009
55390	1998	2006
54294	2007	2012
67739	2006	2012
7794	2006	2011
64655	2007	2012
33380	2001	2006
14571	1995	2001
3318	2005	2012
95536	1993	2005
50306	1999	2008
92468	2000	2008
60364	2003	2009
79625	2007	2012
59271	2005	2012
45693	1999	2010
62293	1994	2008
99956	2005	2010
81180	2000	2008
34192	2004	2012
6425	2001	2011
72543	1994	2006
54307	2004	2010
97724	2007	2012
81307	2006	2012
26908	2003	2010
92408	2005	2012
100611	1999	2012
44510	1992	2001
71597	2004	2010
89208	2005	2011
93516	2007	2012
79283	2007	2012
78751	2000	2009
39896	2004	2009
73120	1999	2012
78273	1998	2010
46927	2006	2011
44723	2002	2007
56017	2006	2011
56116	1992	2006
46282	2007	2012
73943	1996	2006
20811	2007	2012
726	2001	2009
12884	2006	2011
95101	2004	2010
738	2005	2012
25824	2001	2011
67622	2002	2012
68550	2005	2010
93439	2000	2012
85306	2001	2009
51547	1995	2001
26875	2000	2011
97898	2004	2012
63313	2003	2011
75416	2003	2011
47619	2005	2011
52581	1993	2006
77689	2000	2006
6260	2002	2012
56292	1995	2005
84790	2005	2010
64593	2005	2012
93643	2007	2012
83927	2006	2011
34554	2003	2012
75610	1999	2006
90846	2007	2012
30718	2006	2012
63310	2005	2011
25363	2003	2008
77902	2007	2012
57858	2006	2011
101742	1991	2002
79689	2005	2011
13711	1986	2003
53991	2007	2012
86331	2006	2011
50677	2004	2012
41220	1986	2000
29436	2003	2008
34267	2005	2012
3450	2007	2012
13957	1996	2011
51517	2005	2011
71527	2006	2011
15327	2006	2011
33031	2003	2011
24453	2003	2012
72899	1988	2012
3146	2001	2008
75241	2007	2012
61255	2005	2012
87807	2003	2011
7958	2005	2011
55134	1993	2012
71765	1993	2002
25972	2003	2008
74978	2004	2011
75324	1989	2011
74511	2004	2012
51068	1991	2001
12836	2001	2008
72277	2005	2011
93689	2003	2010
22021	2004	2011
28862	1988	1995
101548	1997	2003
66944	1998	2012
27331	2001	2006
82029	2003	2008
64910	1992	2004
94933	2000	2012
42593	1996	2011
42885	1996	2001
57427	1988	2000
69619	2004	2012
42635	2003	2012
80659	2007	2012
40288	2003	2012
69249	2003	2012
32819	2001	2006
72083	2005	2011
93015	1999	2009
91132	1997	2011
31693	1988	2000
32928	1995	2008
24135	2001	2006
6808	1988	2009
74094	2006	2011
59964	1991	2002
63437	2005	2011
32600	1987	2003
12412	2004	2010
52965	1999	2004
79725	2006	2011
45132	2000	2006
73609	1981	2001
33773	2004	2012
100471	2001	2008
33050	1991	2001
81163	2004	2010
8033	2001	2011
70389	2003	2008
57664	1993	2011
100130	2001	2007
69930	1993	2009
101693	2003	2009
66137	2003	2009
52360	2007	2012
55392	1992	2008
10076	2006	2012
58956	2004	2011
101754	2007	2012
15405	1996	2002
18509	2007	2012
28945	2004	2011
7500	2005	2010
96883	2006	2011
53380	1986	2000
82078	1990	2005
94114	2003	2008
96175	2000	2010
70135	1993	2002
39458	2003	2010
68807	2004	2012
28973	2005	2011
15827	1991	2001
49462	1988	2003
45650	1994	2005
74608	1994	2008
51942	2007	2012
27243	1996	2012
38955	1997	2009
38866	1989	2011
21355	2000	2009
28026	1997	2008
70895	2002	2008
79321	2002	2007
23722	1996	2001
66174	2007	2012
8130	2003	2010
89050	1992	2002
18701	2001	2009
92654	2006	2012
12652	1999	2006
17466	2006	2012
36871	2001	2012
85263	1998	2011
39492	2005	2010
17612	2001	2012
50202	1995	2012
65442	2002	2009
42787	1995	2009
40544	1995	2011
57058	2003	2012
28231	2002	2011
80471	2005	2011
63751	2005	2010
19209	1992	2003
50849	2000	2009
53791	1999	2006
89738	2007	2012
87795	2004	2012
16733	2004	2011
89049	2007	2012
66499	2007	2012
35256	2004	2011
72074	2003	2012
69628	2002	2007
39415	2001	2006
90095	2006	2011
76370	1992	2004
96482	2005	2012
854	2006	2011
23507	1989	2007
15928	2001	2010
12985	1995	2001
37428	2006	2011
91363	2006	2011
85843	1993	2002
51050	2007	2012
99702	2006	2011
83826	2002	2008
65577	2007	2012
75774	1987	2001
79127	2000	2007
41726	1991	2006
80665	1998	2005
48078	1993	2011
66984	1989	2004
30785	1994	2003
37488	1993	2002
54186	2006	2012
60005	2003	2008
70202	1991	2009
87496	2001	2009
81020	2006	2012
2550	1998	2010
63343	2006	2012
93688	1991	2011
45393	2007	2012
28804	1990	2002
5239	2004	2009
96000	2007	2012
84087	2002	2009
11241	2000	2012
24704	1998	2005
13404	2007	2012
35802	2003	2011
4470	1994	2001
10908	2002	2007
93106	2007	2012
76418	2006	2011
85500	1997	2008
67526	2004	2010
11002	2002	2008
29460	2005	2012
90053	2001	2011
3163	2007	2012
24724	2005	2012
59583	2007	2012
4429	2006	2012
37015	2003	2010
100897	1990	2008
41791	2003	2009
80811	2004	2009
12610	1997	2006
44717	1995	2011
51999	2001	2009
24	1991	2008
14430	1993	2004
92474	1997	2002
7777	1997	2007
49755	2000	2005
43804	1998	2004
36029	2000	2009
11656	1999	2009
93953	1995	2012
46752	2007	2012
71458	2007	2012
44694	2002	2011
33517	1997	2002
5401	2000	2009
8067	1991	2006
47135	2006	2012
11088	2007	2012
19160	2004	2010
44382	1998	2012
96257	2007	2012
74850	1993	2007
60699	2003	2008
97614	2000	2006
55813	1991	2010
3882	1991	2005
36188	2006	2012
97440	2004	2009
4641	2006	2012
31455	2003	2009
34366	2006	2011
8102	1989	2005
2690	1999	2009
34642	2006	2011
27027	1999	2007
11136	2004	2010
74203	2007	2012
91343	1991	2006
57525	1997	2009
63440	2004	2012
79133	1996	2008
88824	2003	2011
48865	2001	2007
61091	2000	2010
74205	2005	2011
94619	2007	2012
57906	2003	2008
32979	2004	2011
44664	2007	2012
50458	2001	2007
94363	2002	2007
62474	2005	2012
80186	1992	2002
29152	1994	2011
10992	1991	2002
96151	2007	2012
98491	2002	2011
24980	2004	2012
62153	2000	2007
73592	2004	2012
83685	2003	2008
12744	2006	2011
20225	2006	2012
55891	1995	2006
59723	2006	2012
42030	2003	2011
30552	1997	2009
42646	2007	2012
48327	2006	2012
87867	1996	2003
35591	1997	2012
95282	2005	2012
57632	2007	2012
44568	2004	2012
3995	1981	2004
101528	1997	2005
42125	2004	2010
53555	2006	2011
75530	1991	2007
44962	1996	2004
100521	1991	1998
50971	2005	2010
98666	1998	2008
25179	2001	2008
31053	1995	2004
65019	2004	2011
23321	2006	2012
4857	1997	2007
27492	2003	2009
62930	1999	2011
69220	2000	2005
28488	2005	2011
34734	2002	2007
67498	2006	2011
71659	2004	2012
55494	2000	2009
79089	2006	2011
21941	2004	2009
93105	1991	2001
89341	1987	2001
5374	2006	2011
39468	1990	1999
1856	1992	2003
1468	2005	2011
11211	1998	2009
28193	2002	2007
96304	1997	2007
6886	1989	2008
44835	1999	2009
43538	2007	2012
56707	2004	2011
64021	2003	2011
78663	2006	2012
79041	2007	2012
32595	2005	2010
559	2005	2010
81765	2004	2010
53002	1994	2003
55427	1990	2011
16256	2001	2011
90555	1991	2010
17065	2000	2005
71809	2002	2008
100160	2006	2011
8380	1999	2004
77163	1993	2005
13812	1996	2012
33227	1996	2008
25199	1992	2005
73068	2007	2012
58074	2001	2009
65644	2000	2011
15444	1985	2002
8461	1993	2011
79887	2002	2009
14043	2001	2007
25799	2003	2008
49264	2001	2012
98923	2000	2006
40306	2004	2012
42301	2007	2012
45182	1998	2008
86323	1999	2009
59007	2003	2011
35141	1996	2006
8043	2005	2012
82899	2006	2012
5536	1990	2006
24264	1996	2001
17270	2005	2012
56186	2006	2012
737	2002	2007
39669	2000	2008
78128	2007	2012
1638	2003	2009
23978	2003	2010
88732	2001	2009
62945	2002	2011
3957	1981	2004
8172	2007	2012
100318	2007	2012
33523	1999	2012
99240	2006	2011
39535	2001	2008
35186	2003	2012
39618	1996	2010
31007	2006	2012
9511	1997	2012
59545	1999	2004
42902	1999	2008
40230	2005	2010
58407	1997	2005
26466	2007	2012
84055	2003	2012
34608	2001	2012
33253	2001	2009
26506	2003	2009
91170	2000	2006
85146	2006	2011
72712	2001	2007
83523	1988	2006
68520	1999	2010
64296	2005	2010
15175	1982	2007
30173	2006	2011
3174	1995	2001
50696	2003	2010
9182	2000	2007
43687	2004	2011
95982	2002	2009
78697	1993	2000
93425	2003	2010
11063	2004	2011
20914	2006	2011
22301	2005	2011
47336	2001	2009
52669	2000	2005
21653	2003	2008
83011	2003	2010
44615	1990	1999
32182	2000	2008
100168	1995	2007
32313	2001	2008
14659	2006	2012
25099	2005	2010
29724	2002	2008
46156	1999	2009
63552	2001	2012
31074	1994	2000
42721	2006	2012
26384	2003	2011
14472	1989	2009
98771	1989	2011
74961	2007	2012
61876	2003	2011
83416	2005	2010
75948	2006	2012
98206	1997	2003
58214	1988	2001
33943	1996	2005
4929	2005	2012
26173	2001	2006
35259	2006	2012
12435	1991	2008
35847	1996	2005
6885	2007	2012
16694	1995	2007
80010	1999	2012
26255	1997	2004
43903	2007	2012
78887	2005	2011
45984	2001	2010
48053	2006	2012
1138	1995	2003
67691	1999	2007
89006	2005	2010
13074	2005	2010
53802	1999	2007
6606	1989	2001
100722	1993	2008
258	2002	2010
57335	2002	2012
17634	2004	2010
47745	1994	2006
50709	2006	2011
6661	2001	2008
69444	2003	2010
41564	2005	2010
37528	2001	2011
86139	2006	2011
85734	2002	2009
60674	2000	2012
100553	1997	2010
75096	2006	2011
87738	2005	2010
83856	2002	2008
40371	2001	2012
52168	2006	2012
32671	2001	2012
15	2001	2008
67199	1996	2002
23595	2007	2012
35998	2005	2012
5764	2003	2009
86881	2000	2005
82374	2005	2012
33122	2003	2008
57910	2005	2012
81315	1998	2007
73975	2003	2010
7922	1993	2012
71931	2006	2012
70718	2007	2012
3529	2007	2012
63478	2006	2011
27373	2002	2012
83516	2006	2011
59441	2006	2011
72561	2001	2012
94677	2002	2012
72620	1999	2009
8261	1985	2008
47996	1995	2006
79832	1980	2003
20232	1988	2012
35902	2007	2012
68029	2006	2012
62258	2000	2009
80778	2003	2009
37732	1999	2009
30369	1998	2004
67949	2004	2010
101354	1985	2002
55527	2000	2007
26659	2005	2012
41291	2004	2012
8509	2001	2009
53108	1997	2007
48284	2001	2012
95612	2004	2010
534	2005	2010
32460	2003	2009
6617	2000	2012
28487	2004	2009
13238	1999	2005
95933	1993	2012
60381	2001	2006
72700	1997	2006
65827	1996	2003
33400	1994	2003
46568	1999	2008
8914	2007	2012
36237	2004	2011
60487	2003	2009
25225	1990	2012
61433	2004	2010
10728	1997	2007
100142	2007	2012
40431	1999	2012
52180	1993	2002
8970	2000	2008
91602	2003	2008
22096	2003	2008
74131	2002	2012
80273	1981	2003
52353	2003	2009
98406	2002	2011
82718	2006	2011
75779	1993	2004
40881	2006	2012
87746	2007	2012
91708	2006	2011
73711	2000	2007
92703	2001	2009
64120	1999	2010
18131	2003	2008
64315	2007	2012
47759	2004	2012
1635	2007	2012
35123	1997	2004
62436	2003	2008
52828	1994	2001
46525	1999	2005
56219	2002	2008
72177	2004	2010
49057	1999	2011
27073	1990	2011
25383	2002	2008
19281	2002	2012
41251	2002	2009
92882	1995	2002
43014	2002	2007
18781	2005	2010
5587	1996	2011
95772	2005	2010
17346	2004	2010
94577	2006	2012
54799	2006	2011
28333	2006	2012
46969	2002	2012
3095	2006	2011
30172	2006	2011
91357	2007	2012
37630	1993	2007
40593	2007	2012
92934	2003	2008
87465	2000	2011
25985	2007	2012
12432	2002	2009
41031	2001	2010
35024	1982	2007
23905	2001	2012
69565	2006	2012
95943	2004	2010
5017	2003	2012
98556	2002	2007
8009	1990	2000
71349	2006	2012
54067	1987	2001
39111	2004	2011
58151	2003	2012
90050	2004	2010
69661	2002	2012
10443	2004	2010
58060	1993	2001
29168	1980	2003
9164	2002	2007
23576	2004	2012
68586	2005	2011
50394	2005	2012
3654	2006	2012
98443	2006	2012
21622	2001	2012
15930	2005	2012
50165	2004	2009
17480	2007	2012
32373	2007	2012
84215	2006	2011
70198	2002	2012
77249	2006	2011
15601	2006	2011
76435	2003	2011
91950	2004	2012
16554	2000	2009
31418	2005	2011
78633	2000	2009
31486	2001	2009
90548	2006	2012
8125	2006	2012
43831	2002	2009
78413	2006	2011
1861	2007	2012
92275	2005	2012
9430	2007	2012
75597	2003	2009
71908	2006	2012
72766	2006	2011
67464	2000	2006
67916	2003	2008
62519	2002	2010
54881	1994	2006
18109	2003	2012
5990	2007	2012
1253	2006	2012
95050	2002	2012
24567	2000	2010
61574	2004	2009
52401	2005	2012
95225	2001	2007
63734	2003	2011
100929	2002	2010
44632	2006	2012
34016	2001	2012
10146	2004	2010
3804	1987	2009
19681	2006	2011
47933	1994	2012
75989	2006	2012
51172	2004	2012
14405	2001	2006
3120	2002	2011
82296	2007	2012
1199	2004	2010
72443	1995	2010
64302	1995	2010
94586	1995	2010
8443	1994	2012
19524	1990	2001
49389	1999	2008
31511	2006	2012
33184	2001	2012
72175	1981	2001
85857	2005	2011
85870	2004	2009
69799	2002	2008
12306	2005	2011
42342	2007	2012
72778	2007	2012
54460	2000	2009
31346	2003	2012
97849	2003	2011
15294	1998	2008
45285	2005	2010
19460	2005	2012
79494	2000	2008
83750	2003	2009
23677	2001	2006
54282	2004	2009
56718	2006	2011
51877	2003	2010
73772	2007	2012
51057	2003	2009
16330	1997	2002
45180	2005	2011
84362	2000	2007
7565	2001	2012
81835	2007	2012
21145	2005	2010
5388	1994	2006
45825	2003	2009
84612	2007	2012
5424	2003	2009
65359	2003	2008
15233	1999	2009
40372	2000	2009
86034	1999	2007
21038	1994	2004
29698	1990	2004
67588	2007	2012
49754	2005	2011
18622	2004	2012
78740	1992	2002
60743	1999	2006
31606	2006	2012
63772	2006	2012
42368	2002	2011
28816	2004	2010
38348	2000	2006
33837	1985	2002
64314	2007	2012
69227	2004	2010
16596	2001	2012
48176	2001	2011
49784	1990	2009
80355	1989	1994
39342	1987	2002
2961	2007	2012
597	2004	2011
65022	2004	2012
87966	2006	2012
44934	2004	2009
25346	2007	2012
71322	2004	2009
17473	2004	2011
24967	2000	2012
51804	2006	2011
22359	2000	2009
28988	2004	2012
48242	2007	2012
95603	2003	2011
67835	1993	2000
62892	2003	2009
22609	2000	2010
20989	2005	2011
84344	2005	2012
51240	2006	2011
10326	1987	2000
51343	2005	2011
25703	1999	2012
43698	2006	2011
36403	2001	2009
19224	2000	2009
86329	2000	2012
7875	2006	2011
55614	2007	2012
29591	1989	2010
50433	2002	2009
55738	2001	2006
37535	2007	2012
87654	2007	2012
3193	2000	2008
49058	2006	2011
27050	2000	2010
6735	1989	2006
27136	1997	2009
23103	1988	2009
30550	2006	2012
98391	1999	2007
61458	2002	2010
51866	2006	2011
17120	2005	2012
172	2001	2008
21716	2003	2012
34956	2006	2012
41170	1996	2010
80617	2005	2011
94516	2005	2012
12510	2007	2012
19119	2002	2009
23244	1994	2000
100579	2005	2011
3802	1986	2008
32847	2003	2009
96839	1998	2004
66558	1998	2012
45955	1996	2010
24281	2004	2009
16002	1997	2002
14005	1993	2002
23448	1990	2011
92401	2002	2009
15699	2007	2012
12530	2000	2007
80728	2000	2006
54983	2006	2011
81570	2004	2010
99235	2001	2012
30191	1994	2012
42561	1992	2003
41804	2000	2011
77234	2007	2012
25578	2007	2012
18955	2001	2006
52209	2005	2011
60268	2007	2012
99324	2002	2010
77932	2001	2010
75515	2002	2008
42258	2007	2012
69819	1993	2011
90343	2000	2008
69118	2003	2009
32593	2007	2012
96606	2001	2010
25310	2002	2012
9251	2005	2010
44974	1990	2012
17874	2004	2010
25809	2007	2012
100219	2002	2012
50388	2000	2006
77612	2007	2012
47220	1994	2000
94879	2004	2012
2144	2004	2009
49960	2006	2012
6792	2005	2010
34232	2000	2008
57775	2005	2011
78146	2005	2011
57794	2006	2011
24877	2003	2008
29814	2007	2012
101770	2004	2010
36073	1988	2009
57232	2003	2011
78828	1998	2005
57142	2007	2012
28593	1999	2011
77919	2004	2010
61207	2004	2012
91874	2006	2012
82402	2004	2011
85819	2004	2011
83757	2001	2008
42594	2000	2009
44693	1980	2003
86753	2005	2011
98810	2005	2011
91749	2004	2012
67787	1999	2008
39845	2006	2012
6695	2005	2011
42250	1997	2011
1853	2007	2012
44804	2006	2012
1232	2003	2009
69252	1995	2001
92901	1990	2006
20528	2004	2009
7292	2005	2011
61787	2005	2011
18523	2000	2011
21864	1996	2012
14535	2006	2012
24855	2003	2011
80931	2002	2008
79009	2001	2011
37861	2000	2009
64370	1990	2000
15503	2000	2007
85338	2004	2011
62984	2002	2010
8742	2001	2011
24961	2004	2010
2267	2003	2009
17241	2007	2012
66308	1997	2006
15812	2006	2011
14716	2001	2006
9347	2002	2010
26762	2007	2012
96298	2004	2009
23035	2000	2010
48599	2002	2009
38152	1997	2010
58199	1990	1999
34770	2000	2005
25748	2000	2006
70911	2000	2012
2213	2004	2011
35058	2002	2009
68327	2004	2009
67283	1998	2005
41607	1999	2010
83645	2003	2011
41305	1994	2011
25245	2005	2011
84317	2003	2010
94630	2005	2011
73324	2005	2012
4314	2006	2011
61604	2006	2012
7341	1999	2008
93677	1995	2012
58801	1997	2009
32513	2005	2010
62360	2006	2011
75962	1987	2012
47170	1988	2006
57666	1998	2003
76704	1993	2006
48832	2004	2012
38675	2007	2012
87812	2005	2012
46319	2007	2012
3482	2003	2008
92477	2006	2011
49869	2007	2012
28887	2004	2010
20096	2007	2012
92292	2007	2012
50767	1993	2003
56112	2007	2012
14475	2005	2011
75134	1992	2007
36946	2002	2008
36168	1998	2010
4400	1998	2011
9946	1994	2002
3212	2006	2011
96656	2007	2012
84901	1995	2007
62683	2004	2010
42915	2006	2012
39294	1998	2004
77404	2007	2012
467	2005	2011
886	1990	2008
96317	2007	2012
61491	2005	2012
21991	2007	2012
57161	2004	2010
21233	2005	2012
90613	2006	2011
76712	1991	2011
48265	1995	2001
75497	1998	2009
101795	2006	2011
88630	1995	2007
39429	2001	2012
32837	2005	2011
93897	2002	2007
85084	2002	2008
98604	2002	2011
85505	2007	2012
52809	2007	2012
96876	2001	2006
8254	2006	2012
96487	2004	2009
78454	2004	2010
83070	2000	2009
76020	2002	2012
14432	2002	2009
94832	2002	2010
91925	1989	2004
47236	2005	2012
21775	2004	2011
31721	2006	2011
60484	2001	2012
90379	1991	1998
80988	2002	2010
20163	1994	2007
83942	1999	2008
16878	2004	2011
89653	2004	2011
51687	1995	2011
30467	2000	2008
15252	2005	2010
11195	2004	2010
95324	1996	2003
72842	2005	2010
6421	2003	2011
89674	2007	2012
4794	1995	2007
27230	2003	2009
94500	2000	2005
99142	2004	2009
93250	2005	2012
63434	1988	2009
10808	2000	2008
77337	2007	2012
92845	2000	2006
85712	2005	2012
87682	2004	2011
13342	1988	2003
34281	2002	2011
49725	2005	2012
70418	2006	2012
8408	1994	2003
32259	2005	2011
53812	1994	2011
25715	1998	2006
66364	2003	2008
26533	2006	2012
21559	1997	2004
35592	1995	2008
41747	1998	2003
13014	2004	2012
93	2001	2012
89017	1998	2004
12199	1981	2003
12203	2000	2007
80398	1997	2009
82476	2007	2012
35636	2001	2007
74653	1991	2010
16691	2007	2012
57184	2006	2012
45045	1989	2010
28626	2004	2011
101800	1996	2005
6678	2005	2010
29094	1985	2002
2980	2004	2012
68214	2001	2006
77552	1998	2011
76356	2007	2012
19258	2001	2010
5076	2001	2009
51185	2003	2011
9428	2004	2011
1487	2003	2010
101499	2001	2012
74813	2005	2012
55222	1995	2004
40345	2007	2012
5123	2007	2012
7919	2007	2012
6370	1999	2005
34601	2000	2011
88736	1993	2005
74833	1991	2007
34987	2000	2010
54064	1997	2009
86819	1993	2005
83120	2007	2012
86406	1996	2011
82693	2004	2012
2703	2001	2008
33803	1998	2006
95741	2003	2009
85226	1995	2011
8331	2005	2011
74478	2007	2012
13653	2004	2012
68364	2007	2012
54501	2004	2012
92004	2003	2008
68785	2000	2011
61775	2006	2012
27247	2003	2009
50121	2002	2010
86471	2003	2009
44478	1998	2006
20678	2003	2010
85268	2003	2010
68415	1992	2001
7636	2006	2012
14128	1994	2000
70821	2002	2007
27273	2003	2010
27275	2006	2011
64317	2002	2012
41286	2002	2012
76176	2006	2012
48140	2001	2012
19041	2004	2010
66387	2003	2012
20324	2004	2010
97120	2005	2010
46632	1994	2008
36429	2004	2009
51847	1994	2002
24950	2006	2012
32329	1999	2004
47470	2002	2009
83768	2005	2012
61946	2001	2012
1370	2004	2009
100608	2002	2012
8166	1991	2011
83814	2005	2010
95559	1995	2009
77522	2000	2010
61994	2007	2012
45476	2000	2006
65307	2000	2012
52364	1995	2009
83003	2002	2011
22084	2006	2012
81707	2000	2011
66955	2004	2009
98141	2005	2010
16766	2004	2009
13146	1990	1999
50367	1989	1995
13931	2001	2007
99003	1995	2006
43909	2001	2007
20104	2001	2011
62896	2007	2012
54027	1997	2007
43126	1998	2012
41531	1999	2008
99867	2006	2012
84733	1993	2006
61677	2007	2012
11967	1986	2008
79319	1999	2009
52186	2004	2012
95413	2002	2011
40100	2004	2012
50581	2003	2011
80707	2006	2012
90907	2001	2009
94576	2001	2007
61430	1980	2003
17410	2007	2012
20751	2001	2010
59049	2000	2009
72544	2006	2012
90967	2007	2012
57514	1998	2006
95040	2003	2009
57152	2003	2010
27391	1990	2009
63198	1993	2008
49459	2005	2010
101029	2006	2011
7044	2006	2012
34028	2006	2012
78356	2003	2012
44970	1999	2004
43052	1996	2012
72246	1997	2005
43482	1992	2005
3415	2003	2009
62865	2002	2011
204	1987	2009
98613	2003	2010
64728	1993	2006
38023	1998	2007
19511	2004	2011
70483	2004	2009
61471	2006	2012
19122	1988	2000
70112	2000	2008
80775	2007	2012
71737	2003	2011
75075	2003	2008
64452	2002	2007
81226	2003	2009
93434	2004	2011
35659	2005	2011
45862	1997	2003
55107	2006	2011
84207	2006	2011
16324	2001	2011
37756	1988	2001
2568	2002	2010
16333	2007	2012
73108	2000	2009
57625	2005	2010
22114	2005	2010
8607	2002	2010
30372	2004	2010
33296	1997	2005
49146	2003	2009
18835	1998	2009
79284	1995	2004
23401	2005	2010
60442	2004	2010
674	1997	2006
97308	1996	2009
78874	2004	2010
18438	2000	2009
101514	2003	2010
37035	2004	2009
22615	2004	2011
87567	2007	2012
92740	2000	2007
84343	2002	2010
76047	2007	2012
76859	1999	2007
90771	2004	2012
76053	1989	2010
60871	2006	2012
95286	2004	2012
77670	2005	2010
25591	2005	2011
80585	1997	2006
4754	1995	2011
54077	2007	2012
93182	2004	2011
44419	2006	2012
13639	1990	2000
64640	2000	2005
26393	1997	2007
6840	2002	2012
62551	2004	2011
25623	1993	2001
60138	1995	2009
22243	2005	2010
44447	2000	2010
101986	2002	2011
96574	2005	2011
93633	2003	2009
42007	1988	2012
70782	2005	2012
23948	2004	2012
12871	2005	2010
15698	2004	2011
87260	2004	2012
4019	1993	2011
28429	2000	2006
84023	2003	2012
83199	2005	2010
49289	1998	2003
8395	2001	2011
56607	1994	2009
16143	1997	2004
4855	1992	2001
101270	2007	2012
80291	1999	2006
90513	2002	2012
95865	2000	2012
67194	1990	2004
47001	1994	2004
68501	2007	2012
46208	1993	2008
19148	2000	2005
3747	2004	2011
23697	1990	2001
18702	2006	2012
38555	2004	2011
46287	2005	2010
63237	2004	2011
95147	2006	2012
47945	2005	2011
49519	2000	2010
73922	2002	2011
36975	1995	2011
87116	2004	2012
20929	2006	2012
24224	1997	2003
12718	2002	2008
58445	2005	2012
73969	2000	2010
28728	1999	2005
82163	2007	2012
37840	2006	2012
70270	1996	2004
57310	2005	2010
52453	2006	2012
52022	2003	2012
93559	2004	2010
80158	1997	2007
51221	2001	2012
37471	2007	2012
23471	1999	2004
58111	1998	2011
16459	2007	2012
77269	2006	2012
51686	2002	2007
86432	1994	2009
57733	2001	2010
31337	2005	2012
340	2003	2011
87982	2003	2008
14486	2005	2012
13654	2000	2006
15266	2005	2011
5615	2001	2010
4796	1992	2005
27227	1995	2004
63031	2007	2012
22271	2001	2008
45664	1990	2009
79825	2005	2012
4015	2005	2012
7238	2006	2012
49683	1990	2011
61352	1987	2001
78149	2003	2011
53761	2006	2012
68802	2007	2012
56581	2002	2008
64699	1996	2001
28048	1988	2009
98782	2003	2012
32647	2005	2011
42871	1998	2012
8803	1998	2003
73722	2006	2012
76586	1993	2011
71638	1985	2002
97509	2003	2011
84487	1993	2005
61850	1998	2009
84497	2002	2007
25335	2002	2009
79485	2006	2012
18226	2006	2011
37646	2005	2011
42135	2004	2009
29020	1991	2005
41385	2003	2008
73820	2000	2011
40634	1982	2007
100138	1998	2010
38124	2005	2011
45847	2005	2011
85026	1999	2009
61157	2006	2012
58364	2007	2012
16311	2006	2011
78354	2005	2010
41668	2004	2011
98822	2007	2012
45744	2003	2010
57866	2006	2011
27714	1987	2009
6548	2006	2011
43339	2005	2012
48994	2002	2009
27349	1992	2005
56264	2005	2010
15815	2005	2010
34795	1997	2009
90581	1991	2001
57542	2003	2011
61944	1997	2006
24564	2007	2012
42609	2001	2007
86260	2005	2011
93438	2005	2012
15485	2006	2012
6248	2006	2012
67340	2007	2012
73870	1999	2005
95579	2003	2008
1812	2007	2012
13900	2007	2012
93044	2007	2012
32431	2005	2011
25076	2005	2011
