affID	sortedName	awardYear	fieldID	fieldName	bf_avejif	bf_avecitation	bf_avehindex	bf_avepapercnt	af_avejif	af_avecitation	af_avehindex	af_avepapercnt
9916479	ling tao	2012	71924100	medicine	2.801623618313775	108.6	7.6	8.6	2.9962169886211685	216.8	20.0	13.2
183067930	nan shen	2010	71924100	medicine	1.288525797345376	56.4	6.4	3.6	5.184136878799588	252.2	17.4	11.2
19820366	xiong zhiqi	2009	71924100	medicine	2.1292783390662966	33.4	6.8	2.6	7.073661438525991	160.0	15.0	4.6
76569877	zhang zhijun	2008	71924100	medicine	2.89460491435816	26.0	2.2	1.6	2.8470531221906095	233.2	12.4	19.8
183519381	songling wang	2001	71924100	medicine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37461747	deyin guo	2009	71924100	medicine	1.5489130195727216	21.6	4.4	3.6	3.1756826944602348	113.8	13.2	5.0
157773358	wu zhongkai	2005	71924100	medicine	1.7824684201125358	23.0	3.4	3.6	1.3954637990836922	43.0	11.0	1.6
19820366	qiwei zhai	2008	71924100	medicine	2.35441383585819	12.0	3.6	1.0	4.5187819347721385	156.6	12.0	5.6
19820366	yin zhan	2009	71924100	medicine	4.104426341036499	17.6	1.4	0.8	3.556769985700793	77.6	6.8	3.0
151075929	liangming liu	2006	71924100	medicine	0.8391281878770428	2.6	0.8	2.0	1.8564581813218053	23.2	5.0	9.0
37461747	bian zhuan	2006	71924100	medicine	1.1237493377752112	8.6	1.8	4.4	2.8607033644356696	161.8	12.2	7.8
881766915	kong lingdong	2010	71924100	medicine	1.5460532551607795	70.2	8.6	5.4	2.3943512826792426	244.8	19.2	7.2
