	H	L	M	S1	S2	S3	aveCitationCnt	aveH-Index	aveJIF	avePaperCnt	award
2161344787	0	1	0	0	0	0	18.01666666666668	7.6	1.0125764437446558	2.0	0
2147119203	0	0	1	0	0	0	0.33333333333333337	7.0	0.7984330494959406	1.4	0
2602803908	0	1	0	0	0	0	14.387445887445883	18.0	5.4323940394956125	4.6	0
2656454723	0	1	0	0	0	0	28.26868686868687	13.2	4.859831091918867	6.4	0
2222010542	0	1	0	0	0	0	2.2	6.0	0.06949152542372881	0.2	0
2104873046	0	1	0	0	0	0	44.1590811965812	28.0	2.2464416500113664	10.2	0
2153403073	0	1	0	0	0	0	0.0	9.0	0.0	0.0	0
2124841962	0	1	0	0	0	0	3.4666666666666663	3.8	0.6756295021355262	1.0	0
2165522783	0	1	0	0	0	0	76.77924297924298	37.0	2.4373754484096923	15.2	0
2110809243	0	1	0	0	0	0	1.7399999999999998	4.8	0.7602713951289991	5.4	0
2316252289	0	1	0	0	0	0	5.92	8.2	1.407169444511719	3.0	0
2421134446	0	1	0	0	0	0	15.830000000000002	15.4	2.1342991047782687	9.0	0
2163564647	0	1	0	0	0	0	5.0	8.8	2.5393653316560703	0.4	0
2152746768	0	1	0	0	0	0	40.00272727272728	33.0	4.093849730167281	16.4	0
1945329861	0	1	0	0	0	0	0.0	6.0	0.0	0.0	0
2136115836	0	1	0	0	0	0	21.61198717948718	28.8	4.4713050510658565	15.8	0
2586892900	0	1	0	0	0	0	1.9666666666666663	5.2	0.8241619412506778	1.6	0
2120965470	0	1	0	0	0	0	0.0	5.0	0.0	0.0	0
2142477919	0	0	1	0	0	0	22.50317460317461	41.0	3.5558363391081933	22.8	0
2472746478	0	1	0	0	0	0	1.1	1.0	0.2149425287356322	0.8	0
2687212611	0	1	0	0	0	0	0.0	8.0	0.0	0.0	0
2293219852	0	1	0	0	0	0	0.2	6.0	0.1011904761904762	0.2	0
2187278809	0	1	0	0	0	0	1.0	9.0	2.050701278135957	0.4	0
2108896006	0	1	0	0	0	0	0.0	16.0	0.0	0.0	0
2304986032	0	1	0	0	0	0	0.0	16.0	0.0	0.0	0
2112187811	0	1	0	0	0	0	0.0	7.0	0.0	0.0	0
2107726642	0	1	0	0	0	0	0.0	3.0	0.0	0.0	0
2167043544	0	1	0	0	0	0	2.5323809523809517	11.0	1.93391039219568	3.6	0
2538491856	0	1	0	0	0	0	19.7	1.8	1.5388000780913722	1.0	0
2499512103	0	1	0	0	0	0	9.443333333333333	9.6	2.62798349084438	3.2	0
2137930062	0	1	0	0	0	0	16.55140350877193	14.8	1.4702228225890874	15.6	0
2599663233	0	1	0	0	0	0	19.225396825396825	14.6	4.448731575711906	8.2	0
2124707982	0	1	0	0	0	0	0.0	3.0	0.0	0.0	0
2156872840	0	1	0	0	0	0	7.8	9.8	2.330758965691726	0.8	0
2583990910	0	1	0	0	0	0	32.5	3.6	3.9212264134408312	1.0	0
2155203226	0	0	1	0	0	0	8.587087912087913	21.2	1.9979962126192945	17.6	0
2176810612	0	1	0	0	0	0	13.45	6.4	1.2999448928563282	1.0	0
2161122016	0	1	0	0	0	0	26.26571428571428	17.0	1.490936913015861	14.4	0
2482903946	0	1	0	0	0	0	1.1238095238095238	5.0	0.7092154089140642	2.2	0
2245214548	0	1	0	0	0	0	0.2	5.0	0.0	0.2	0
2121262826	0	1	0	0	0	0	0.0	4.0	0.0	0.0	0
2130779389	0	1	0	0	0	0	16.06666666666667	7.4	3.5319928654311608	1.2	0
2154690304	0	0	1	0	0	0	6.466666666666666	21.0	0.9062163623076162	3.8	0
2707215890	0	1	0	0	0	0	27.86666666666667	7.4	3.0956535473751794	2.4	0
2104415777	0	1	0	0	0	0	1.4	3.4	0.3158872928746961	0.6	0
2185613937	0	1	0	0	0	0	12.291428571428574	5.6	1.3676089151071829	4.0	0
2099254133	0	1	0	0	0	0	6.0	4.8	1.1396791282062888	0.6	0
2506212675	0	1	0	0	0	0	23.68	3.8	2.0288728038434622	1.4	0
2568110818	0	1	0	0	0	0	30.53333333333334	3.6	3.3818966692803096	1.6	0
2187214087	0	1	0	0	0	0	0.0	1.0	0.0	0.0	0
2160041688	0	1	0	0	0	0	20.033333333333328	11.8	2.2432050747836203	1.8	0
2691761383	0	1	0	0	0	0	3.7	2.8	0.5975727585320307	0.6	0
2142606130	0	1	0	0	0	0	9.9	2.6	1.5100394815233853	1.8	0
2132908064	0	0	1	0	0	0	9.81925925925926	24.6	3.4200007011658866	9.6	0
2579594571	0	1	0	0	0	0	7.694285714285713	13.0	1.6432357220504852	6.8	0
2672741848	0	1	0	0	0	0	10.1	2.8	1.5589237834269394	0.6	0
2119394733	0	1	0	0	0	0	37.486666666666665	10.8	2.6007995968993693	3.0	0
2230265955	0	1	0	0	0	0	6.5200000000000005	1.0	0.6197034642108633	1.0	0
2136266794	0	1	0	0	0	0	0.0	10.0	0.0	0.0	0
2250234745	0	1	0	0	0	0	5.246666666666667	13.0	2.7382878452053605	3.4	0
2482613009	0	1	0	0	0	0	12.8	3.4	0.7565909897717569	0.8	0
2704079037	0	1	0	0	0	0	0.0	12.0	1.0097560975609756	0.2	0
2423501223	0	1	0	0	0	0	15.919999999999998	10.8	5.8443371705781075	5.6	0
2618044699	0	1	0	0	0	0	12.433333333333332	5.2	4.4740814363204064	2.2	0
2638443532	0	1	0	0	0	0	0.0	1.0	0.0	0.0	0
2096264089	0	1	0	0	0	0	2.0	11.0	0.7021040095275903	0.2	0
2686917406	0	1	0	0	0	0	0.0	2.0	0.0	0.0	0
2420721969	0	0	1	0	0	0	15.4830303030303	23.2	2.5815287062568126	11.8	0
2111276463	0	1	0	0	0	0	36.1	2.6	1.7195017399310129	1.6	0
2132053256	0	1	0	0	0	0	4.6	6.2	0.3834101382488479	0.2	0
2223847123	0	1	0	0	0	0	7.99	11.4	3.4315503203273594	2.8	0
2552403349	0	1	0	0	0	0	2.8	9.0	0.9781654403332168	0.6	0
2163230821	0	1	0	0	0	0	0.2	6.0	0.22506393861892585	0.2	0
2637925846	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0
2156048252	0	0	1	0	0	0	0.0	9.0	0.0	0.6	0
2569360905	0	1	0	0	0	0	7.8	10.8	2.5935291854353486	1.2	0
2552152551	0	1	0	0	0	0	3.05	3.6	1.0852464049479391	1.2	0
2112621182	0	1	0	0	0	0	0.0	3.0	0.0	0.0	0
2115034244	0	0	1	0	0	0	29.30657322654463	41.0	6.2116954051129865	17.0	0
2778389430	0	1	0	0	0	0	25.1	3.2	0.8205629393306187	1.0	0
2161294656	0	1	0	0	0	0	17.666666666666664	10.6	3.4647774811848584	1.8	0
2109636682	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0
2141591688	0	1	0	0	0	0	21.6	1.2	1.6281590763309814	0.6	0
2099094270	0	1	0	0	0	0	1.1285714285714286	7.0	0.9284759917714676	1.8	0
2141239370	0	1	0	0	0	0	0.0	12.0	0.0	0.0	0
2143414206	0	1	0	0	0	0	5.7	15.8	1.3606151330074527	0.6	0
2663520892	0	1	0	0	0	0	0.0	11.0	0.0	0.0	0
2106989669	0	1	0	0	0	0	9.0	4.0	2.204955358541399	0.6	0
2301499624	0	1	0	0	0	0	9.5	1.4	1.5170347712048542	1.4	0
2113185932	0	0	1	0	0	0	9.424444444444443	28.4	3.776456145438986	14.2	0
2608156510	0	1	0	0	0	0	0.0	14.0	0.0	0.0	0
2108375291	0	0	1	0	0	0	1.2	14.0	0.8192866304192398	0.6	0
2128988761	0	1	0	0	0	0	9.316666666666666	5.8	2.7191826930667347	2.0	0
2110473235	0	1	0	0	0	0	0.0	3.0	0.0	0.4	0
2470631395	0	1	0	0	0	0	0.0	8.0	0.0011772584681541008	0.2	0
2259399147	0	1	0	0	0	0	0.0	4.0	0.0	0.0	0
2147856635	0	1	0	0	0	0	23.35	10.2	1.031574543734488	1.0	0
2199629150	0	1	0	0	0	0	31.25	7.2	2.689385631082287	1.8	0
2125868245	0	1	0	0	0	0	5.5	3.6	1.0602092243244716	2.4	0
2144244693	0	1	0	0	0	0	5.433333333333333	13.0	1.2405838432901724	2.0	0
2305919268	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0
2171373538	0	1	0	0	0	0	2.506666666666667	2.6	1.3680772545787916	2.8	0
2137467464	0	1	0	0	0	0	13.466666666666665	7.0	3.018999510308725	1.4	0
2421131083	0	1	0	0	0	0	6.2	9.0	2.703033495575781	1.4	0
2276152985	0	1	0	0	0	0	8.3	7.4	1.8257197913551944	0.8	0
2614424582	0	1	0	0	0	0	0.6	5.0	0.2249110320284698	0.2	0
2168473544	0	1	0	0	0	0	4.9	10.6	0.509474763057544	0.8	0
2128836615	0	1	0	0	0	0	15.897142857142857	15.0	1.0938780821671026	10.6	0
2127181958	0	1	0	0	0	0	5.4	2.0	0.15702479338842976	1.8	0
2096236940	0	1	0	0	0	0	40.73333333333333	3.2	8.0258616393249	1.6	0
2205371838	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0
2117715968	0	1	0	0	0	0	65.4	1.2	3.3328268408141986	0.6	0
2108708388	0	1	0	0	0	0	6.8	0.2	1.037741935483871	0.2	0
2125201152	0	1	0	0	0	0	8.8	19.6	7.899181257382456	1.8	0
2153093055	0	1	0	0	0	0	42.4	3.6	0.8793683847470402	2.2	0
2152742497	0	1	0	0	0	0	22.56	6.2	3.336254909035515	2.4	0
2128961535	0	1	0	0	0	0	0.0	16.0	0.0	0.0	0
2425950242	0	1	0	0	0	0	15.0	22.8	0.8788770968846287	0.2	0
2497099214	0	1	0	0	0	0	4.033333333333333	7.4	3.892825246973496	1.4	0
2117615860	0	0	1	0	0	0	2.7116666666666664	17.0	2.40533824069218	5.0	0
23695802	0	1	0	0	0	0	0.1	1.0	0.0	0.6	0
2155053817	0	0	1	0	0	0	40.85911123963756	40.4	5.687868731403574	22.0	0
2427666413	0	1	0	0	0	0	2.933333333333333	2.8	1.2342461450259037	1.4	0
2287429527	0	1	0	0	0	0	0.0	7.0	0.0	0.0	0
2141044430	0	1	0	0	0	0	2.268333333333333	13.0	2.1042017081001125	4.0	0
2154845982	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0
2127628539	0	0	1	0	0	0	23.219805194805197	37.2	4.10017416401885	10.2	0
2119748216	0	1	0	0	0	0	37.57333333333333	16.6	2.633405696239426	3.2	0
2136549642	0	1	0	0	0	0	11.676666666666666	13.4	1.5577571979643867	3.2	0
2003165644	0	1	0	0	0	0	0.0	2.0	0.05327510917030568	0.4	0
2132246969	0	1	0	0	0	0	0.0	4.0	0.0	0.0	0
2609782886	0	1	0	0	0	0	0.8400000000000001	5.0	3.1306554423332624	2.0	0
2513490537	0	1	0	0	0	0	9.766666666666667	4.8	1.5198193267158786	1.4	0
2122010476	0	1	0	0	0	0	117.6	4.6	0.8427573800338116	0.8	0
2113542901	0	1	0	0	0	0	0.8	4.0	1.4262925217553168	0.4	0
2095940946	0	1	0	0	0	0	5.666666666666666	1.4	0.7935648605076113	1.2	0
2778901814	0	1	0	0	0	0	11.6	3.2	1.4140837836575917	1.0	0
2218715893	0	1	0	0	0	0	30.7	13.2	4.403155444027557	1.4	0
2647359094	0	1	0	0	0	0	14.2	8.6	4.220737059481572	0.4	0
2140299053	0	1	0	0	0	0	16.938095238095233	11.0	3.7567760881163146	3.4	0
2144161069	0	1	0	0	0	0	36.81166666666667	5.0	2.537548651616951	3.6	0
2106348166	0	1	0	0	0	0	9.882925407925407	16.2	3.583041047034502	18.0	0
2144806485	0	1	0	0	0	0	0.0	7.0	0.0	0.0	0
2121376638	0	1	0	0	0	0	11.522222222222226	10.6	1.6854252923023687	9.2	0
2583554384	0	1	0	0	0	0	5.1	13.0	2.8572967290112365	3.2	0
2108691189	0	1	0	0	0	0	27.68861111111111	21.8	3.349026179264212	10.8	0
2776741894	0	1	0	0	0	0	0.0	4.0	0.0	0.0	0
2635254491	0	1	0	0	0	0	21.557142857142853	5.0	8.276408083393347	2.8	0
2695103898	0	1	0	0	0	0	2.0523809523809526	3.8	1.333987350472164	6.0	0
2109099773	0	1	0	0	0	0	5.4	21.0	1.5738769704871398	0.2	0
2551567325	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0
2164864761	0	1	0	0	0	0	1.0	3.0	0.8085110565110565	0.4	0
2154038270	0	1	0	0	0	0	0.0	13.0	0.0	0.0	0
2164380808	0	1	0	0	0	0	42.825	3.4	1.7130440928015438	2.0	0
2615199620	0	0	1	0	0	0	0.0	33.0	0.0	0.0	0
2071998504	0	0	1	0	0	0	41.981764705882355	31.8	2.5601315402685656	13.0	0
2137888961	0	1	0	0	0	0	5.9444444444444455	5.8	1.174620871504242	3.6	0
2150321504	0	1	0	0	0	0	0.0	12.0	0.0	0.0	0
72047946	0	1	0	0	0	0	2.6	2.4	0.2337932317949585	1.2	0
2177855532	0	1	0	0	0	0	5.05	8.6	0.9638377115485208	1.2	0
2635277405	0	1	0	0	0	0	0.2	10.0	0.10982142857142856	0.2	0
1770419413	0	1	0	0	0	0	10.0	4.0	0.12033705866210367	1.2	0
2096225661	0	0	1	0	0	0	8.834090038314175	22.2	3.739970687133682	27.0	0
2574659337	0	1	0	0	0	0	4.9	7.4	0.5868961406678834	2.4	0
1972320896	0	1	0	0	0	0	13.1	3.8	1.7818329345879254	2.0	0
2747018825	0	1	0	0	0	0	0.0	9.0	0.0	0.0	0
2115979104	0	1	0	0	0	0	5.4	3.6	2.979486447545482	0.4	0
2628026287	0	1	0	0	0	0	18.216666666666665	7.4	4.091047222884863	3.2	0
2108499568	0	1	0	0	0	0	10.866666666666665	10.4	1.2445881967025545	0.8	0
2133344717	0	1	0	0	0	0	0.0	10.0	0.0	0.0	0
2142834820	0	1	0	0	0	0	38.05	13.4	1.2596008221212365	2.8	0
2099250567	0	1	0	0	0	0	0.0	5.0	0.0	0.0	0
2259978413	0	0	1	0	0	0	23.345	11.2	3.6395893442536953	5.2	0
2624534586	0	1	0	0	0	0	4.4	4.8	1.189256038647343	0.6	0
2151071109	0	1	0	0	0	0	0.4	5.0	0.5088261515601784	0.2	0
2145303506	0	1	0	0	0	0	0.0	13.0	0.0	0.0	0
2097093281	1	0	0	0	0	0	11.630769230769227	35.0	3.940816947445097	7.0	0
2141922035	0	1	0	0	0	0	2.06	4.2	2.228695525159856	3.6	0
2750229706	0	1	0	0	0	0	57.94777777777777	7.2	7.2033395305954855	5.0	0
2142236357	0	1	0	0	0	0	0.6	4.0	0.9475373134328358	0.2	0
2131464134	0	1	0	0	0	0	121.95714285714287	5.2	7.85613052988506	2.6	0
2695140909	0	0	1	0	0	0	3.2	20.0	2.616893621522714	4.0	0
2124458555	0	1	0	0	0	0	7.0	3.6	1.2912337628368835	3.6	0
2466349405	0	1	0	0	0	0	3.5200000000000005	5.0	0.7045613494735349	1.0	0
2161289470	0	1	0	0	0	0	3.174420024420024	8.4	1.1966479885121395	10.6	0
2617477523	0	1	0	0	0	0	7.6	7.0	2.3956108974228187	1.0	0
2154642950	0	1	0	0	0	0	0.0	7.0	0.0	0.0	0
2132229286	0	1	0	0	0	0	0.0	5.0	0.0	0.0	0
2697861289	0	1	0	0	0	0	2.8	2.2	0.4533223049352082	0.2	0
2603153112	0	1	0	0	0	0	0.0	9.0	0.0	0.0	0
2105634974	0	1	0	0	0	0	3.3	7.8	1.9938586437459485	1.6	0
2113319397	0	1	0	0	0	0	15.1	1.8	1.027498701734156	0.6	0
2077703186	0	1	0	0	0	0	0.0	5.0	0.0	0.0	0
2166072646	0	1	0	0	0	0	19.533333333333328	5.8	2.770007067692215	1.2	0
2131274496	0	1	0	0	0	0	0.0	5.0	0.0	0.0	0
2150413527	0	1	0	0	0	0	5.466666666666668	14.6	4.210244758580282	1.8	0
2167322902	0	0	1	0	0	0	1.2581818181818183	22.0	0.8785736924574928	4.2	0
2443384450	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0
2634692018	0	1	0	0	0	0	2.551515151515152	4.0	0.6084628740550635	4.8	0
2124468905	0	1	0	0	0	0	3.1	14.8	0.8021951583095379	0.4	0
2196568245	0	1	0	0	0	0	1.05	4.0	0.15852983552675673	1.4	0
842037	0	1	0	0	0	0	2.6	3.0	0.15694601853574736	0.8	0
2198106591	0	1	0	0	0	0	0.7	3.0	0.046999288382850016	0.4	0
2258153833	0	1	0	0	0	0	0.06666666666666668	4.0	0.0	1.0	0
1975294417	0	1	0	0	0	0	0.2	6.0	0.0	0.8	0
2429134211	0	1	0	0	0	0	0.0	3.0	0.0	1.4	0
2426973820	0	1	0	0	0	0	14.733333333333334	11.0	1.6548481380820668	2.8	0
2118214211	0	1	0	0	0	0	9.7	8.6	0.9763421443337053	0.8	0
2116004973	0	1	0	0	0	0	2.9333333333333336	9.8	0.7275048577636692	1.6	0
2594488950	0	1	0	0	0	0	0.0	7.0	0.0	0.0	0
2292864690	0	1	0	0	0	0	0.0	8.0	0.0	0.0	0
2003632787	0	1	0	0	0	0	0.0	3.0	0.04605381804375682	0.2	0
2025763354	0	1	0	0	0	0	0.2	3.0	0.0735930735930736	0.2	0
2696778657	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0
2163570495	0	1	0	0	0	0	1.6	6.0	0.2019077901430842	0.2	0
2623953262	0	1	0	0	0	0	0.0	3.0	0.0	0.0	0
2441598949	0	1	0	0	0	0	0.0	12.0	0.0	0.0	0
2141954396	0	1	0	0	0	0	0.0	3.0	0.0	0.0	0
2674239164	0	1	0	0	0	0	0.2	1.0	0.3059081621339078	0.8	0
2309187068	0	1	0	0	0	0	1.0	2.6	0.5513628976478909	1.0	0
2169749833	0	1	0	0	0	0	15.133333333333335	1.0	2.2403775968099344	0.8	0
2128005576	0	1	0	0	0	0	0.0	17.0	0.0	0.0	0
2474919475	0	1	0	0	0	0	0.0	6.0	0.0	0.0	0
2122210000	1	0	0	0	0	0	5.213744588744589	29.0	3.4391821742423394	6.4	0
2130446888	0	0	1	0	0	0	41.27139619001689	38.6	4.663070144178589	25.0	0
2177955397	0	1	0	0	0	0	6.05	15.4	3.6332002375130834	7.6	0
2103584406	0	1	0	0	0	0	24.716666666666665	11.4	7.015846372768757	2.4	0
2116375788	0	1	0	0	0	0	13.24	16.6	1.320545148569352	1.6	0
2115208004	0	0	1	0	0	0	12.28	31.8	4.096197721008553	8.2	0
2609889729	0	1	0	0	0	0	0.4	9.0	1.0525924354226976	0.6	0
1881842846	0	1	0	0	0	0	4.4	4.8	1.0968126148568846	1.0	0
2115955933	0	1	0	0	0	0	0.0	10.0	0.0	0.0	0
2703892096	0	1	0	0	0	0	144.66666666666669	7.0	4.106038235438985	1.4	0
2645922475	0	1	0	0	0	0	1.9	5.8	0.9342140286150592	0.4	0
2296595471	1	0	0	0	0	0	11.916450216450214	20.0	1.6761072400614367	13.0	0
2231487564	0	1	0	0	0	0	20.369444444444444	14.6	2.8809880737005984	5.4	0
2778429779	0	1	0	0	0	0	0.0	7.0	0.0	0.0	0
2129572409	0	1	0	0	0	0	9.76666666666667	4.2	3.4204365189364387	4.2	0
2141043845	0	0	1	0	0	0	6.17090909090909	11.6	1.6717075287670091	4.8	0
2780914239	0	1	0	0	0	0	9.213333333333333	5.6	1.2616183636882885	3.6	0
2161096072	0	1	0	0	0	0	6.107354978354977	14.4	0.89969372089247	19.0	0
2123557187	0	1	0	0	0	0	0.9	3.0	2.491183711464556	0.8	0
2420664774	0	1	0	0	0	0	21.026190476190475	10.6	1.7537064809468217	5.8	0
2439678994	0	1	0	0	0	0	4.2	16.0	1.1495484998547796	3.2	0
2159206680	0	1	0	0	0	0	3.435526315789473	10.6	1.6043715200621689	6.4	0
2236023538	0	1	0	0	0	0	3.58	2.4	2.4122587928319064	1.8	0
2735931832	0	1	0	0	0	0	11.511111111111116	5.4	1.4534570860201026	3.2	0
2343751466	1	0	0	0	0	0	21.6	33.0	4.290881128440938	0.4	0
2577879507	0	1	0	0	0	0	26.6	2.2	3.0731741295333714	0.6	0
2294042172	0	1	0	0	0	0	8.466666666666665	3.0	2.4108347267856156	1.0	0
2530309766	0	1	0	0	0	0	3.333333333333333	4.8	1.491495142501796	1.0	0
2167170244	0	1	0	0	0	0	14.458333333333332	9.0	1.8232273914104489	11.2	0
2617299861	0	1	0	0	0	0	12.36	3.8	0.632645288828274	3.0	0
2641249074	0	1	0	0	0	0	10.975	8.0	2.1086456580786748	2.4	0
2128684847	0	1	0	0	0	0	173.2	8.2	4.809692793957018	0.6	0
2582602085	0	1	0	0	0	0	1.0	4.6	0.7889639639639642	0.2	0
2123485745	0	1	0	0	0	0	4.5151515151515165	12.6	2.8394500518087966	5.2	0
2422378326	0	1	0	0	0	0	0.8	5.0	1.0271186440677966	0.2	0
2147835917	0	1	0	0	0	0	1.6	0.6	0.7870622824278881	0.4	0
2122751853	0	1	0	0	0	0	2.975	16.0	1.8614618461710908	3.0	0
2542327831	0	1	0	0	0	0	14.199447908195536	26.6	4.519213740707848	21.6	0
2308256259	0	1	0	0	0	0	15.162857142857144	13.8	4.50886329779371	6.6	0
2129707538	0	0	1	0	0	0	13.72	25.2	5.704714913234497	5.8	0
12088164	0	1	0	0	0	0	0.7833333333333333	9.0	0.8077539794899303	1.8	0
2619763753	0	1	0	0	0	0	256.7888888888889	9.2	3.903581676909424	3.6	0
2122739653	1	0	0	0	0	0	8.692647058823527	39.0	3.783494231972509	8.0	0
2112451192	0	1	0	0	0	0	23.93333333333333	10.0	2.1059109246371808	2.0	0
2610449870	0	1	0	0	0	0	8.5	1.8	0.8134899524029958	1.2	0
2142540666	1	0	0	0	0	0	14.02	31.4	2.067691081012347	4.8	0
2190332578	0	1	0	0	0	0	0.0	3.0	0.0	0.0	0
1384196968	0	1	0	0	0	0	0.0	2.0	0.0	0.0	0
2126968285	0	0	1	0	0	0	8.022271062271063	22.6	2.56975195926231	16.4	0
2147887109	0	1	0	0	0	0	5.1	7.0	1.5429464590599966	1.0	0
2136179193	0	1	0	0	0	0	9.172222222222222	14.0	2.362192010262014	3.4	0
2103451196	0	1	0	0	0	0	16.425	22.6	2.1341170832179217	6.2	0
2160785160	0	1	0	0	0	0	48.809444444444466	20.0	7.647762704721233	5.4	0
2120207348	0	1	0	0	0	0	22.466666666666665	15.0	4.683399402296808	1.2	0
2150041333	0	1	0	0	0	0	0.9	17.0	2.254033583200679	1.4	0
2656577137	0	1	0	0	0	0	0.0	13.0	0.0	0.0	0
2235413275	0	1	0	0	0	0	16.81666666666667	11.8	2.1045513637447075	3.6	0
2111175337	0	1	0	0	0	0	7.142857142857142	6.8	3.6494038227591736	2.4	0
2116008615	0	1	0	0	0	0	13.881428571428568	13.6	2.300608391384096	5.6	0
1999704061	0	1	0	0	0	0	0.0	4.0	0.0	0.0	0
2168776308	0	0	1	0	0	0	0.0	20.0	0.0	0.0	0
2124403451	0	1	0	0	0	0	314.61904761904765	10.2	4.4640809529711785	3.4	0
2502068411	1	0	0	0	0	0	0.2613608613608613	5.0	0.0	12.8	0
2162670899	0	1	0	0	0	0	19.733333333333327	15.4	3.1554580891092145	1.8	0
2116466705	0	0	1	0	0	0	48.22166666666666	50.8	4.469993399243805	12.0	0
2122710088	0	1	0	0	0	0	9.566666666666666	4.6	4.2756233008046864	2.8	0
2135927516	0	0	1	0	0	0	10.314285714285713	22.6	2.562177573469731	7.0	0
2566536478	0	1	0	0	0	0	11.728317588843904	12.8	2.107493113713544	10.2	0
2519432510	0	1	0	0	0	0	45.54380952380953	13.6	6.635381276863315	5.2	0
2141739943	0	1	0	0	0	0	66.20666666666666	15.4	4.7205763030720265	8.0	0
2096383815	0	1	0	0	0	0	2.4	3.2	1.2725608391670324	2.6	0
2170981137	0	1	0	0	0	0	2.416666666666667	4.2	1.3820159187881962	4.2	0
2134835601	0	1	0	0	0	0	1.4	0.2	0.19865591397849466	0.2	0
2167941445	1	0	0	0	0	0	2.9	31.0	1.505887690504934	1.8	0
2162991425	0	1	0	0	0	0	0.0	6.0	0.0	0.0	0
125694532	0	1	0	0	0	0	1.1133333333333333	4.4	0.42652693744765136	4.2	0
2617145875	0	1	0	0	0	0	0.0	21.0	0.0	0.0	0
2280650151	0	1	0	0	0	0	0.0	21.0	0.0	0.0	0
2248182573	0	1	0	0	0	0	6.816666666666667	10.0	0.926325239879667	4.8	0
2191402932	0	1	0	0	0	0	15.783333333333335	4.4	4.916783945726644	2.6	0
2123306026	0	1	0	0	0	0	1.6666666666666663	9.8	1.3218680598446777	3.8	0
2304084810	0	0	1	0	0	0	2.743333333333333	28.0	2.75923644464884	5.2	0
2100161364	0	1	0	0	0	0	3.6	19.0	3.041893755891698	2.2	0
2109797586	0	1	0	0	0	0	3.8416666666666655	13.0	6.7501977033879745	5.0	0
2125086336	0	0	1	0	0	0	20.92380952380952	17.2	2.1164009407745072	4.6	0
1880976219	0	1	0	0	0	0	2.0	5.0	0.3393387043871698	1.2	0
2657228645	0	1	0	0	0	0	0.0	6.0	0.0	0.0	0
2117054624	0	1	0	0	0	0	0.0	6.0	0.0	0.0	0
2163258159	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0
2183942996	0	1	0	0	0	0	0.0	8.0	0.0	0.0	0
2664069056	0	1	0	0	0	0	0.0	11.0	0.0	0.0	0
2104423096	0	0	1	0	0	0	34.0984126984127	30.6	4.681486936160146	7.4	0
2104259714	0	1	0	0	0	0	2.8	16.0	1.6073679173333733	0.4	0
2430222803	0	1	0	0	0	0	12.55	15.6	4.031347333902028	6.2	0
2132852458	0	0	1	0	0	0	8.373260073260074	37.0	5.4097124730155395	9.6	0
2039801083	0	1	0	0	0	0	19.2	11.2	0.2815609756097561	2.6	0
2287948179	0	0	1	0	0	0	9.2	26.8	1.0980991699995697	0.4	0
2119571818	0	0	1	0	0	0	5.506080586080587	19.8	1.901118689901213	14.4	0
2440571190	0	1	0	0	0	0	0.0	7.0	0.0	0.0	0
2251657612	0	1	0	0	0	0	2.55	30.0	3.1822851145157016	9.2	0
2081130532	0	1	0	0	0	0	0.0	7.0	0.0	0.0	0
2151090628	0	1	0	0	0	0	4.608333333333333	17.8	2.114508691457993	5.2	0
2514705995	0	1	0	0	0	0	5.208571428571429	15.0	2.058619268259084	5.8	0
2101308751	0	1	0	0	0	0	8.0	4.0	2.3131843226968662	0.6	0
2086965096	0	1	0	0	0	0	0.8	1.8	0.0	0.6	0
2116119152	0	0	1	0	0	0	1.7266666666666666	25.0	3.0898254611025395	3.6	0
2167922976	0	1	0	0	0	0	3.6000000000000005	8.8	3.6323849072521774	2.4	0
2102243677	0	1	0	0	0	0	0.4	10.0	0.11111111111111112	0.4	0
2140142482	0	1	0	0	0	0	0.0	11.0	0.0	0.0	0
2032104448	0	1	0	0	0	0	0.0	9.0	0.0	0.0	0
2565220215	0	0	1	0	0	0	2.2846153846153845	10.0	1.7756596527733144	14.8	0
2131442170	0	1	0	0	0	0	8.1	12.0	0.8286029672945338	1.0	0
2110753830	0	0	1	0	0	0	6.8	7.0	0.13873873873873874	0.8	0
2761594101	0	1	0	0	0	0	6.0	3.6	3.0588074085668224	0.8	0
2047517919	0	1	0	0	0	0	0.0	8.0	0.0	0.0	0
2097346130	0	1	0	0	0	0	6.0	7.6	1.9200176628396963	2.4	0
2684446373	0	1	0	0	0	0	5.6	13.0	2.583085495844528	1.0	0
2599933360	0	1	0	0	0	0	2.742857142857144	11.6	0.7990177635478373	3.8	0
2136036615	0	1	0	0	0	0	0.0	11.0	0.0	0.0	0
2148269573	0	1	0	0	0	0	2.85	5.0	2.140337563087962	3.6	0
2108581453	0	1	0	0	0	0	0.0	3.0	0.0	0.0	0
2120979678	0	1	0	0	0	0	3.4	2.0	1.7055427196149222	0.8	0
2106980268	0	1	0	0	0	0	3.489444444444445	16.0	2.8003794165941107	6.0	0
2131075225	0	1	0	0	0	0	0.0	7.0	0.0	0.0	0
