2122936381	15519	185592680	chemistry
2122971660	14339	71924100	medicine
2123292472	15174	185592680	chemistry
2123299815	21726	185592680	chemistry
2123491230	15989	127313418	geology
2123554798	16410	127313418	geology
2123782553	101165	185592680	chemistry
2123832577	11583	185592680	chemistry
2124019450	18086	185592680	chemistry
2124040207	100769	185592680	chemistry
2124519438	101595	185592680	chemistry
2124601434	16522	185592680	chemistry
2124847487	100426	185592680	chemistry
2124985871	11259	185592680	chemistry
2125007492	13326	185592680	chemistry
2125103526	12505	127413603	engineering
2125594067	100926	185592680	chemistry
2125937676	2057	185592680	chemistry
2126108746	100526	185592680	chemistry
2126325336	13814	185592680	chemistry
2126598239	1766	121332964	physics
2126620193	101017	185592680	chemistry
2126646037	17109	185592680	chemistry
2126748639	12245	185592680	chemistry
2126780381	14298	185592680	chemistry
2126784060	20016	185592680	chemistry
2127028452	100658	121332964	physics
2127110017	100223	71924100	medicine
2127231512	11902	127313418	geology
2127283285	1843	185592680	chemistry
2127457877	1067	185592680	chemistry
2127482080	25124	185592680	chemistry
2127545577	10270	185592680	chemistry
2127647142	19724	185592680	chemistry
2127707154	20546	185592680	chemistry
2128096563	16456	185592680	chemistry
2128117947	10319	185592680	chemistry
2128503221	14179	185592680	chemistry
2128550989	10442	41008148	computer science
2128644516	19063	185592680	chemistry
2128798233	10892	185592680	chemistry
2128841583	10074	185592680	chemistry
2128988173	15035	185592680	chemistry
2128990482	101733	41008148	computer science
2128992624	19956	121332964	physics
2129227838	18202	127313418	geology
2129593249	100532	127313418	geology
2130721509	11070	185592680	chemistry
2130843383	10658	71924100	medicine
2130861406	11521	127313418	geology
2130924367	17604	71924100	medicine
2131080187	100296	71924100	medicine
2131137979	100306	185592680	chemistry
2131178850	11119	185592680	chemistry
2131275536	10708	185592680	chemistry
2131277222	20145	86803240	biology
2131429058	18894	121332964	physics
2131706016	10339	185592680	chemistry
2131739859	100782	185592680	chemistry
2131819754	14468	185592680	chemistry
2131989740	19804	71924100	medicine
2131991232	16496	71924100	medicine
2131999218	21825	86803240	biology
2132107073	101589	185592680	chemistry
2132454125	14530	86803240	biology
2132497437	12888	185592680	chemistry
2133114991	101289	185592680	chemistry
2133211564	19897	121332964	physics
2133257907	101689	185592680	chemistry
2133429122	12566	86803240	biology
2133459885	100074	185592680	chemistry
2133654939	15837	185592680	chemistry
2133686752	100567	185592680	chemistry
2134092568	101039	185592680	chemistry
2134193755	11018	185592680	chemistry
2134244575	26253	121332964	physics
2134312951	16327	127313418	geology
2134556880	101099	185592680	chemistry
2134578569	10242	127313418	geology
2134808412	1070	185592680	chemistry
2134989885	101502	121332964	physics
2135145246	1510	71924100	medicine
2135584487	101187	185592680	chemistry
2135656279	22223	185592680	chemistry
2135667906	101570	127313418	geology
2135700235	100791	185592680	chemistry
2136332006	16540	127413603	engineering
2136788114	100467	121332964	physics
2136788761	10836	185592680	chemistry
2137196612	19087	185592680	chemistry
2137368325	15408	185592680	chemistry
2137389775	100966	185592680	chemistry
2137632594	107	121332964	physics
2137912951	16714	185592680	chemistry
2138346364	10230	185592680	chemistry
2138511968	1857	185592680	chemistry
2138517614	11080	127313418	geology
2138527451	100269	33923547	mathematics
2138570463	24242	71924100	medicine
2138596737	25116	71924100	medicine
2138599139	100276	185592680	chemistry
2139199562	15227	185592680	chemistry
2139494837	19378	185592680	chemistry
2139707632	101579	185592680	chemistry
2139860868	100391	185592680	chemistry
2140006397	14521	185592680	chemistry
2140105419	101611	185592680	chemistry
2140154294	14117	41008148	computer science
2140308415	23560	185592680	chemistry
2140431516	23128	121332964	physics
2140511503	101259	185592680	chemistry
2140513983	14936	185592680	chemistry
2140534075	18575	185592680	chemistry
2140567352	14153	185592680	chemistry
2140798433	15752	127413603	engineering
2140934447	15376	121332964	physics
2141038765	10478	121332964	physics
2141064685	15791	185592680	chemistry
2141182979	10080	185592680	chemistry
2141406416	10106	33923547	mathematics
2141488191	1737	185592680	chemistry
2141591688	15455	86803240	biology
2141633425	11416	185592680	chemistry
2141714118	101399	185592680	chemistry
2141754287	17529	185592680	chemistry
2142023537	14325	185592680	chemistry
2142042673	15121	121332964	physics
2142571406	12348	185592680	chemistry
2142629355	16393	185592680	chemistry
2142696246	14413	185592680	chemistry
2142779135	101507	121332964	physics
2142849031	100313	127313418	geology
2143033186	18461	71924100	medicine
2143225671	19357	185592680	chemistry
2143296467	16047	185592680	chemistry
2143431357	101196	121332964	physics
2143438731	11185	86803240	biology
2143531598	100377	71924100	medicine
2143774500	10780	127313418	geology
2143895243	12863	127313418	geology
2143948994	15292	185592680	chemistry
2144260202	20697	71924100	medicine
2144544988	10828	121332964	physics
2144857981	11316	185592680	chemistry
2144971638	101703	41008148	computer science
2145111652	12165	185592680	chemistry
2145518809	15072	185592680	chemistry
2145672976	101034	127313418	geology
2145821385	13094	185592680	chemistry
2145896604	16735	185592680	chemistry
2145927632	11882	185592680	chemistry
2146068286	13915	71924100	medicine
2146159935	101855	185592680	chemistry
2146190169	15543	185592680	chemistry
2146205960	101100	185592680	chemistry
2146534283	13182	185592680	chemistry
2146776596	101152	185592680	chemistry
2146963720	22195	185592680	chemistry
2147160333	101945	121332964	physics
2147182381	101556	121332964	physics
2147442036	101201	185592680	chemistry
2147468566	101974	185592680	chemistry
2147536352	10361	185592680	chemistry
2147953322	11250	185592680	chemistry
2148035582	100427	185592680	chemistry
2148158435	100435	185592680	chemistry
2148241695	15756	121332964	physics
2148373778	14983	86803240	biology
2148528986	10890	71924100	medicine
2148804857	19075	185592680	chemistry
2148826160	100047	71924100	medicine
2148997308	10502	121332964	physics
2149075443	21979	185592680	chemistry
2149130438	12186	185592680	chemistry
2149380928	10542	185592680	chemistry
2149571730	132	185592680	chemistry
2149695215	17552	185592680	chemistry
2149824610	19213	127313418	geology
2150204707	10652	185592680	chemistry
2150233668	11920	86803240	biology
2150473236	11546	41008148	computer science
2150728575	14011	185592680	chemistry
2151055420	10742	185592680	chemistry
2151070175	11993	121332964	physics
2151084988	1540	185592680	chemistry
2151235512	101566	185592680	chemistry
2151259554	12009	185592680	chemistry
2151342048	11622	185592680	chemistry
2151579175	1972	185592680	chemistry
2151912543	14911	86803240	biology
2151998658	24388	185592680	chemistry
2152337989	100455	185592680	chemistry
2152683057	16603	121332964	physics
2152738901	16196	86803240	biology
2152882526	100948	121332964	physics
2152893395	15811	185592680	chemistry
2152994167	101725	185592680	chemistry
2153167194	100117	185592680	chemistry
2153232952	13046	185592680	chemistry
2153415940	10143	185592680	chemistry
2153566414	12654	185592680	chemistry
2153710799	101057	185592680	chemistry
2153869789	101080	121332964	physics
2154167131	17597	185592680	chemistry
2154478110	12366	185592680	chemistry
2154814167	101536	185592680	chemistry
2155025462	101555	185592680	chemistry
2155039468	22653	86803240	biology
2155532178	17737	127313418	geology
2155779314	10388	185592680	chemistry
2155878310	19442	127313418	geology
2156502801	100900	185592680	chemistry
2156509782	100024	86803240	biology
2156550458	10862	121332964	physics
2156608130	10048	185592680	chemistry
2156744388	100052	185592680	chemistry
2156824450	10072	86803240	biology
2156868088	15018	121332964	physics
2157650756	12271	185592680	chemistry
2157724596	18359	71924100	medicine
2157821345	20050	185592680	chemistry
2157966202	1047	121332964	physics
2158018883	17589	185592680	chemistry
2158059630	14765	121332964	physics
2158255297	2239	185592680	chemistry
2158369889	15986	185592680	chemistry
2158622267	11137	185592680	chemistry
2159080849	100781	185592680	chemistry
2159210809	100372	185592680	chemistry
2159403133	101985	185592680	chemistry
2159421893	16508	185592680	chemistry
2159573643	26842	71924100	medicine
2159749703	10387	185592680	chemistry
2160651582	11749	121332964	physics
2160668698	12557	86803240	biology
2160875315	13804	185592680	chemistry
2160963618	10519	127313418	geology
2161073058	13033	185592680	chemistry
2161104559	19147	121332964	physics
2161630128	10194	121332964	physics
2161986663	12316	127413603	engineering
2162128868	101880	121332964	physics
2162148692	2236	71924100	medicine
2162439037	15577	71924100	medicine
2162724639	21783	185592680	chemistry
2162991425	10343	121332964	physics
2163282127	17720	71924100	medicine
2163407672	101988	185592680	chemistry
2163715003	101239	185592680	chemistry
2164265020	100007	185592680	chemistry
2164426628	15356	185592680	chemistry
2164456919	17011	185592680	chemistry
2164476571	19893	185592680	chemistry
2164698427	10067	185592680	chemistry
2164816594	10084	71924100	medicine
2164934295	10099	121332964	physics
2164961394	17471	185592680	chemistry
2165279935	123	86803240	biology
2165347178	20858	185592680	chemistry
2166115554	14189	41008148	computer science
