affID	sortedName	awardYear	fieldID	fieldName	bf_jif	bf_citation	bf_hindex	bf_papercnt	L	M	H	af_jif	af_citation	af_hindex	af_papercnt
19820366	bingsong zou	2002	121332964	physics	0.0200873362445	0.0	0.0	0.2	1	0	0	0.0	0.0	0.0	0.0
19820366	bixian mai	2005	185592680	chemistry	1.11561278915	1.93277777778	2.6	4.2	0	1	0	2.44265441677	6.98003813883	18.8	19.4
19820366	boqiang qin	2008	127313418	geology	0.548864696809	2.33740092166	4.2	14.4	0	0	1	1.66356342725	4.1744383219	15.2	16.8
19820366	cai chunfang	2011	127313418	geology	1.62813521677	3.26219298246	6.2	2.8	1	0	0	2.05846573863	4.29577106518	12.6	4.6
19820366	cai ronggen	2003	121332964	physics	1.22640032655	4.12666666667	4.0	3.6	1	0	0	2.58583945101	4.22633082707	16.4	12.8
19820366	cai shuqun	2010	127313418	geology	1.32956860324	1.60606060606	4.2	2.8	1	0	0	1.98765096639	2.64804511278	9.2	4.6
19820366	cai xinxia	2011	185592680	chemistry	1.89338686557	1.78523809524	3.2	6.4	0	1	0	2.53285155626	2.6574349189	9.0	11.4
19820366	cai zucong	2001	86803240	biology	0.21873807504	1.28	1.0	1.2	1	0	0	1.64333685942	2.67149740001	6.2	7.6
19820366	canzhong lu	2004	185592680	chemistry	0.399634091888	0.72	1.2	11.6	0	0	1	1.52163205479	3.11901259778	12.4	16.6
19820366	cao daomin	2004	33923547	mathematics	0.353808903119	1.65714285714	3.0	3.0	1	0	0	0.76242621259	2.8396969697	7.6	3.4
19820366	cao jun	2012	121332964	physics	2.41771116504	3.33333333333	2.6	1.2	0	1	0	1.3537274627	5.115	6.4	1.6
19820366	cao juncheng	2004	121332964	physics	0.124667788057	0.4	1.2	1.0	1	0	0	0.245882323693	0.666666666667	2.0	2.8
19820366	cao junji	2009	185592680	chemistry	1.80208323363	5.45377846791	3.6	6.4	0	1	0	2.51881715823	7.56151008384	19.0	25.0
19820366	cao rong	2003	185592680	chemistry	0.591603495195	1.98779524569	5.6	19.2	0	0	1	1.31442069006	3.70450330681	16.6	17.2
19820366	cao xinwu	2003	121332964	physics	2.96933219368	1.63571428571	2.0	2.4	0	1	0	3.23747805493	2.12515151515	6.4	4.8
19820366	cao xueqiang	2008	185592680	chemistry	1.05617599271	3.38154761905	3.2	9.2	0	1	0	1.86998730287	4.40627014829	15.4	16.0
19820366	chang chen	2012	185592680	chemistry	2.98121699454	4.27148541114	7.4	5.4	0	1	0	3.99851841792	4.24570436277	17.2	6.0
19820366	chang jin	2009	121332964	physics	0.0738676809268	0.0	0.0	0.8	1	0	0	1.92576706429	2.81238095238	3.8	5.2
19820366	chang kai	2005	121332964	physics	1.12913663516	1.6119047619	3.4	3.0	1	0	0	1.82044450852	2.26479738562	7.6	8.6
19820366	changchun song	2011	127313418	geology	1.95140667706	2.15807692308	4.0	10.4	0	0	1	2.70471502745	3.15882928475	14.8	12.0
19820366	changhe zhou	2001	121332964	physics	0.332262254268	0.6	0.4	5.4	0	1	0	1.09411176682	1.80807453416	4.8	13.6
19820366	changqing zeng	2002	86803240	biology	1.53075949367	3.8	1.2	0.2	1	0	0	3.49688919357	41.5457070707	6.6	4.4
19820366	changsheng xu	2012	41008148	computer science	0.995916881691	2.93812780052	11.6	17.8	0	1	0	2.22080277162	4.60747158913	27.0	23.6
19820366	changsheng zhang	2011	185592680	chemistry	1.39339114059	3.74158730159	4.8	2.2	1	0	0	4.24256117581	3.74562771393	14.6	9.2
19820366	changyin zhao	2011	121332964	physics	0.168465093439	0.4	0.4	1.6	1	0	0	1.07359226432	1.66333333333	2.8	5.8
19820366	changzhi gu	2008	185592680	chemistry	1.16932844046	1.928	3.8	13.0	0	0	1	2.71199098764	3.69909795517	16.6	20.2
19820366	chaozhong li	2003	185592680	chemistry	0.33500722767	1.0	3.0	0.8	1	0	0	1.48316178262	1.43931623932	4.6	5.6
19820366	chen chuanfeng	2006	185592680	chemistry	1.08043398171	2.14761904762	3.0	6.6	0	1	0	2.39435669656	3.8644170752	16.0	16.0
19820366	chen dahua	2008	86803240	biology	1.38613837364	5.32666666667	3.0	0.8	1	0	0	9.17734500684	7.43444444444	9.4	3.2
19820366	chen duofu	2007	127313418	geology	0.984021959825	1.72857142857	2.6	2.6	1	0	0	1.66383200108	3.03021762551	8.0	5.2
19820366	chen fan	2012	185592680	chemistry	4.00484097516	3.47513410503	10.2	6.2	0	1	0	4.58894841846	6.36878378713	22.0	4.0
19820366	chen hangrong	2012	185592680	chemistry	2.91665479757	5.74458029665	16.4	10.2	1	0	0	7.13591902733	9.51440982684	36.4	20.0
19820366	chen jijun	2010	185592680	chemistry	1.36457484926	1.92333101126	3.8	9.8	0	0	1	1.89464762055	3.82921524827	15.6	13.6
19820366	chen liding	2009	127313418	geology	0.895170002418	3.13671191554	10.4	8.4	1	0	0	1.8703448193	4.51835560353	24.8	13.8
19820366	chen lidong	2003	185592680	chemistry	0.652944477482	0.9	1.2	6.2	0	1	0	1.15634644755	2.27520113601	7.0	25.0
19820366	chen ming	1998	185592680	chemistry	0.0833936651584	2.03333333333	1.6	1.0	1	0	0	1.47064105821	1.98095238095	4.0	3.4
19820366	chen mingsheng	2002	86803240	biology	0.0	5.83333333333	2.2	0.4	1	0	0	3.19835575185	6.87595959596	5.6	2.0
19820366	chen ping	2012	185592680	chemistry	2.10728665654	2.59308108108	7.2	11.2	0	0	1	2.78083177096	5.37614435817	21.4	27.2
19820366	chen shaohua	2011	185592680	chemistry	1.44757662892	1.99067599068	7.0	7.8	0	1	0	2.26434494617	3.08668220437	15.2	13.6
19820366	chen wang	2002	185592680	chemistry	0.852744456485	1.52878787879	3.2	16.2	0	0	1	1.70271690035	1.9362829581	8.4	27.8
19820366	chen xiaoshuang	2007	121332964	physics	1.10429186453	2.29	4.6	16.8	0	0	1	1.47750249163	2.15829668511	12.6	28.4
19820366	chen xiaosong	2003	121332964	physics	0.0	0.6	3.0	0.0	1	0	0	0.347687460271	0.6	3.0	0.8
19820366	chen xilin	2010	41008148	computer science	0.609936365765	3.26361880984	6.8	20.4	0	0	1	2.77236115345	7.25819761259	25.0	22.4
19820366	chen xinwen	2003	71924100	medicine	1.78518801968	2.62666666667	3.0	3.4	0	1	0	2.16978829241	4.60727272727	9.8	5.2
19820366	chen xuesi	2004	185592680	chemistry	0.467130901785	0.6	1.6	2.2	1	0	0	2.19452852393	4.46115641124	12.8	37.8
19820366	chen yanjing	2004	127313418	geology	0.0	0.2	0.8	0.0	1	0	0	0.948984284332	2.32777777778	3.2	2.0
19820366	chen yonghai	2006	121332964	physics	1.10698133336	1.0	1.4	2.0	0	1	0	1.30103340078	2.03802440885	5.4	12.8
19820366	chen yongming	2006	185592680	chemistry	1.09936880661	1.84722222222	4.4	3.8	1	0	0	2.43714883091	3.65003640683	15.0	9.6
19820366	chen zhiming	2000	121332964	physics	0.311992575004	1.76666666667	1.8	1.0	1	0	0	0.633931453467	2.51142857143	5.0	3.2
19820366	chen zhongning	2006	185592680	chemistry	0.733112260218	2.33857142857	5.6	7.6	1	0	0	2.11712409966	2.90749163007	13.2	13.4
19820366	cheng zhaohua	2001	121332964	physics	0.941192346518	1.63949013949	4.6	7.8	0	1	0	1.1561244759	2.44440018315	10.6	12.2
19820366	cheng zhukuan	2003	86803240	biology	1.83720731459	0.85	0.6	1.0	0	1	0	4.18409721861	7.18610157106	7.8	8.0
19820366	chengcai chu	2008	86803240	biology	2.30364425834	4.6747008547	3.6	4.2	0	1	0	4.88870462257	7.12525048531	17.8	9.6
19820366	chenglong deng	2009	127313418	geology	2.27877715544	3.11600815851	6.4	7.0	0	1	0	2.02682870705	4.33894212394	16.0	6.8
19820366	chengshu wang	2012	86803240	biology	3.70087921043	6.36589240825	6.4	3.8	0	1	0	4.2148016659	8.66369186557	21.8	10.2
19820366	chenzhu wang	2009	86803240	biology	1.26500517074	2.22083333333	5.2	4.4	1	0	0	2.49988445346	2.48665223665	11.4	3.6
19820366	chong kang	2005	86803240	biology	0.817634639461	1.68111111111	3.2	2.6	1	0	0	3.97310838821	4.40158382138	13.0	10.8
19820366	chonglin yang	2010	185592680	chemistry	2.05036206035	7.26666666667	2.4	1.4	0	1	0	4.93923029777	4.0012987013	6.4	1.4
19820366	chuanyou li	2004	86803240	biology	1.55801231273	2.8380952381	2.0	1.6	0	1	0	3.12265949024	6.09804639805	7.0	3.4
19820366	chun hu	2011	185592680	chemistry	2.68125869059	3.75679029304	8.0	8.0	0	1	0	3.67190038901	8.86902706612	29.0	8.8
19820366	chun tang	2012	185592680	chemistry	3.28039183407	6.89523809524	4.6	0.8	0	1	0	5.53693325966	7.53272727273	10.2	7.4
19820366	chungu xia	2006	185592680	chemistry	0.927159489425	1.94515151515	4.6	14.4	0	0	1	1.7509917348	3.40192188836	17.6	31.8
19820366	chunhai fan	2007	185592680	chemistry	2.48799515626	5.17142857143	3.0	4.4	0	1	0	4.38007333958	10.1490812927	22.6	27.0
19820366	chunming liu	2006	86803240	biology	4.62275501095	4.08	1.8	2.4	0	0	1	4.26767163315	8.96291486291	10.0	4.6
19820366	chunming wu	2012	127313418	geology	1.47797937456	2.36666666667	4.0	1.4	1	0	0	3.61465645747	5.18796550672	10.4	4.6
19820366	chunru wang	2002	185592680	chemistry	0.565795193729	3.45333333333	2.2	1.0	1	0	0	2.01624993641	4.83786414755	6.8	9.0
19820366	chunyang li	2005	86803240	biology	0.525047431249	2.26666666667	2.0	2.8	1	0	0	2.08332956868	4.06273823808	12.0	8.6
19820366	congming lu	2007	185592680	chemistry	1.98617943574	2.34	3.2	5.4	0	1	0	4.36045130937	5.32716117216	16.8	7.6
19820366	congqiang liu	1996	127313418	geology	0.687224216292	1.1	1.4	1.4	1	0	0	0.493167237075	2.11301587302	4.8	6.8
19820366	cui guizhen	2011	33923547	mathematics	0.203255860427	1.06666666667	1.4	0.6	1	0	0	0.483729280184	1.80833333333	3.6	1.2
19820366	cuihong yang	2011	162324750	economics	0.122819971871	3.12333333333	3.6	2.6	1	0	0	2.22749058317	3.35015262515	7.4	2.8
19820366	dai ning	2002	185592680	chemistry	0.726283687876	0.2	0.4	1.4	1	0	0	1.38500133364	2.08086580087	3.8	8.6
19820366	dai xi	2011	121332964	physics	2.39039246448	7.12164021164	4.8	12.2	0	0	1	3.77821141174	15.9211475219	25.2	26.4
19820366	dai yucheng	2004	86803240	biology	0.388544282321	0.3	0.2	1.6	1	0	0	1.03588294103	6.64502164502	4.0	5.6
19820366	dai yuhong	2011	33923547	mathematics	0.697487307536	4.68815343915	12.6	2.8	1	0	0	1.44176977351	6.22840751405	21.0	6.6
19820366	degang zhao	2009	121332964	physics	1.13837512717	1.62666666667	2.8	7.6	0	1	0	1.26118275402	1.7934846209	7.6	11.2
19820366	dehua wang	2006	71924100	medicine	0.961737896273	1.28461538462	2.0	4.2	0	1	0	1.91202228862	3.0563603652	11.0	8.8
19820366	dejin wu	2004	121332964	physics	0.0377107825901	0.2	1.0	0.4	1	0	0	0.10782349848	0.6	1.2	0.8
19820366	deng feng	2004	185592680	chemistry	0.708712550836	1.575	3.8	6.4	0	1	0	1.83877885187	2.44988886798	10.2	21.4
19820366	deng xiangzheng	2012	127313418	geology	0.79996318706	5.81206009677	9.0	13.2	0	1	0	1.8140260661	5.97138597173	20.4	23.4
19820366	deng youquan	2002	185592680	chemistry	0.49296009265	1.375	1.2	3.0	1	0	0	1.45986118173	3.73117016317	9.4	12.4
19820366	deqing zhang	2002	185592680	chemistry	0.49907845462	1.11428571429	1.4	3.2	1	0	0	1.63274567101	2.76520923327	10.0	23.8
19820366	ding lin	2006	127313418	geology	1.5892979166	2.7168236715	7.2	3.4	1	0	0	2.28112388144	5.30692080469	16.8	10.2
19820366	ding weixin	2007	86803240	biology	1.91901646299	1.87333333333	2.0	2.6	0	1	0	1.72991643603	3.85362781955	10.6	3.6
19820366	dong xie	2007	71924100	medicine	2.83361825162	6.675	2.2	1.6	0	1	0	4.15288663217	5.89452820823	11.6	8.2
19820366	dongfeng xue	2011	185592680	chemistry	0.0	2.40075702076	8.4	0.0	1	0	0	3.47184260824	5.66031655497	16.4	20.8
19820366	dongge ma	2003	185592680	chemistry	0.765176188914	1.84	2.6	2.6	1	0	0	1.80403241638	3.24108577867	9.8	30.6
19820366	dongmei zhou	2011	185592680	chemistry	1.87406648745	2.70784397683	7.6	14.4	0	0	1	3.24118643692	4.30608035962	23.2	23.4
19820366	dongsheng wang	2010	185592680	chemistry	1.65054452221	2.5375	5.6	16.4	0	0	1	2.53244649825	4.6337804456	22.2	21.4
19820366	dongxiao wang	2006	127313418	geology	1.21576777517	1.5619047619	2.2	6.4	0	1	0	1.59950132084	2.98284369976	10.4	13.0
19820366	duan zhenhao	2002	185592680	chemistry	0.0	1.76666666667	2.2	0.0	1	0	0	1.86916536407	3.94722222222	4.4	6.2
19820366	dujin wang	2009	185592680	chemistry	1.78844224236	2.3050267335	5.6	15.8	0	0	1	3.11036436039	3.03314316843	17.4	19.8
19820366	ercang luo	2006	121332964	physics	0.475515414507	1.08	1.4	2.4	1	0	0	0.881705433607	2.06831501832	5.8	2.8
19820366	fajun nan	2007	185592680	chemistry	1.85609334616	1.65333333333	2.2	6.6	0	0	1	3.1231894447	4.36456376085	12.0	10.2
19820366	fan hongrui	2006	127313418	geology	0.825284183804	2.81944444444	2.8	3.0	1	0	0	0.873513475859	3.89956709957	6.4	3.2
19820366	fan ying	2008	162324750	economics	0.698508010803	1.8075	2.8	4.2	1	0	0	2.52001321091	6.03085539573	15.0	7.2
19820366	fang haiping	2008	185592680	chemistry	0.772084100581	2.58666666667	2.6	5.8	0	1	0	3.14118167683	5.74042715484	13.0	11.2
19820366	fei wang	2010	185592680	chemistry	1.31139765946	3.06855658709	7.6	19.8	0	0	1	3.0570228949	4.80843617826	22.4	52.8
19820366	fei xu	2003	127413603	engineering	0.0	0.2	1.0	0.0	1	0	0	0.223342175066	0.6	1.6	0.4
19820366	feimin huang	2008	121332964	physics	0.353461538462	1.53333333333	2.0	0.8	1	0	0	1.03241536283	2.54230769231	4.8	4.6
19820366	feiyue wang	2001	41008148	computer science	0.207936507937	0.2	0.2	1.0	1	0	0	0.541258354071	1.97000686342	4.4	20.6
19820366	feng huang	2006	185592680	chemistry	1.09620794633	2.53611111111	3.0	4.4	0	1	0	2.4079333637	4.19474500725	10.2	15.8
19820366	feng longlong	2007	121332964	physics	4.26116535252	2.10444444444	3.0	4.2	0	0	1	2.19826574957	2.33388744589	8.8	10.0
19820366	feng qi	2007	127313418	geology	1.79961236127	7.80848351648	5.8	6.8	0	1	0	3.39882884185	10.0227163657	15.6	14.8
19820366	feng songlin	2000	185592680	chemistry	0.41244888275	0.4	0.4	2.2	1	0	0	1.06344747997	1.31078431373	3.4	13.2
19820366	feng xinbin	2008	185592680	chemistry	1.10632717862	2.37649500094	5.4	15.6	0	0	1	2.94332349213	5.3441928016	22.2	26.0
19820366	feng yuan	2008	121332964	physics	1.62508898054	1.95	1.6	1.8	0	1	0	3.58069509024	3.45086722488	9.4	9.2
19820366	feng zhou	2011	185592680	chemistry	2.07248300842	4.2235288622	12.8	19.6	0	0	1	4.1554709834	6.47377802171	39.2	37.8
19820366	fengchang wu	2005	185592680	chemistry	0.587957819589	1.28	1.6	1.8	1	0	0	1.49217282324	2.50909015715	6.6	11.8
19820366	fenghua li	2011	185592680	chemistry	2.368949378	2.44581105169	4.2	4.4	0	1	0	3.14189723155	9.65411482792	21.2	15.8
19820366	fengqi liu	2005	121332964	physics	0.703609461948	1.70285714286	4.4	5.2	1	0	0	0.860450363937	1.85786550406	8.2	6.0
19820366	fengtang yang	2000	127313418	geology	0.0	0.0	0.0	0.0	1	0	0	0.1	1.75	1.6	0.6
19820366	fu liyun	2009	121332964	physics	1.38395094152	1.47666666667	3.8	2.2	1	0	0	0.757136208468	1.65307692308	7.4	6.0
19820366	fu xiangdong	2005	86803240	biology	2.45932177911	8.83333333333	1.6	0.4	0	1	0	4.75836613095	15.4231313131	6.6	2.8
19820366	fucheng zhang	2011	127313418	geology	1.95231195673	4.82681947682	15.0	4.0	1	0	0	2.23082021998	5.98266447265	27.6	0.6
19820366	fumin lei	2009	127313418	geology	2.3227246371	5.8619047619	3.6	4.0	0	1	0	3.36546394111	5.39048377951	14.8	13.4
19820366	fuqiang huang	2011	185592680	chemistry	2.17097024542	2.25409753645	5.0	15.4	0	0	1	5.02970056961	7.29016454119	29.0	33.4
19820366	fuyuan wu	2003	127313418	geology	0.514913522196	3.1	1.8	1.0	1	0	0	2.00755649939	5.82686968204	10.4	15.4
19820366	fuzhou gong	2002	33923547	mathematics	0.261629211388	0.8	0.4	0.8	1	0	0	0.389454319158	2.14666666667	3.6	0.6
19820366	gan zhang	2011	185592680	chemistry	2.16702490328	5.88474126439	14.0	16.0	0	1	0	3.48439222616	7.24662086463	38.2	35.8
19820366	gan zhihua	2010	185592680	chemistry	2.10601516988	3.12063492063	4.4	3.4	0	1	0	2.69478459862	4.40119301994	14.0	4.6
19820366	gang qin	2011	41008148	computer science	0.0	0.4	2.0	0.2	1	0	0	0.196434937611	1.06666666667	2.4	1.0
19820366	gang su	2006	121332964	physics	1.13145170833	1.89757575758	2.4	8.4	0	1	0	1.86065243704	3.71025893026	11.0	7.6
19820366	gang zhao	2005	121332964	physics	0.806309741199	2.89395905222	5.8	15.2	0	0	1	1.38750431248	2.86382871644	13.4	31.8
19820366	ganlin zhang	2006	127313418	geology	0.663338359445	0.7	0.6	2.4	0	1	0	1.80610816229	2.72414141414	5.4	5.6
19820366	gao guangxia	2002	71924100	medicine	0.0	8.06666666667	2.6	0.2	1	0	0	3.86788486835	4.85857142857	5.8	1.6
19820366	gao hongjun	2001	185592680	chemistry	0.674159583382	0.433333333333	0.2	2.8	0	1	0	1.46064480037	2.93864542043	5.0	19.4
19820366	gao jie	2005	185592680	chemistry	0.0	0.2	1.0	0.0	1	0	0	0.445538461538	1.53666666667	2.8	3.4
19820366	gao jun	2010	127313418	geology	2.31556177582	4.53396825397	5.4	8.6	0	1	0	4.89119699119	7.5497451024	19.6	9.2
19820366	gao mingyuan	2002	185592680	chemistry	0.25548037889	1.26666666667	2.4	0.4	1	0	0	2.34813245093	4.55812937063	7.6	5.0
19820366	gao yu	2004	121332964	physics	0.97055550512	1.8	1.8	3.2	0	1	0	3.08250712627	6.55909090909	5.6	9.6
19820366	ge maofa	2009	185592680	chemistry	1.0500145967	2.00863636364	5.2	16.2	0	0	1	2.57824465795	2.93931582652	13.6	16.8
19820366	ge wei	2012	121332964	physics	1.26106551592	3.05038826398	11.2	11.8	1	0	0	2.38818652279	4.41857635438	24.0	14.4
19820366	geng yanhou	2005	185592680	chemistry	0.339976096479	1.87666666667	3.4	0.6	1	0	0	2.83723605515	4.37154794943	13.4	16.4
19820366	genxu wang	2009	127313418	geology	0.704401834732	1.68205128205	2.2	6.2	0	1	0	2.04838816191	3.46380566137	10.8	6.2
19820366	gexia qiao	2010	86803240	biology	0.597608548635	2.06	1.6	6.6	0	1	0	2.03718658304	2.15772321987	6.8	12.2
19820366	gongli tang	2004	185592680	chemistry	2.90938095372	1.6	1.2	1.2	0	1	0	2.54806251798	4.6319047619	5.0	2.6
19820366	gu hui	2005	185592680	chemistry	0.474021082342	0.9	0.2	1.8	1	0	0	1.4979782212	1.70781440781	5.8	2.6
19820366	guanghui rao	2000	185592680	chemistry	0.61245212831	1.80590909091	3.2	9.2	0	1	0	1.06926531138	1.69948051948	7.2	1.6
19820366	guangshe li	2010	185592680	chemistry	2.41151350947	3.63074074074	6.4	12.0	0	0	1	4.13604907181	5.86179723917	25.2	16.8
19820366	guangsheng zhou	2006	86803240	biology	0.517109627857	1.06666666667	1.8	4.6	0	1	0	1.91540386942	3.11087050961	10.4	13.8
19820366	gui yu	2008	185592680	chemistry	2.19081097164	2.95469127157	12.6	18.0	0	0	1	5.22891338843	5.79899206622	30.8	30.8
19820366	guo guocong	2004	185592680	chemistry	0.420309345004	1.89380952381	2.6	5.4	1	0	0	1.44131755529	2.51276753582	8.8	21.6
19820366	guo huishan	2005	86803240	biology	0.0	5.81666666667	4.0	0.2	1	0	0	4.06686313724	4.5047979798	6.4	3.6
19820366	guo jiandong	2012	185592680	chemistry	1.88184246126	3.28452380952	3.4	5.4	0	1	0	4.36520486099	3.34558382573	8.6	10.2
19820366	guo lianghong	2008	185592680	chemistry	2.00844838632	3.53611111111	7.4	4.2	1	0	0	2.91937874906	5.5637916814	14.0	9.8
19820366	guo yuewei	2001	185592680	chemistry	0.26942506197	1.2	0.8	0.6	1	0	0	0.642499371469	1.27301587302	3.6	8.8
19820366	guo yuguo	2012	185592680	chemistry	3.61938176625	9.49281045752	13.6	11.2	0	1	0	7.79909834241	20.7296851331	48.8	26.8
19820366	guo zhancheng	2002	185592680	chemistry	0.269243172832	0.0	0.0	1.2	1	0	0	1.00645464811	1.375	1.8	4.4
19820366	guohua zou	2006	162324750	economics	0.924735182021	0.85	0.8	2.2	0	1	0	1.08083958222	2.15117647059	5.0	4.4
19820366	guoliang xu	2001	33923547	mathematics	0.20746031746	2.48	3.8	1.4	1	0	0	0.822919686513	2.81363636364	7.6	6.2
19820366	guosheng liu	2012	185592680	chemistry	3.52105410428	5.29585515366	8.8	5.6	0	1	0	5.24802152745	12.2430438275	27.4	15.4
19820366	guowei he	2003	121332964	physics	0.265808297568	1.0	1.4	0.6	1	0	0	1.27977085214	2.46666666667	3.6	4.2
19820366	guowen meng	2005	185592680	chemistry	1.51152879451	5.625	3.8	5.2	0	1	0	2.50434300237	6.46636500342	13.8	7.8
19820366	guoyi zhou	2007	127313418	geology	1.09883962894	1.85230769231	2.4	8.0	0	1	0	1.99180189601	4.04139481048	13.0	13.0
19820366	haibin wang	2008	71924100	medicine	7.9549422635	6.99426847662	5.6	4.4	0	0	1	3.63460356243	9.0183746274	19.4	9.4
19820366	haibin wu	2011	127313418	geology	2.63420669231	4.92634920635	5.4	3.4	0	1	0	3.44163096691	6.09364956509	13.6	4.4
19820366	haibin yu	2007	41008148	computer science	0.339826770091	1.87285714286	3.2	8.2	0	1	0	0.909296765489	2.17115564174	6.6	9.4
19820366	haifeng zhang	2008	185592680	chemistry	0.823436010667	2.21666666667	2.4	4.2	0	1	0	1.65046037503	2.2591468254	8.8	13.4
19820366	haijun zhou	2012	185592680	chemistry	1.06603349235	1.50497936017	5.4	8.0	0	1	0	2.38924157619	3.00349206349	11.6	12.2
19820366	hailin wang	2011	185592680	chemistry	2.39861366705	2.56702991453	7.2	8.2	0	1	0	4.68760836125	4.77812532577	20.0	14.0
19820366	han jinlin	2000	121332964	physics	0.0	0.0	0.0	0.2	1	0	0	0.0240316065755	0.6	1.0	0.6
19820366	han xiufeng	2003	121332964	physics	0.51947719489	1.96761904762	5.0	5.8	1	0	0	1.05706403234	1.81981620718	8.0	17.4
19820366	han yanchun	2001	185592680	chemistry	0.225075628208	0.6	1.0	1.4	1	0	0	1.53780663154	2.1496429681	4.4	19.8
19820366	hansheng wang	2008	127313418	geology	0.862066512481	1.93333333333	2.0	2.8	1	0	0	1.44731109987	2.42802948685	6.2	4.6
19820366	hao zhengping	2007	185592680	chemistry	1.19844606084	2.56538461538	4.2	4.8	1	0	0	2.70324399691	4.2023830135	15.0	19.0
19820366	he hong	2004	185592680	chemistry	0.419993024286	2.83333333333	3.4	1.8	1	0	0	1.84254185128	3.87099513628	11.2	23.6
19820366	he hongping	2007	185592680	chemistry	1.0634652325	1.59549019608	2.8	16.2	0	0	1	1.67610849329	3.97914649281	20.4	33.2
19820366	he jizheng	2010	86803240	biology	2.31314204415	2.98709677419	5.2	9.0	0	0	1	2.79438246445	8.45116421014	24.0	14.2
19820366	he shunping	2002	86803240	biology	0.0526557673472	0.0	0.0	0.6	1	0	0	1.23357934007	1.41601731602	2.4	7.0
19820366	hong liao	2008	127313418	geology	0.990892978698	6.1	3.4	0.8	1	0	0	2.90272222187	4.93853924848	8.6	4.8
19820366	hong wu	2012	121332964	physics	1.71440732802	3.0465500814	17.4	6.2	1	0	0	4.11359108457	3.25541922989	24.2	13.0
19820366	hong yiguang	2004	127413603	engineering	0.342795324278	1.87619047619	2.4	3.6	1	0	0	1.14729485593	3.03111111111	8.2	12.0
19820366	hong zhang	2012	185592680	chemistry	2.46389481647	3.06510657371	16.4	46.0	0	0	1	3.36240091611	4.39475027735	37.2	78.6
19820366	hongbo li	2009	33923547	mathematics	1.25430675813	1.97315389924	4.0	7.6	0	1	0	2.70347664975	3.2275967697	12.0	10.4
19820366	hongmei wang	2012	71924100	medicine	1.73165794988	2.25697828659	10.6	7.6	1	0	0	4.18638345867	3.53488537731	19.2	10.0
19820366	hongqing ling	2002	86803240	biology	2.48713755761	2.04333333333	3.0	0.6	0	1	0	3.52374475688	7.18181818182	7.4	3.4
19820366	hongwei xue	2004	185592680	chemistry	1.04030418251	0.0	1.0	0.4	1	0	0	4.46268439796	4.87093795094	6.2	4.8
19820366	hongwei zhao	2002	121332964	physics	0.125859333686	0.2	0.4	0.2	1	0	0	0.696783373727	1.93888888889	2.0	6.0
19820366	hongzhi kong	2011	86803240	biology	4.91465811326	6.84770562771	8.6	2.4	0	1	0	3.71048086083	6.84751906343	16.0	3.0
19820366	hou shugui	2008	127313418	geology	1.32003092523	2.40408424908	5.2	2.6	1	0	0	2.50945494414	3.45944746695	12.0	5.0
19820366	hou zengguang	2012	41008148	computer science	1.25766414802	2.59925690236	7.4	23.8	0	0	1	2.28348729486	5.03451959443	23.4	32.2
19820366	houyuan lu	2003	127313418	geology	0.623222809387	3.46666666667	2.2	1.8	1	0	0	2.41259647644	2.47337995338	6.8	3.0
19820366	hu jinbo	2008	185592680	chemistry	1.04871805217	2.76615384615	2.6	6.2	0	1	0	2.37052116761	5.00626345389	15.0	18.4
19820366	hu lihong	2009	185592680	chemistry	1.33830087224	1.79548528766	4.6	10.4	0	1	0	1.68135968986	2.94444433903	14.0	18.2
19820366	hu weiming	2008	41008148	computer science	1.47958831528	7.07738095238	8.8	9.0	1	0	0	2.12791324785	8.92224110031	23.8	25.2
19820366	hu weiwu	2003	41008148	computer science	0.0439445610264	1.71523809524	2.4	3.8	1	0	0	0.18282254763	2.24859117491	6.8	6.4
19820366	hu youhong	2012	185592680	chemistry	1.56311901821	2.12662337662	6.2	9.0	0	1	0	2.91715932352	2.70366003366	14.8	8.2
19820366	hu zhihong	2000	71924100	medicine	0.421440044917	0.983333333333	1.6	1.4	1	0	0	2.12611902297	4.23272727273	4.8	5.0
19820366	hua jiang	2011	185592680	chemistry	1.95784455392	3.79696969697	8.2	6.2	1	0	0	4.50668977857	7.77391895604	26.6	6.2
19820366	hua xiang	2009	185592680	chemistry	2.56957525636	2.0012987013	3.8	4.4	0	1	0	3.73073330989	3.05974245076	10.4	5.4
19820366	hualin wang	2011	71924100	medicine	2.73108954462	3.84582508017	10.6	7.8	0	1	0	2.80674965454	3.52896838872	19.4	10.6
19820366	huang mingdong	2006	185592680	chemistry	3.67326211063	8.76666666667	2.0	1.6	0	1	0	2.90790424999	3.06552492342	6.2	7.8
19820366	huang qingming	2010	41008148	computer science	0.750615586367	2.6741290893	7.4	25.6	0	0	1	2.04611107109	3.95388934541	24.0	26.8
19820366	huang shanjin	2011	185592680	chemistry	3.84040896617	7.22	4.8	1.8	0	1	0	5.94028390648	6.07307084903	13.0	3.4
19820366	huang yongping	2008	86803240	biology	1.25574099152	2.54766233766	3.0	8.4	0	1	0	3.42102087831	3.94510465725	13.0	7.0
19820366	huang yongzhen	2002	121332964	physics	1.1685761072	1.61111111111	2.4	3.2	0	1	0	1.30175434142	2.24752795031	6.4	12.4
19820366	hui lijian	2012	71924100	medicine	4.34641745874	8.45388888889	7.8	2.0	0	1	0	6.66895460013	10.4522226515	16.6	6.2
