dzFxID	dzAssumeAwardYear	aveCIIBF	aveCIIAF
16396	2005	0.036576704545454544	0.006870040500668903
16401	2011	0.02182017543859649	0.023275078830634385
16410	2005	0.02059775551583781	0.005414029498392574
16456	2006	0	0
16496	2006	0.09292517006802721	0.032188114915387644
16508	2007	0.011173968459430111	0.005231401296195104
16522	2007	0.05508870214752569	0.035873015873015876
16528	2003	0.020082416045148967	0.01495328016263977
16540	2011	0.012150842459430988	0.006136447811954904
16602	2011	0.010672047183615961	0.004791648776994608
16603	2012	0	0
16634	2007	0.01061736288718386	0.010997596153846155
16637	2004	0.12916666666666665	0.030595813204508854
16639	2012	0.04608843537414966	0.011666666666666667
16659	2008	0	0
16663	2001	0	0
16694	2007	0.06216772993088782	0.013853662257984211
16714	2010	0.025397423025435073	0.05333322876801138
16716	2006	0.06686369186369186	0.013049762029353864
16735	2007	0.09946236559139784	0.004583651642475171
1678	2006	0	0
16787	2002	0	0
16794	2006	0.0691998892580288	0.00518354038468981
1680	2008	0.0036974573935265854	0.002704077862118466
1683	2004	0.10191362359550561	0.021022169172044212
16838	2010	0.05	0.2
16839	2007	0	0
16888	2006	0.010319444595712724	0.005953887835485792
16932	2007	0	0
16945	2010	0	0
16954	2003	0	0
1696	2001	0	0
17011	2004	0.002298345514121086	0.0017323031598265532
17044	2004	0.018728274426408963	0.0022981179941984793
17056	2004	0.019993006290474645	0.0030331817494362867
17109	2010	0.2542016806722689	0.08982732732732733
17111	2007	0.027132925697162136	0.004646992884826478
17121	2012	0.015800318455490875	0.009444813120812528
17123	2006	0	0
17124	2003	0.02447998430141287	0.005055080485040605
17144	2012	0.006725210111777189	0.008028873052913806
17154	2010	0.04916712809154669	0.026273585593999445
17160	2004	0.007733585858585858	0.00022875504059072
17170	2012	0.027779024490931805	0.012238139308041214
17177	2007	0.05317460317460317	0.032071128046360246
17188	2003	0.18333333333333335	0.396969696969697
17262	2012	0.03822766127326619	0.009492278410694933
17338	2003	0.006923685289069904	0.0015997210521510056
17354	2007	0.03517086455727429	0.020418482485956537
17359	2006	0.014705882352941176	0.2
17361	2010	0.007523047992695823	0.004066664756385266
1737	2003	0.019743688882444863	0.008808030518556833
1738	2002	0.002531157199248819	0.010068068806728109
17399	2003	0	0
17444	2005	0.25	0.058333333333333334
17461	2004	0	0
17463	2004	0	0
17471	2005	0.01977354701273713	0.5256446083910872
17499	2010	0.025450596395228838	0.004108562413204311
17529	2012	0.016610614987896934	0.02698714237468037
17545	2006	0	0
17552	2009	0	0
17589	2011	0	0
17597	2002	0.02309527918723321	0.011656540071295804
176	2011	0.011627906976744186	0.015384615384615385
17604	2004	0.31833333333333336	0.04065355163679067
17650	2010	0.03672349598275524	0.01872920623286441
1766	2002	0.145679012345679	0.014521598112929383
17682	2002	0	0
17710	2011	0.024992559523809525	0.004645666364416365
17720	2012	0.01527468963643354	0.012854358801049109
17724	2011	0.010890051992895227	0.027337763223266216
17735	2012	0	0
17737	2001	0.05637254901960784	0.004316816816816817
17753	2004	0.026847215275037837	0.006630180559888521
17771	2011	0.016618957239912805	0.01903673685819236
17819	2005	0.03846153846153846	0.025106837606837608
17847	2007	0.19692460317460314	0.02860278925619835
17886	2011	0	0
17896	2007	0	0
17918	2006	0	0
17931	2009	0.18273148148148144	0.022612671502474136
17989	2003	0.01749812109187109	0.010876894400711535
17992	2008	0.003331482649186582	0.005983379796540742
18032	2010	0	0
18033	2003	0	0
18051	2005	0	0
18076	2004	0.026533333333333332	0.014053678513968115
18086	2008	0.06163911845730028	0.010869565217391304
18127	2007	0.013342190274427698	0.0019882651289221255
18149	2011	0.004885570384931352	0.0033134643216814804
1815	2011	0.01174622387857682	0.007082601157741355
18185	2006	0.014501194186072144	0.007236681189098309
18202	2008	0.1111344537815126	0.055456349206349204
18227	2003	0	0
18232	2012	0.01961490037044991	0.007733923360756421
18294	2007	0	0
18299	2008	0.03491114149008886	0.011496938379048135
18311	2001	0.04400510204081633	0.03232863393291201
18341	2002	0.008402651224690168	0.0024251740593499633
18350	2012	0.01066953097028285	0.04064327485380117
18359	2010	0.00912339820142882	0.008510332584283143
18385	2004	0.04635258358662614	0.043137254901960784
18394	2011	0.015305736673689698	0.004207336484585591
18414	2012	0.045054945054945054	0.2361111111111111
1843	2001	0.19583333333333333	0.0704248366013072
18445	2002	0.02016428654359689	0.0021246035070919865
18461	2011	0	0
18492	2010	0.014346089738910384	0.01673534798534798
18521	2000	0.019197436766034328	0.02040824401935513
18529	2007	0.037037037037037035	0.002849002849002849
1856	2003	0.061312399355877616	0.02326875194522253
1857	2003	0	0
18575	2009	0.1111111111111111	0.13333333333333333
18615	2007	0.02815012368583797	0.028748180123113077
18694	2008	0	0
18718	1998	0.014081847406622761	0.00529289067069952
18835	2009	0.0593568951777907	0.03552114130588714
1884	2011	0	0
18841	2003	0.019250816365972912	0.02903670957800183
18853	2009	0	0
18870	2000	0.008102297522782697	0.0045179514340282795
18882	2012	0.010416666666666666	0.06944444444444443
18888	2003	0	0
18894	2009	0.05133928571428571	0.08771929824561403
18944	2007	0.1	0.3333333333333333
18965	2009	0.1007799671592775	0.004588779956427015
19001	2012	0.010234023301635684	0.01614222862159664
19043	2008	0.008879392212725545	0.03607843137254902
19047	2008	0	0
19063	2008	0.026360573298092535	0.012572676681093742
19075	2007	0.03585427286684478	0.013450237422691849
19081	2005	0.03242998348764794	0.009999238061018616
19087	2001	0	0
19120	2004	0.1	0.005874499332443258
19147	2002	0	0
19152	2007	0.5	0.25
19197	2010	0.03426015376564827	0.015357529121239426
19202	2000	0.125	0.005291005291005291
19209	2003	0	0
19213	2004	0.035612219908438394	0.010746507368417004
1922	2000	0	0
19320	2012	0	0
19333	2010	0	0
19357	2004	0.03415532879818594	0.01770630279402209
19378	2010	0.015312170644580616	0.027255571328640496
19442	2005	0	0
19448	2003	0.011539727001911875	0.029874175777537124
19468	2005	0	0
19495	2007	0	0
19512	2005	0	0
19533	2007	0.09	0.033950617283950615
19599	2002	0	0
19609	2008	0.012523672395957919	0.010047046580434442
19612	2012	0	0
1963	2008	0.011627906976744186	0.016666666666666666
1972	2001	0.010555555555555556	0.005291005291005291
19724	2005	0.1286264596123751	0.019316368522717727
19745	2002	0	0
19749	2012	0.005179410480032834	0.0041794187384782576
19760	2008	0.0008257622818564405	0.010433692170018223
19779	2005	0.009966160548432067	0.010518260482280335
19804	2005	0.12685322156476003	0.01164524492193773
1981	2007	0.0909090909090909	0.0322039072039072
19853	2004	0.00994457193552216	0.005069019869019869
19888	2005	0.2	0.038461538461538464
19893	2011	0	0
19897	2007	0.09734848484848485	0.054315476190476185
19956	2002	0	0
20007	2009	0.008872796059504447	0.00547396470198429
20016	2009	0.031955013797119056	0.018597463070574756
20050	2005	0.12805555555555553	0.054056357493857496
20145	2012	0.03851254480286738	0.03253968253968254
20163	2007	0.01723939478325443	0.04937548562548562
20184	2011	0.025307516894703553	0.11531925387857592
20546	1998	0	0
2057	2000	0.024790184272942894	0.04602004602004602
20586	2005	0.005492395970216364	0.0015476983989524068
2063	2006	0.04103347477548534	0.010101046295705612
20633	2012	0.06918564527260179	0.004791288496074759
20697	2007	0.01865361514560468	0.003724605942981469
20858	2007	0.05990989152173362	0.0565025017474848
21038	2004	0.013410572562358275	0.04508547008547009
21052	2001	0.012611697789311111	0.003458320109941205
21150	2002	0	0
21231	2010	0.026882102272727273	0.009921162171162172
21394	2007	0	0
21438	2007	0	0
21587	2011	0	0
21678	2008	0.017352185651537524	0.009002097517560089
21726	2002	0	0
21783	2006	0.010752688172043012	0.0021645021645021645
21825	2005	0.0965580600363209	0.005625384002902561
21835	2011	0.0023148148148148147	0.016666666666666666
21979	2002	0.02224556489262372	0.03138984235952199
22195	2007	0.04627326625094483	0.016899656230013372
22223	2002	0	0
22230	2002	0.01948051948051948	0.005319148936170213
22234	2009	0.016944008258554213	0.010711671694876227
22299	2006	0	0
2236	2009	0.008190733983596895	0.0031623811481782706
2239	2003	0.033729575163398695	0.016176470588235296
22448	2005	0.04666666666666667	0.037037037037037035
22486	2007	0.003344643051332526	0.0013466074205597685
22503	2009	0.20000000000000004	0.14285714285714285
22653	2008	0.06090144230769231	0.021507191205038634
2266	2012	0.023296734234234236	0.10357142857142856
22662	2004	0.009686195170607913	0.0023503614088423394
22809	2006	0	0
2288	2005	0.06735036284844713	0.0360338696387212
23128	2012	0.01395881895881896	0.04937771953266866
23262	2009	0.005538676599384554	0.002391422716846308
23560	2001	0	0
24242	2010	0.011025796262246817	0.008197918992173963
24388	2004	0.055396935923404805	0.024584310820934274
24486	2003	0.05504372171038837	0.005491833572837714
24715	2003	0	0
25085	2009	1.0	0.5
25116	2012	0.006002056596734904	0.0049258338729433245
25124	2011	0.010237421958214926	0.00810049125209261
25306	2004	0	0
25882	2012	0.004241709912497559	0.0019585511475475603
25915	2009	0.2168110243193935	0.03179859317178421
2622	2000	0	0
26247	2010	0.051677489177489176	0.17889087656529518
26253	2000	0	0
26530	2007	0.024177786751382893	0.0058828798399960785
26630	2004	0.08403508771929824	0.015708403524756543
26772	2009	0.005349156976619482	0.00469204956417353
26842	2004	0.015069455684780766	0.021296454556070297
27227	2004	0	0
