dzFxID	dzAssumeAwardYear	dzCoFxID	CIIBF	CIIAF
101945	2011	12688	0.02	0.00125013205620312
101945	2011	4731	0.02702702702702703	9.646922631680494e-05
101945	2011	1787	0.0019646365422396855	0.0012167948693108058
101945	2011	3782	0.16666666666666666	0.0012494984811142317
101945	2011	3490	0.043478260869565216	0.0012644889357218123
101945	2011	25124	0.05555555555555555	0.0010323605320627358
101945	2011	1654	0.019230769230769232	0.0013698630136986301
101945	2011	17757	0.125	0.0009821659343499612
101945	2011	4323	0.0625	0.00023639228997454238
101945	2011	3965	0.024390243902439025	0.0012348060968551031
101945	2011	5812	0.07142857142857142	0.0009996297667530544
101945	2011	1679	0.037037037037037035	0.0012598481084534034
101945	2011	4896	0.05555555555555555	0.0011591148577449948
101945	2011	5718	0.16666666666666666	0.0011182555213866368
101945	2011	2007	0.05	0.0012644889357218123
101945	2011	3491	0.038461538461538464	0.0012549712770658417
101945	2011	5136	0.013888888888888888	8.282892640968462e-05
101945	2011	12792	0.1	0.0010201107548819587
101945	2011	20784	0.037037037037037035	0.0011986301369863014
101945	2011	5549	0.038461538461538464	0.0011281224818694602
101945	2011	3810	0.25	0.0016032470826991374
101945	2011	1746	0.02040816326530612	0.0012453300124533001
101945	2011	3919	0.058823529411764705	0.0012898209344341025
101945	2011	3264	0.037037037037037035	0.0012582182920129721
101945	2011	2012	0.027777777777777776	0.0012529935817607051
101945	2011	3841	0.058823529411764705	0.00115609458162464
101945	2011	14756	0.0014947683109118087	0.0007242953865532987
101945	2011	3936	0.025	0.00117988201179882
101945	2011	3413	0.06666666666666667	0.0010950997252367116
101945	2011	3553	0.015625	0.0011574811511096952
101945	2011	2790	0.0625	0.001082360899712498
101945	2011	10177	0.0014245014245014246	0.00026423753563729923
101945	2011	3676	0.043478260869565216	0.001256299240542267
101945	2011	5480	0.00196078431372549	0.00023441506116768002
101945	2011	3233	0.013888888888888888	0.0012233996726113553
101945	2011	3641	0.05555555555555555	0.00125013205620312
101945	2011	1649	0.009345794392523364	0.001154497952266629
101945	2011	5652	0.01694915254237288	0.00043586550435865506
101945	2011	2109	0.1111111111111111	0.0012871196101866323
101945	2011	1968	0.1	0.0014850109191979354
101945	2011	20671	0.05555555555555555	0.0011813497549327636
101945	2011	3960	0.015625	0.0012222242987161038
101945	2011	2939	0.029411764705882353	0.0012612002778915866
101945	2011	5005	0.04	0.0011741682974559687
101945	2011	7437	0.005952380952380952	7.783312577833125e-06
101945	2011	1487	0.03333333333333333	0.001243414120126449
101945	2011	3727	0.05	0.0012144755673686362
101945	2011	2517	0.02631578947368421	0.001245010287161271
101945	2011	14049	0.07692307692307693	0.0010929365284495808
101945	2011	17716	0.5	0.0001325673884224481
101945	2011	3839	0.013157894736842105	0.0011469371930731456
101945	2011	5624	0.2	0.0006606431555426017
101945	2011	3044	0.034482758620689655	0.0012410046983724204
101945	2011	3853	0.034482758620689655	0.0012460228246994494
101945	2011	4370	0.038461538461538464	0.00055994400559944
101945	2011	4004	0.034482758620689655	0.0012387665533030608
101945	2011	5244	0.06666666666666667	0.0011591148577449948
101945	2011	5433	0.03125	0.00032783046481676617
101945	2011	16459	0.05555555555555555	0.001140597237347395
101945	2011	37175	0.5	0.0013698630136986301
101945	2011	5763	1.0	0.0009442950604475874
101945	2011	2284	0.02857142857142857	0.001086443079829948
101945	2011	2291	0.04	0.0012697163703995135
101945	2011	17595	0.07692307692307693	0.0009163911195087387
101945	2011	554	0.0029498525073746312	0.0011468620579802484
101945	2011	2183	0.05263157894736842	0.0012911352542906629
101945	2011	1566	0.05	0.001232311431855439
101945	2011	14019	0.08333333333333333	0.0010057222125888676
101945	2011	4744	0.04	0.0009313858901085609
101945	2011	5203	0.0625	2.653487677866596e-05
101945	2011	2945	0.045454545454545456	0.0012546740151340623
101945	2011	17870	0.125	6.29822075263738e-05
101945	2011	25148	0.2	0.0006341205642047071
101945	2011	3964	0.022222222222222223	0.001202537464374368
101945	2011	3159	0.012987012987012988	0.0011819134709220372
101945	2011	3035	0.015384615384615385	0.0011772541536910698
101945	2011	16511	0.023809523809523808	0.0008794182310164045
101945	2011	5477	0.037037037037037035	5.668398677373642e-05
101945	2011	3052	0.037037037037037035	0.0012730456277680502
101945	2011	4585	0.5	0.0011112175495737139
101945	2011	2648	0.05555555555555555	0.0011101492081275143
101945	2011	2321	0.1111111111111111	0.0012377690802348336
101945	2011	11996	0.125	0.0007651487103541899
101945	2011	7724	0.02631578947368421	8.521698374486035e-06
101945	2011	17442	0.0625	0.0009097563526090139
101945	2011	17772	0.5	0.0008806262230919766
101945	2011	237	0.0009970089730807576	0.0012457812189795513
101945	2011	1987	0.05555555555555555	0.001262563038735291
101945	2011	22226	0.16666666666666666	0.0004802706980297986
101945	2011	1551	0.05	0.0012501197432704281
101945	2011	17427	0.5	0.001095890410958904
101945	2011	5052	0.058823529411764705	0.0011152867014183538
101945	2011	2278	0.038461538461538464	0.0012557077625570776
101945	2011	4562	0.02040816326530612	0.001056279914177257
101945	2011	1529	0.038461538461538464	0.0014865777996191413
101945	2011	2136	0.043478260869565216	0.00127137613036082
101945	2011	2997	0.045454545454545456	0.0012358357556874553
101945	2011	2469	0.04	0.001235151069822775
101945	2011	2729	0.09090909090909091	0.0018728595890410958
101945	2011	4372	0.05263157894736842	0.001175799086757991
101945	2011	3623	0.011764705882352941	0.0012123009620553507
101945	2011	3406	0.0023094688221709007	0.0012644889357218123
101945	2011	1570	0.030303030303030304	0.0012379817918829236
101945	2011	3319	0.002364066193853428	0.0012520442435859109
101945	2011	1831	0.0022624434389140274	0.001249276480802624
101945	2011	1997	0.037037037037037035	0.00125859584480966
101945	2011	3537	0.009433962264150943	0.0012085936196637441
101945	2011	4392	0.25	0.0007827788649706458
101945	2011	3993	0.011363636363636364	0.0012025041839707432
101945	2011	2135	0.047619047619047616	0.001264762990540998
101945	2011	3459	0.03571428571428571	0.001181777326520082
101945	2011	3976	0.041666666666666664	0.001266409817351598
101945	2011	2700	0.013888888888888888	0.001181777326520082
101945	2011	4460	0.016129032258064516	7.91256614410761e-05
101945	2011	3950	0.058823529411764705	0.001263120441202633
101945	2011	4620	0.029411764705882353	0.001076320939334638
101945	2011	3254	0.0023148148148148147	0.0012488379843193659
101945	2011	5485	0.002207505518763797	0.0006117834818459902
101945	2011	3838	0.03333333333333333	0.0012628424657534247
101945	2011	3857	0.0625	0.0012598481084534034
101945	2011	1510	0.014705882352941176	0.0012655827842821255
101945	2011	11503	0.5	5.342084175983516e-05
101945	2011	543	0.0021598272138228943	0.0011412616700113428
101945	2011	3526	0.02631578947368421	0.0012422123573456285
101945	2011	4695	0.008403361344537815	0.0010061407652338214
101945	2011	1462	0.037037037037037035	0.0011638685755484602
101945	2011	2185	0.02040816326530612	0.0012598481084534034
101945	2011	5156	0.0625	0.0006055191582291046
101945	2011	1744	0.05263157894736842	0.0012890186391196945
101945	2011	10185	0.0014124293785310734	0.00019148622772131388
101945	2011	1941	0	0.00124638240401312
101945	2011	12627	0.045454545454545456	0.001053740779768177
101945	2011	17700	0.058823529411764705	0.00045662100456621003
101945	2011	3952	0.0196078431372549	0.001242149092881261
101945	2011	8404	0.0022988505747126436	7.941234862021044e-06
101945	2011	1406	0.05	0.0012456773848417112
101945	2011	2235	0.019230769230769232	0.001213943646285778
101945	2011	3624	0.038461538461538464	0.0012374176946946189
101945	2011	3655	0.06666666666666667	0.001197237999777258
101945	2011	26694	0.038461538461538464	0.0008717310087173101
101945	2011	1340	0.07142857142857142	0.0010696190654907111
101945	2011	6963	0.0020876826722338203	9.255831173639393e-06
101945	2011	2597	0.0035587188612099642	0.0012595623554527665
101945	2011	3675	0.0136986301369863	0.0012384018899918075
101945	2011	25579	0.1111111111111111	0.0003391191825442863
101945	2011	3184	0.058823529411764705	0.0012598481084534034
101945	2011	1335	0.02127659574468085	0.0012336335427230757
101945	2011	3181	0.0028089887640449437	0.0011968276856524874
101945	2011	2628	0.007042253521126761	0.0011813191397060051
101945	2011	1274	0.0625	0.0011885254855694655
101945	2011	2324	0.002398081534772182	0.001129918855248233
101945	2011	2046	0.0072992700729927005	0.001256299240542267
101945	2011	5164	0.05263157894736842	0.0005059611917000834
101945	2011	1847	0.011363636363636364	0.0012387665533030608
101945	2011	1523	0.038461538461538464	0.001749122608400317
101945	2011	3575	0.014084507042253521	0.0012295862701972534
101945	2011	3741	0.25	0.0016332982086406744
101945	2011	10144	0.0034965034965034965	0.0009800645951664995
101945	2011	2193	0.0625	0.0012815577946337598
101945	2011	1774	0.058823529411764705	0.0012514361467079098
101945	2011	2684	0.034482758620689655	0.001263120441202633
101945	2011	374	0.014285714285714285	0.0012596992049046843
101945	2011	2544	0.0196078431372549	0.0012405647190383002
101945	2011	5539	0.047619047619047616	0.000976027397260274
101945	2011	16539	0.045454545454545456	0.0009784735812133072
101945	2011	25487	0.2	0.0012866729521379845
101945	2011	3822	0.05263157894736842	0.0012598481084534034
101945	2011	2268	0.037037037037037035	0.001346904415703681
101945	2011	1610	0.022727272727272728	0.0010871928680147858
101945	2011	5001	0.05555555555555555	8.818860603210066e-05
101945	2011	3744	0.002109704641350211	0.0011455862658728238
101945	2011	2844	0.05	0.001197769670269154
101945	2011	2294	0.037037037037037035	0.0012442922374429225
101945	2011	2842	0.05555555555555555	0.0011877003788982805
101945	2011	3532	0.047619047619047616	0.0012614821526926426
101945	2011	17527	0.125	0.0002516074923119933
101945	2011	2690	0.038461538461538464	0.0012495132915649003
101945	2011	14073	0.14285714285714285	0.0007903055848261328
101945	2011	12297	0.5	0.0017317136210907211
101945	2011	3390	0.009259259259259259	0.0012408454445414184
101945	2011	5206	0.05555555555555555	4.610115911485774e-05
101945	2011	17354	0.5	0.0008338296605122096
101945	2011	1687	0.06666666666666667	0.0012975193111012578
101945	2011	3210	0.05263157894736842	0.0016067566175713257
101945	2011	2559	0.06666666666666667	0.0001657092355280601
101945	2011	14099	0.25	0.0009875756610385473
101945	2011	460	0.02702702702702703	0.001243737518831237
101945	2011	4971	0.06666666666666667	0.001002536783358701
101945	2011	2525	0.037037037037037035	0.0013020480130204802
101945	2011	4876	0.05263157894736842	0.0010223855663214166
101945	2011	2985	0.04	0.001264762990540998
101945	2011	2265	0.008928571428571428	0.0012052078559182495
101945	2011	2970	0.004273504273504274	0.0012764632627646326
101945	2011	16529	0.14285714285714285	0.0018554758280785678
101945	2011	25151	0.045454545454545456	0.0013226263580538497
101945	2011	37205	0.09090909090909091	0.0011741682974559687
101945	2011	1902	0.022727272727272728	0.001263120441202633
101945	2011	1477	0.02857142857142857	0.0012552048759881722
101945	2011	4822	0.07692307692307693	0.000815125099060342
101945	2011	1151	0.016129032258064516	0.0008068208535966638
101945	2011	2624	0.058823529411764705	0.0011908675799086757
101945	2011	1758	0.024390243902439025	0.0012644889357218123
101945	2011	3556	0.07692307692307693	0.0012858084009177856
101945	2011	5818	0.041666666666666664	0.0009863013698630137
101945	2011	3439	0.03225806451612903	0.0007568780937032347
101945	2011	1937	0.03125	0.0012289306048818987
101945	2011	3671	0.025	0.001260758879864226
101945	2011	2001	0.05263157894736842	0.0012496356747303994
101945	2011	3909	0.029411764705882353	0.0010455689124965054
101945	2011	1330	0.03333333333333333	0.0012272471382998686
101945	2011	2134	0.058823529411764705	0.0012675272446543025
101945	2011	1683	0.038461538461538464	0.0012565926869845315
101945	2011	14114	0.06666666666666667	0.001034386357282639
101945	2011	2533	0.03571428571428571	0.0012460228246994494
101945	2011	5499	0.08333333333333333	0.001033405431386686
101945	2011	4654	0	0.001024897510248975
101945	2011	5521	0.06666666666666667	0.0012499210908402246
101945	2011	1911	0.034482758620689655	0.0012387665533030608
101945	2011	82	0.0022371364653243847	0.0012449637389202255
101945	2011	2225	0.045454545454545456	0.0012549712770658417
101945	2011	37206	0.02040816326530612	2.914602156805596e-05
101945	2011	25137	0.07692307692307693	0.0008851422550052687
101945	2011	12413	0.043478260869565216	0.0011228385358185494
101945	2011	4533	0.1111111111111111	0.0012562062571035474
101945	2011	1440	0.05	0.0012614821526926426
101945	2011	7026	0.09090909090909091	6.074780548552684e-06
101945	2011	305	0.004672897196261682	0.0012579286818399872
101945	2011	4597	0.07692307692307693	0.001358351559802003
101945	2011	2014	0.034482758620689655	0.0012233996726113553
101945	2011	2166	0.043478260869565216	0.0012592751141552512
101945	2011	1914	0.038461538461538464	0.0012595623554527665
101945	2011	4535	0.03333333333333333	9.414866073530104e-06
101945	2011	3783	0.023809523809523808	0.0012292306890983905
101945	2011	5724	0.047619047619047616	0.0002980455092566057
101945	2011	3239	0.014705882352941176	0.0012295862701972534
101945	2011	8565	0.07142857142857142	5.2384818879488725e-06
101945	2011	6379	0.037037037037037035	7.5060987051979735e-06
101945	2011	36960	0.09090909090909091	0.0013698630136986301
101945	2011	3343	0.030303030303030304	0.0012785388127853881
101945	2011	4772	0.034482758620689655	0.0003692208904109589
101945	2011	2009	0.02564102564102564	0.0012806211235553968
101945	2011	3793	0.018518518518518517	0.001242566450705831
101945	2011	2735	0.045454545454545456	0.0012028991006716504
101945	2011	37057	0.07142857142857142	0.0006088280060882801
101945	2011	11654	0.024390243902439025	0.00022213994816734541
101945	2011	1994	0.02631578947368421	0.001251740977768375
101945	2011	8519	0.024390243902439025	1.6021789633902107e-05
101945	2011	3528	0.05	0.0013020480130204802
101945	2011	4997	0.0022522522522522522	0.0007692535282108938
101945	2011	2642	0.058823529411764705	0.0012093055033648755
101945	2011	2534	0.058823529411764705	0.0012589863729031796
101945	2011	2132	0.016129032258064516	0.0010564745412251228
101945	2011	2423	0.005263157894736842	0.0014160381714637526
101945	2011	3580	0.06666666666666667	0.001223772522284093
101945	2011	12307	0.14285714285714285	0.0002651347768448962
101945	2011	3807	0.034482758620689655	0.001256299240542267
101945	2011	2089	0.027777777777777776	0.0012431566616462263
101945	2011	2539	0.2	0.0015690419088654933
101945	2011	1504	0.027777777777777776	0.001211170494135673
101945	2011	25138	0.3333333333333333	0.0015068493150684932
101945	2011	1801	0.043478260869565216	0.001248527265373591
101945	2011	4947	0.09090909090909091	0.0011489173663278833
101945	2011	5409	0.1	0.0011637774275669779
101945	2011	4003	0.04	0.0015001122838535818
101945	2011	4785	0.017857142857142856	0.0013097813025714973
101945	2011	2300	0.041666666666666664	0.0012469265893923429
101945	2011	3428	0.008064516129032258	0.0011515300912068177
101945	2011	14087	0.05555555555555555	0.0007242953865532987
101945	2011	6833	0.01639344262295082	7.695859627520395e-06
101945	2011	6492	0.05	7.404664938911514e-06
101945	2011	2017	0.043478260869565216	0.001267794789148536
101945	2011	4923	0.05	0.001050228310502283
101945	2011	1775	0.015384615384615385	0.0010219115388232344
101945	2011	5887	0.023255813953488372	5.8708414872798436e-05
101945	2011	20838	0.022222222222222223	0.0006088280060882801
101945	2011	1916	0.05555555555555555	0.0012680609383650943
101945	2011	12628	0.14285714285714285	0.0015003261578604044
101945	2011	14015	0.1	0.0011591148577449948
101945	2011	2904	0.023809523809523808	0.0011144648247039704
101945	2011	14068	0.03333333333333333	0.0011197141155449672
101945	2011	5557	0.0047169811320754715	0.0008528886241810601
101945	2011	1275	0.017241379310344827	0.0012614821526926426
101945	2011	7158	0.007575757575757576	1.120542342493767e-05
101945	2011	4794	0.0625	5.206130218332086e-05
101945	2011	3215	0.0036101083032490976	0.0010792860107928601
101945	2011	16527	0.02040816326530612	0.00025044586954046976
101945	2011	2008	0.05	0.001263120441202633
101945	2011	2669	0.0625	0.001266409817351598
101945	2011	1991	0.01282051282051282	0.0012404870624048705
101945	2011	1697	0.045454545454545456	0.001237408065809195
101945	2011	1894	0.07142857142857142	0.0012892828364222402
101945	2011	3087	0.05555555555555555	0.001263120441202633
101945	2011	36776	0.07692307692307693	0.0008338296605122096
101945	2011	19628	1.0	0.0015115729806329712
101945	2011	1887	0.05	0.0012502009251486846
101945	2011	2752	0.007194244604316547	0.0011139545386120728
101945	2011	2273	0.025	0.0012609169330785304
101945	2011	1394	0.027777777777777776	0.001150401755690064
101945	2011	1347	0.007575757575757576	0.0012315504272532637
101945	2011	2189	0.03571428571428571	0.001256299240542267
101945	2011	2038	0.0625	0.001555949151402372
101945	2011	3451	0.009900990099009901	0.0011803431307354701
101945	2011	8315	0.021739130434782608	5.490432920635792e-06
101945	2011	4332	0.16666666666666666	0.0010289193302891932
101945	2011	1261	0.034482758620689655	0.0012504390586582368
101945	2011	5323	0.0625	0.001021170610211706
101945	2011	5055	0.006369426751592357	5.602711712468835e-06
101945	2011	5032	0.0036363636363636364	0.000741337630942788
101945	2011	5197	0.1	0.0011634452993056859
101945	2011	2594	0.09090909090909091	0.0010466369093427735
101945	2011	1441	0.045454545454545456	0.0014985241807310983
101945	2011	3452	0.00847457627118644	0.001160623794422467
101945	2011	5639	0.05	5.7077625570776254e-05
101945	2011	2552	0.05555555555555555	0.0012680609383650943
101945	2011	5831	0.041666666666666664	0.0010669926922115091
101945	2011	3363	0.019230769230769232	0.0012543752109873318
101945	2011	3347	0.007194244604316547	0.0011636774466883208
101945	2011	5511	0.3333333333333333	0.0012956339833996896
101945	2011	3361	0.02702702702702703	0.001263120441202633
101945	2011	12664	0.025	0.001211537137743512
101945	2011	16548	0.14285714285714285	0.0010418676442214933
101945	2011	3475	0.0021551724137931034	0.0009416820717005577
101945	2011	3794	0.041666666666666664	0.0012492015047199942
101945	2011	1264	0.001890359168241966	0.0011842039239299514
101945	2011	3874	0.015151515151515152	0.0012317255669391043
101945	2011	4977	0.07692307692307693	0.0009132420091324201
101945	2011	1982	0.043478260869565216	0.0012682280159080866
101945	2011	12563	0.038461538461538464	0.0009767718880285884
101945	2011	12445	0.09090909090909091	0.0010037434694968941
101945	2011	2296	0.05	0.0012404870624048705
101945	2011	1764	0.0025575447570332483	0.0010089149815177213
101945	2011	1979	0.020833333333333332	0.001199317819222094
101945	2011	1503	0.05	0.0012828875842574472
101945	2011	2731	0.03125	0.0012747936562810596
101945	2011	2376	0.005291005291005291	0.0011675903238007532
101945	2011	1271	0.06666666666666667	0.0011202049367171048
101945	2011	1747	0.038461538461538464	0.0017211099402880225
101945	2011	25213	0.00510204081632653	0.0008539405799679773
101945	2011	17604	0.027777777777777776	7.610350076103501e-05
101945	2011	2204	0.05555555555555555	0.001263120441202633
101945	2011	17679	0.125	0.0011182555213866368
101945	2011	3238	0.00186219739292365	0.0009934655155526327
101945	2011	2806	0.058823529411764705	0.0012595623554527665
101945	2011	3522	0.09090909090909091	0.001394972519041375
101945	2011	2636	0.030303030303030304	0.0011639358939923002
101945	2011	3197	0.038461538461538464	0.0012459735938550847
101945	2011	2652	0.058823529411764705	0.0010915612727666285
101945	2011	1757	0.043478260869565216	0.0012612002778915866
101945	2011	1338	0.00819672131147541	0.0010973154960186686
101945	2011	1868	0.05	0.0012582182920129721
101945	2011	1769	0.04	0.0012391291991132836
101945	2011	5509	0.06666666666666667	0.0010455689124965054
101945	2011	3570	0.041666666666666664	0.0012526657572671906
101945	2011	2617	0.020833333333333332	0.00125013205620312
101945	2011	1334	0.06666666666666667	0.0012330693794193014
101945	2011	4592	0.06666666666666667	0.0010364746657864335
101945	2011	3661	0.021739130434782608	0.0012142465753424657
101945	2011	4688	0.07692307692307693	0.0007853881278538813
101945	2011	3849	0.018867924528301886	0.001266409817351598
101945	2011	4355	0.05	1.4495904906863811e-05
101945	2011	16553	0.1	0.0010014170996693434
101945	2011	16466	0.14285714285714285	0.0009971111732364178
101945	2011	3196	0.02857142857142857	0.0012582182920129721
101945	2011	4543	0.03571428571428571	0.0010518590998043053
101945	2011	1684	0.04	0.0012614821526926426
101945	2011	1946	0.058823529411764705	0.0012725306416726749
101945	2011	1332	0.002044989775051125	0.0009517792087327087
101945	2011	4567	0.2	0.001033858878263117
101945	2011	26709	0.16666666666666666	0.0011986301369863014
101945	2011	3488	0.04	0.0012565926869845315
101945	2011	3690	0.058823529411764705	0.0012573449304352485
101945	2011	12624	0.029411764705882353	0.0014350945857795174
101945	2011	2941	0.05263157894736842	0.0012579286818399872
101945	2011	2603	0.013888888888888888	0.0012595623554527665
101945	2011	3843	0.03571428571428571	0.0012607194565096337
101945	2011	2151	0.03333333333333333	0.0015177459526774595
101945	2011	11954	0.05	0.0010215927559786395
101945	2011	3315	0.002053388090349076	0.0009854131101580824
101945	2011	5413	0.037037037037037035	0.0003051203000349617
101945	2011	3341	0.05555555555555555	0.0012370508101544415
101945	2011	3612	0.05	0.001218929710934067
101945	2011	1584	0.03225806451612903	0.0012207487524106807
101945	2011	2949	0.043478260869565216	0.0011789943077208924
101945	2011	17704	0.01694915254237288	0.00017123287671232877
101945	2011	3272	0.047619047619047616	0.0012387665533030608
101945	2011	3470	0.009345794392523364	0.0011619849688182932
101945	2011	1556	0.03125	0.0012391291991132836
101945	2011	4461	0.06666666666666667	0.0009839861084314104
101945	2011	3593	0.05555555555555555	0.0012747087021310975
101945	2011	3831	0.0625	0.0012543752109873318
101945	2011	4309	0.047619047619047616	1.3397193288006163e-05
101945	2011	1290	0.011494252873563218	0.0012484827466620427
101945	2011	4600	0.043478260869565216	0.0010376507259453696
101945	2011	4645	0.2	0.0006542629319157636
101945	2011	4974	0.038461538461538464	0.0005143975398378529
101945	2011	11776	0.0029239766081871343	0.0010287508798527262
101945	2011	12668	0.5	0.0015259233570313856
101945	2011	2054	0.043478260869565216	0.0012340088305219064
101945	2011	10478	0.0625	0.0014763290510327206
101945	2011	16503	0.09090909090909091	0.0010173247381144238
101945	2011	3364	0.016666666666666666	0.0012598481084534034
101945	2011	1294	0.1	0.0012600648332113354
101945	2011	4311	0.03333333333333333	0.000619699934768428
101945	2011	2611	0.02040816326530612	0.0012427128565602283
101945	2011	5537	0.045454545454545456	0.001053740779768177
101945	2011	3733	0.034482758620689655	0.0012141519660983542
101945	2011	2916	0.058823529411764705	0.0012408454445414184
101945	2011	14096	0.013333333333333334	0.0009850700323226105
101945	2011	2401	0.05555555555555555	0.0012213236507674534
101945	2011	1691	0.0625	0.001263120441202633
101945	2011	4449	0.058823529411764705	0.001276765527330762
101945	2011	1955	0.030303030303030304	0.0011615125912558444
101945	2011	5214	0.08333333333333333	0.0007858128915790592
101945	2011	16492	0.125	0.000971534052268532
101945	2011	20667	0.25	0.0012087026591458502
101945	2011	1986	0.0625	0.00124359072472641
101945	2011	3616	0.0136986301369863	0.001237070170533967
101945	2011	2962	0.05263157894736842	0.001251740977768375
101945	2011	5416	0.043478260869565216	0.0007594328286469598
101945	2011	1365	0.05	0.0026546413681613206
101945	2011	1324	0.02631578947368421	0.0012549712770658417
101945	2011	3116	0.03125	0.0012549712770658417
101945	2011	10111	0.0013568521031207597	0.0009064140314940469
101945	2011	3546	0.0625	0.0012958769589489496
101945	2011	3285	0.047619047619047616	0.0012418562885691904
101945	2011	4343	0.02	0.0010303925875634011
101945	2011	2723	0.03333333333333333	0.0012546740151340623
101945	2011	2733	0.029411764705882353	0.0012257800907507365
101945	2011	1696	0.003289473684210526	0.0012565926869845315
101945	2011	5131	0.05	0.0010077153204219808
101945	2011	5441	0.05263157894736842	0.0006341958396752917
101945	2011	2350	0.029411764705882353	0.0012414982277995977
101945	2011	2176	0.08333333333333333	0.0010861274674314307
101945	2011	11618	0.125	0.0015404865207429435
101945	2011	2657	0.041666666666666664	0.001266409817351598
101945	2011	1761	0.04	0.0012386648659077754
101945	2011	5086	0.045454545454545456	0.0011191084281402368
101945	2011	5412	0.1111111111111111	0.0009730751062824752
101945	2011	2613	0.034482758620689655	0.001264213447936252
101945	2011	3134	0.02857142857142857	0.0012422123573456285
101945	2011	3742	0.043478260869565216	0.001266409817351598
101945	2011	2122	0.0020920502092050207	0.0009834203637270247
101945	2011	1959	0.024390243902439025	0.0011794186435015036
101945	2011	3856	0.017543859649122806	0.0011263318112633182
101945	2011	11653	0.05555555555555555	0.0008725839744792644
101945	2011	3150	0.030303030303030304	0.0012582182920129721
101945	2011	3631	0.045454545454545456	0.001213943646285778
101945	2011	4836	0.0625	0.0010787671232876713
101945	2011	4934	0.041666666666666664	0.000979995313065894
101945	2011	2397	0.014285714285714285	0.0012123009620553507
101945	2011	2885	0.02857142857142857	0.001264213447936252
101945	2011	3881	0.012987012987012988	0.0011469371930731456
101945	2011	8248	0.0196078431372549	7.861480709891707e-06
101945	2011	3416	0.1	0.002701408180860236
101945	2011	12631	0.1111111111111111	0.0009649349530455759
101945	2011	2478	0.041666666666666664	0.0012370508101544415
101945	2011	11781	0	0.0016020431855119572
101945	2011	2443	0.05	0.0012614821526926426
101945	2011	2332	0.04	0.0012595623554527665
101945	2011	19952	0.125	0.0027397260273972603
101945	2011	1292	0.029411764705882353	0.0011731369682531087
101945	2011	4573	0.024390243902439025	0.0010708368691154484
101945	2011	5105	0.05	6.412124744972311e-05
101945	2011	17879	0.1111111111111111	0.0009021049114600735
101945	2011	3214	0.09090909090909091	0.0011907807521454985
101945	2011	2933	0.058823529411764705	0.0012332561757674649
101945	2011	4594	0.01818181818181818	7.257552390456318e-05
101945	2011	3088	0.0625	0.001264762990540998
101945	2011	5318	0.047619047619047616	0.0010098083847204402
101945	2011	2860	0.05555555555555555	0.0012582182920129721
101945	2011	1947	0.05	0.001230618696372121
101945	2011	2685	0.022727272727272728	0.001251250087215387
101945	2011	2746	0.01639344262295082	0.0011568460378842498
101945	2011	1434	0.02702702702702703	0.0012484827466620427
101945	2011	2736	0.02702702702702703	0.0012303611041233106
101945	2011	17549	0.2	0.0006523157208088715
101945	2011	2616	0.012345679012345678	0.0010410958904109589
101945	2011	2306	0.023809523809523808	0.001226122646900923
101945	2011	1944	0.038461538461538464	0.0012614821526926426
101945	2011	1748	0.0625	0.0012579587111711365
101945	2011	3771	0.0625	0.0012391291991132836
101945	2011	2538	0.018867924528301886	0.001218898518311434
101945	2011	17542	0.125	0.001064191101551002
101945	2011	2682	0.007936507936507936	0.0012157534246575342
101945	2011	2217	0.25	0.0012359378587280937
101945	2011	26692	1.0	0.0013103037522334722
101945	2011	5279	0.05	0.0010579745596868884
101945	2011	16506	0.05	0.0010125074449076831
101945	2011	3718	0.047619047619047616	0.0012491617971070025
101945	2011	3072	0.038461538461538464	0.0012384018899918075
101945	2011	12226	0.3333333333333333	0.0012209648600357355
101945	2011	4009	0.027777777777777776	0.0012543752109873318
101945	2011	11749	0	0.0015394651011089368
101945	2011	8346	0.043478260869565216	3.0217566478646254e-05
101945	2011	5707	0.05555555555555555	0.0010725906881452617
101945	2011	12986	0.043478260869565216	0.0009449259155717082
101945	2011	7852	0.022727272727272728	0.0006206701984263816
101945	2011	26721	0.14285714285714285	0.0012087026591458502
101945	2011	17426	0.1	0.0009548882245325956
101945	2011	3346	0.013157894736842105	0.0012533540460386951
101945	2011	2307	0.041666666666666664	0.0012477582325332926
101945	2011	25576	0.5	0.0009132420091324201
101945	2011	1505	0.010416666666666666	0.00117570920073347
101945	2011	1433	0.0022123893805309734	0.0011539414533998796
101945	2011	3373	0.043478260869565216	0.0012614821526926426
101945	2011	1830	0.02564102564102564	0.0011929299746456779
101945	2011	7101	0.002105263157894737	3.6384143790136257e-06
101945	2011	4862	0.041666666666666664	0.0006861745767347041
101945	2011	14022	0.09090909090909091	0.0011774029208649383
101945	2011	12633	0.010869565217391304	0.001360415682569674
101945	2011	4924	0.03571428571428571	0.0010187925931024989
101945	2011	1651	0.045454545454545456	0.0012422123573456285
101945	2011	5491	0.058823529411764705	6.492241771083555e-05
101945	2011	2126	0.0136986301369863	0.0008396348743757301
101945	2011	2909	0.041666666666666664	0.0014747481168356483
101945	2011	1336	0.04	0.001243414120126449
101945	2011	5400	0.022727272727272728	0.0012070889039266968
101945	2011	1339	0.013888888888888888	0.001189000904310547
101945	2011	1409	0.047619047619047616	0.0012474171577255683
101945	2011	2592	0.0015723270440251573	0.0009633230225364561
